# MJD mag magerr filter distance ra dec
55263.59249 13.200  0.473 W2  1.7844  83.684740  -4.883047
56919.22151 13.969  0.500 W1  0.8889  83.684424  -4.883393
56919.41882 13.529  0.385 W2  1.5531  83.684577  -4.883157
57281.84557 14.047  0.512 W1  1.4818  83.684540  -4.883128
57281.74714 14.026  0.501 W2  1.8200  83.684413  -4.883106
57446.91334 14.756  0.446 W2  2.9177  83.684537  -4.882725
57645.97843 14.817  0.472 W1  1.3089  83.684419  -4.883237
57645.88018 14.247  0.365 W2  1.9078  83.684932  -4.883094
57810.30803 13.980  0.480 W1  1.1138  83.684764  -4.883251
58012.73037 14.112  0.525 W1  2.9467  83.684261  -4.882798
58012.99218 14.245  0.433 W2  2.2994  83.684417  -4.882927
58012.73037 -0.133  0.681 W1mW2  2.9467  83.684261  -4.882798
58167.95980 14.605  0.385 W2  0.8931  83.684482  -4.883330
58376.49425 13.940  0.480 W1  2.6040  83.684260  -4.882907
58377.03990 13.840  0.421 W2  2.3980  83.684372  -4.882923
58534.86659 14.058  0.311 W2  2.8817  83.684161  -4.882880
58741.49523 14.496  0.513 W1  0.8839  83.684606  -4.883286
59108.56757 14.030  0.511 W1  2.0116  83.684464  -4.883000
59108.79652 13.923  0.453 W2  1.2544  83.684419  -4.883253
