# MJD mag magerr filter distance ra dec
55238.36099 10.372  0.045 W1  0.4762  52.263071  31.377244
55238.36099  9.462  0.044 W2  0.4762  52.263071  31.377244
55238.36099  0.910  0.063 W1mW2  0.4762  52.263071  31.377244
56702.98456 10.340  0.045 W1  0.5170  52.263084  31.377195
56702.98456  9.495  0.047 W2  0.5170  52.263084  31.377195
56702.98456  0.845  0.065 W1mW2  0.5170  52.263084  31.377195
56893.54149 10.406  0.128 W1  0.5232  52.263089  31.377213
56893.54149  9.552  0.104 W2  0.5232  52.263089  31.377213
56893.54149  0.854  0.165 W1mW2  0.5232  52.263089  31.377213
57062.07295  9.926  0.058 W1  0.5295  52.263089  31.377195
57062.07295  9.249  0.053 W2  0.5295  52.263089  31.377195
57062.07295  0.676  0.078 W1mW2  0.5295  52.263089  31.377195
57255.46338 10.101  0.036 W1  0.5790  52.263107  31.377209
57255.46338  9.368  0.034 W2  0.5790  52.263107  31.377209
57255.46338  0.732  0.049 W1mW2  0.5790  52.263107  31.377209
57421.64876 10.274  0.044 W1  0.5344  52.263089  31.377188
57421.64876  9.514  0.031 W2  0.5344  52.263089  31.377188
57421.64876  0.760  0.054 W1mW2  0.5344  52.263089  31.377188
57619.96783 10.586  0.096 W1  0.5687  52.263104  31.377209
57619.96783  9.718  0.093 W2  0.5687  52.263104  31.377209
57619.96783  0.868  0.134 W1mW2  0.5687  52.263104  31.377209
57785.42299 10.529  0.045 W1  0.5400  52.263091  31.377190
57785.42299  9.558  0.059 W2  0.5400  52.263091  31.377190
57785.42299  0.971  0.074 W1mW2  0.5400  52.263091  31.377190
57789.42395 10.834  0.021 W1  0.4836  52.263064  31.377166
57789.42395  9.773  0.049 W2  0.4836  52.263064  31.377166
57789.42395  1.060  0.053 W1mW2  0.4836  52.263064  31.377166
57986.61891 11.012  0.039 W1  0.5603  52.263101  31.377216
57986.61891 10.001  0.043 W2  0.5603  52.263101  31.377216
57986.61891  1.011  0.058 W1mW2  0.5603  52.263101  31.377216
58144.05830 10.437  0.138 W1  0.5617  52.263096  31.377182
58144.05830  9.553  0.133 W2  0.5617  52.263096  31.377182
58144.05830  0.884  0.191 W1mW2  0.5617  52.263096  31.377182
58350.80826 10.787  0.089 W1  0.5815  52.263107  31.377203
58350.80826  9.960  0.081 W2  0.5815  52.263107  31.377203
58350.80826  0.827  0.120 W1mW2  0.5815  52.263107  31.377203
58509.52607 10.572  0.060 W1  0.5702  52.263097  31.377173
58509.52607  9.732  0.054 W2  0.5702  52.263097  31.377173
58509.52607  0.841  0.081 W1mW2  0.5702  52.263097  31.377173
58715.25636 10.170  0.068 W1  0.5790  52.263104  31.377194
58715.25636  9.422  0.049 W2  0.5790  52.263104  31.377194
58715.25636  0.748  0.084 W1mW2  0.5790  52.263104  31.377194
58874.63562 10.460  0.070 W1  0.5654  52.263095  31.377175
58874.63562  9.656  0.041 W2  0.5654  52.263095  31.377175
58874.63562  0.805  0.081 W1mW2  0.5654  52.263095  31.377175
59082.14109 10.441  0.070 W1  0.5911  52.263107  31.377190
59082.14109  9.660  0.076 W2  0.5911  52.263107  31.377190
59082.14109  0.781  0.103 W1mW2  0.5911  52.263107  31.377190
