# MJD mag magerr filter flag distance ra dec
55245.24910 10.283  0.022 W1 10  0.2640 166.926790 -77.566459
55245.44762 10.215  0.023 W1 10  0.3424 166.926761 -77.566483
55244.91828 10.267  0.020 W1 10  0.3450 166.926763 -77.566484
55245.84465 10.244  0.018 W1 10  0.3495 166.926636 -77.566487
55245.38153 10.201  0.021 W1 10  0.3586 166.926988 -77.566462
55244.78597 10.203  0.017 W1 10  0.3612 166.926770 -77.566488
55244.45515 10.227  0.022 W1 10  0.3740 166.926773 -77.566491
55244.71989 10.243  0.020 W1 10  0.3757 166.926898 -77.566482
55245.71235 10.206  0.025 W1 10  0.3777 166.926871 -77.566486
55245.24923 10.208  0.022 W1 10  0.3823 166.926896 -77.566484
55244.32285 10.204  0.019 W1 10  0.3829 166.926870 -77.566487
55244.58745 10.216  0.020 W1 10  0.3867 166.926828 -77.566492
55243.92581 10.227  0.027 W1 10  0.3870 166.926602 -77.566496
55245.58004 10.198  0.026 W1 10  0.3903 166.926948 -77.566480
55244.58758 10.263  0.025 W1 10  0.3988 166.927062 -77.566462
55245.51383 10.219  0.018 W1 10  0.4001 166.926862 -77.566493
55244.91841 10.251  0.023 W1 10  0.4050 166.926876 -77.566493
55245.05071 10.208  0.021 W1 10  0.4105 166.926901 -77.566493
55244.98449 10.201  0.021 W1 10  0.4237 166.926786 -77.566505
55244.05824 10.195  0.021 W1 10  0.4264 166.926908 -77.566497
55244.38906 10.124  0.021 W1 10  0.4352 166.926834 -77.566506
55245.18301 10.194  0.017 W1 10  0.4468 166.926879 -77.566506
55245.97695 10.229  0.021 W1 10  0.4470 166.926734 -77.566513
55244.65367 10.205  0.018 W1 10  0.4628 166.926844 -77.566513
55244.85219 10.216  0.021 W1 10  0.4719 166.926869 -77.566514
55244.52137 10.213  0.023 W1 10  0.4848 166.926830 -77.566520
55244.19054 10.190  0.021 W1 10  0.5212 166.926973 -77.566519
57799.94523 10.160  0.017 W1  0  0.1161 166.926558 -77.566411
56706.60844 10.222  0.014 W1  5  0.1178 166.926521 -77.566396
56888.71692 10.260  0.018 W1  5  0.1202 166.926671 -77.566423
57247.61937 10.205  0.017 W1  5  0.1448 166.926585 -77.566426
56706.27914 10.210  0.014 W1  5  0.1779 166.926662 -77.566439
57968.75069 10.204  0.019 W1 10  0.2015 166.926499 -77.566432
56710.82383 10.226  0.018 W1 10  0.2057 166.926557 -77.566442
57070.66666 10.231  0.019 W1 10  0.2058 166.926682 -77.566447
56888.58538 10.241  0.016 W1 10  0.2098 166.926589 -77.566446
56888.25647 10.244  0.019 W1 10  0.2137 166.926636 -77.566449
57247.94739 10.202  0.015 W1 10  0.2176 166.926567 -77.566446
58694.93556 10.245  0.019 W1 10  0.2278 166.926474 -77.566437
57606.91625 10.267  0.018 W1  5  0.2317 166.926532 -77.566447
56706.41093 10.222  0.018 W1 10  0.2324 166.926537 -77.566448
56887.79600 10.205  0.016 W1 10  0.2338 166.926552 -77.566450
57071.52047 10.216  0.015 W1 10  0.2345 166.926635 -77.566455
57246.56985 10.118  0.017 W1 10  0.2366 166.926586 -77.566453
58530.86015 10.192  0.020 W1 10  0.2400 166.926468 -77.566440
57246.76672 10.178  0.017 W1 10  0.2406 166.926544 -77.566451
57612.02632 10.223  0.016 W1 10  0.2424 166.926448 -77.566438
57071.32347 10.212  0.017 W1 10  0.2445 166.926535 -77.566451
58330.04932 10.240  0.018 W1  5  0.2496 166.926557 -77.566455
57246.04509 10.198  0.019 W1 10  0.2528 166.926650 -77.566460
57246.70101 10.135  0.017 W1 10  0.2574 166.926519 -77.566454
57071.65188 10.203  0.017 W1 10  0.2599 166.926573 -77.566459
57605.67152 10.273  0.019 W1 10  0.2619 166.926516 -77.566455
57605.86813 10.197  0.015 W1 10  0.2621 166.926443 -77.566444
57071.19206 10.208  0.014 W1 10  0.2627 166.926532 -77.566457
57799.35578 10.218  0.015 W1 10  0.2638 166.926597 -77.566462
56707.20132 10.208  0.019 W1 10  0.2641 166.926588 -77.566461
57246.63543 10.138  0.017 W1 10  0.2641 166.926557 -77.566459
58897.70732 10.239  0.022 W1 10  0.2657 166.926431 -77.566443
58168.07529 10.216  0.019 W1 10  0.2681 166.926533 -77.566458
57803.41622 10.195  0.020 W1 10  0.2685 166.926542 -77.566459
57799.87965 10.235  0.020 W1 10  0.2708 166.926473 -77.566452
57072.30869 10.243  0.018 W1 10  0.2712 166.926589 -77.566463
58329.46038 10.219  0.021 W1 10  0.2718 166.926590 -77.566463
57800.01068 10.235  0.015 W1 10  0.2725 166.926560 -77.566462
58167.94439 10.238  0.020 W1 10  0.2742 166.926472 -77.566453
57246.30754 10.181  0.019 W1 10  0.2746 166.926414 -77.566443
57965.87005 10.237  0.017 W1 10  0.2763 166.926423 -77.566445
56706.41081 10.200  0.017 W1 10  0.2792 166.926684 -77.566468
58694.28143 10.231  0.018 W1 10  0.2792 166.926458 -77.566453
57071.98016 10.225  0.020 W1 10  0.2800 166.926542 -77.566463
57246.89788 10.181  0.016 W1 10  0.2806 166.926476 -77.566456
58898.23042 10.261  0.017 W1 10  0.2807 166.926562 -77.566464
58329.65674 10.250  0.017 W1 10  0.2809 166.926389 -77.566439
57968.68523 10.150  0.020 W1 10  0.2811 166.926529 -77.566462
56707.46478 10.212  0.019 W1 10  0.2812 166.926629 -77.566468
59060.22394 10.241  0.019 W1 10  0.2822 166.926454 -77.566453
58167.35532 10.223  0.017 W1 10  0.2834 166.926532 -77.566463
58531.44896 10.235  0.017 W1 10  0.2856 166.926538 -77.566464
57435.75495 10.227  0.018 W1 10  0.2868 166.926622 -77.566469
56888.91430 10.228  0.015 W1 10  0.2879 166.926505 -77.566462
56889.04584 10.257  0.016 W1 10  0.2883 166.926509 -77.566462
57246.70114 10.172  0.020 W1 10  0.2889 166.926575 -77.566468
57071.98028 10.226  0.019 W1 10  0.2899 166.926598 -77.566469
57969.47091 10.238  0.017 W1 10  0.2903 166.926454 -77.566456
59061.00872 10.302  0.017 W1  5  0.2904 166.926560 -77.566467
56707.53062 10.213  0.016 W1 10  0.2905 166.926603 -77.566469
58898.23055 10.231  0.017 W1 10  0.2911 166.926456 -77.566457
57606.45771 10.235  0.016 W1  5  0.2916 166.926516 -77.566464
59058.32800 10.249  0.020 W1 10  0.2931 166.926502 -77.566463
57800.20717 10.252  0.020 W1  5  0.2934 166.926600 -77.566470
57605.93358 10.222  0.018 W1 10  0.2935 166.926548 -77.566467
57436.21375 10.205  0.016 W1 10  0.2941 166.926477 -77.566460
57605.27843 10.238  0.020 W1 10  0.2951 166.926573 -77.566469
57801.05855 10.212  0.018 W1 10  0.2963 166.926577 -77.566470
58694.01988 10.237  0.017 W1  5  0.2968 166.926444 -77.566457
56706.67427 10.212  0.019 W1  5  0.2969 166.926570 -77.566470
58693.82352 10.246  0.022 W1  5  0.2986 166.926431 -77.566455
58329.59129 10.261  0.019 W1  5  0.2988 166.926555 -77.566469
57800.60013 10.202  0.019 W1 10  0.3018 166.926552 -77.566470
57246.30741 10.155  0.021 W1 10  0.3021 166.926599 -77.566473
59060.09316 10.214  0.019 W1 10  0.3031 166.926437 -77.566458
58897.77264 10.231  0.015 W1 10  0.3033 166.926406 -77.566452
58899.27702 10.232  0.019 W1 10  0.3035 166.926457 -77.566461
58329.39506 10.274  0.017 W1 10  0.3055 166.926434 -77.566458
56706.67440 10.233  0.018 W1  5  0.3070 166.926638 -77.566475
56887.53292 10.227  0.018 W1 10  0.3075 166.926626 -77.566475
56710.75787 10.234  0.016 W1 10  0.3075 166.926631 -77.566475
56707.79408 10.210  0.016 W1  5  0.3089 166.926664 -77.566476
58898.36133 10.232  0.016 W1 10  0.3094 166.926411 -77.566455
57965.93550 10.196  0.021 W1 10  0.3096 166.926493 -77.566467
59060.87794 10.244  0.018 W1  5  0.3108 166.926399 -77.566454
57435.95156 10.240  0.017 W1 10  0.3123 166.926566 -77.566474
57435.62379 10.200  0.015 W1 10  0.3147 166.926491 -77.566468
58167.68258 10.229  0.017 W1 10  0.3151 166.926495 -77.566469
58898.03432 10.221  0.019 W1 10  0.3175 166.926506 -77.566471
58330.04945 10.218  0.019 W1  5  0.3178 166.926398 -77.566456
57803.21974 10.219  0.020 W1 10  0.3183 166.926575 -77.566476
57247.02903 10.151  0.017 W1 10  0.3184 166.926496 -77.566470
57072.70280 10.256  0.018 W1 10  0.3186 166.926697 -77.566478
57246.96345 10.193  0.015 W1 10  0.3187 166.926504 -77.566471
58330.63826 10.246  0.016 W1 10  0.3187 166.926300 -77.566429
58166.56938 10.241  0.015 W1 10  0.3191 166.926459 -77.566466
56706.54260 10.204  0.014 W1  5  0.3202 166.926628 -77.566479
57247.42264 10.198  0.015 W1 10  0.3204 166.926581 -77.566477
59060.61639 10.352  0.017 W1  5  0.3205 166.926548 -77.566475
57071.65175 10.227  0.017 W1 10  0.3206 166.926633 -77.566479
56706.87190 10.226  0.015 W1 10  0.3209 166.926589 -77.566477
57799.55227 10.237  0.017 W1 10  0.3221 166.926400 -77.566458
56707.00369 10.223  0.015 W1 10  0.3236 166.926583 -77.566478
57071.91458 10.216  0.015 W1 10  0.3240 166.926622 -77.566479
56887.99338 10.190  0.015 W1 10  0.3247 166.926547 -77.566476
57072.04586 10.227  0.019 W1 10  0.3251 166.926566 -77.566478
59058.65501 10.227  0.014 W1  5  0.3262 166.926331 -77.566444
58531.57973 10.250  0.017 W1 10  0.3263 166.926432 -77.566465
58693.82365 10.230  0.018 W1  5  0.3264 166.926384 -77.566457
57800.66558 10.197  0.017 W1 10  0.3265 166.926516 -77.566474
57436.41036 10.168  0.017 W1 10  0.3266 166.926543 -77.566476
58531.25260 10.234  0.016 W1 10  0.3267 166.926456 -77.566468
57436.80370 10.223  0.019 W1 10  0.3268 166.926566 -77.566478
58530.92547 10.242  0.016 W1 10  0.3272 166.926474 -77.566470
56706.74023 10.245  0.015 W1 10  0.3276 166.926513 -77.566474
58167.02806 10.225  0.015 W1 10  0.3287 166.926476 -77.566471
57435.88598 10.211  0.016 W1 10  0.3298 166.926522 -77.566476
57070.66654 10.237  0.016 W1 10  0.3303 166.926633 -77.566481
57606.32668 10.224  0.015 W1 10  0.3311 166.926569 -77.566479
57969.60181 10.230  0.017 W1 10  0.3330 166.926410 -77.566464
58693.69275 10.250  0.015 W1  5  0.3343 166.926301 -77.566438
57247.29148 10.192  0.016 W1 10  0.3352 166.926493 -77.566475
59057.73958 10.237  0.017 W1  5  0.3360 166.926356 -77.566454
58693.56197 10.231  0.017 W1 10  0.3361 166.926303 -77.566440
56707.33299 10.204  0.016 W1 10  0.3362 166.926551 -77.566480
57803.67815 10.203  0.017 W1 10  0.3362 166.926498 -77.566476
