# MJD mag magerr filter distance ra dec
55263.68792 10.617  0.122 W1  0.8606  83.821163  -5.482643
55263.68792  9.746  0.107 W2  0.8606  83.821163  -5.482643
55263.68792  0.871  0.162 W1mW2  0.8606  83.821163  -5.482643
55264.18785 10.655  0.094 W1  0.5808  83.821156  -5.482719
55264.18785  9.720  0.171 W2  0.5808  83.821156  -5.482719
55264.18785  0.936  0.195 W1mW2  0.5808  83.821156  -5.482719
56724.57090 10.393  0.030 W1  0.4274  83.821084  -5.482741
56728.49440 10.401  0.055 W1  0.6628  83.821142  -5.482696
56728.48889 13.623  0.398 W2  0.7052  83.821150  -5.482677
56729.01569 10.457  0.016 W1  0.6386  83.821094  -5.482683
56919.69144 10.608  0.061 W1  0.8026  83.821028  -5.482665
56920.22467 10.485  0.064 W1  0.4534  83.821121  -5.482753
57087.51194 10.525  0.084 W1  0.8588  83.821157  -5.482638
57088.08651 10.529  0.020 W1  0.9382  83.821259  -5.482670
57281.69480 10.540  0.044 W1  0.6203  83.821097  -5.482698
57281.71454 11.158  0.060 W2  0.4326  83.821160  -5.482770
57282.25234 10.506  0.132 W1  0.7899  83.821126  -5.482654
57282.43604 13.141  0.240 W2  0.9921  83.821051  -5.482586
57446.63917 10.632  0.115 W1  0.8261  83.821149  -5.482653
57446.65102 11.367  0.044 W2  1.2519  83.821125  -5.482515
57447.17544 10.630  0.118 W1  0.8783  83.821126  -5.482631
57645.73616 10.561  0.078 W1  0.7030  83.821131  -5.482678
57646.26400 10.542  0.047 W1  0.7492  83.821112  -5.482656
57654.26554 10.692  0.019 W1  0.7801  83.821164  -5.482660
57810.75812 10.556  0.097 W1  0.7987  83.821135  -5.482650
57811.23561 10.656  0.060 W1  0.8655  83.821147  -5.482634
57818.42828 10.547  0.021 W1  1.0186  83.821187  -5.482598
58012.82211 10.344  0.035 W1  0.4031  83.821130  -5.482769
58012.66498 13.242  0.431 W2  0.4565  83.821132  -5.482754
58012.82211 -2.898  0.432 W1mW2  0.4031  83.821130  -5.482769
58013.27055 10.385  0.044 W1  0.5516  83.821110  -5.482713
58013.36333 13.132  0.839 W2  0.4856  83.821089  -5.482730
58013.27055 -2.746  0.840 W1mW2  0.5516  83.821110  -5.482713
58167.75012 10.599  0.092 W1  0.5831  83.821146  -5.482713
58168.27751 10.600  0.047 W1  0.8321  83.821141  -5.482651
58376.75661 10.759  0.035 W1  0.9489  83.821066  -5.482597
58377.30631 10.695  0.048 W1  0.8695  83.821110  -5.482638
58377.31290 12.462  1.667 W2  0.9768  83.821174  -5.482608
58377.30631 -1.766  1.668 W1mW2  0.8695  83.821110  -5.482638
58534.74491 10.668  0.125 W1  1.1509  83.821173  -5.482573
58535.29168 10.708  0.109 W1  0.9685  83.821152  -5.482613
58740.90668 10.550  0.023 W1  1.1416  83.821131  -5.482547
58741.45176 10.600  0.037 W1  0.7348  83.821121  -5.482668
58742.01872 10.592  0.021 W1  0.9374  83.821113  -5.482602
58748.10240 10.567  0.020 W1  0.6171  83.821101  -5.482690
58898.83443 10.429  0.074 W1  0.6081  83.821202  -5.482752
58899.31835 10.423  0.065 W1  0.6277  83.821128  -5.482715
59108.58075 10.520  0.054 W1  0.6212  83.821151  -5.482723
59109.12359 10.460  0.052 W1  0.6746  83.821180  -5.482714
