# MJD mag magerr filter distance ra dec
55253.16417 13.769  0.068 W1  1.3790  67.733287  34.946626
55253.16417 12.045  0.073 W2  1.3790  67.733287  34.946626
55253.16417  1.724  0.100 W1mW2  1.3790  67.733287  34.946626
56715.27787 13.702  0.112 W1  1.4640  67.733309  34.946637
56715.25442 12.164  0.107 W2  1.4402  67.733300  34.946635
56715.27787  1.538  0.155 W1mW2  1.4640  67.733309  34.946637
56906.31227 13.659  0.092 W1  1.5760  67.733337  34.946659
56906.27306 12.099  0.073 W2  1.5870  67.733341  34.946660
56906.31227  1.561  0.117 W1mW2  1.5760  67.733337  34.946659
57074.84733 13.717  0.091 W1  1.4217  67.733285  34.946645
57074.84733 12.270  0.083 W2  1.4217  67.733285  34.946645
57074.84733  1.447  0.123 W1mW2  1.4217  67.733285  34.946645
57269.82318 13.845  0.138 W1  1.5791  67.733326  34.946673
57269.82318 12.365  0.124 W2  1.5791  67.733326  34.946673
57269.82318  1.480  0.185 W1mW2  1.5791  67.733326  34.946673
57434.95141 13.713  0.103 W1  1.4426  67.733286  34.946646
57434.95141 12.237  0.110 W2  1.4426  67.733286  34.946646
57434.95141  1.475  0.151 W1mW2  1.4426  67.733286  34.946646
57635.24213 13.695  0.080 W1  1.5496  67.733325  34.946662
57635.24213 12.166  0.088 W2  1.5496  67.733325  34.946662
57635.24213  1.528  0.119 W1mW2  1.5496  67.733325  34.946662
57800.47424 13.609  0.150 W1  1.4302  67.733318  34.946612
57800.47424 12.165  0.138 W2  1.4302  67.733318  34.946612
57800.47424  1.445  0.204 W1mW2  1.4302  67.733318  34.946612
57999.44474 13.627  0.072 W1  1.5373  67.733320  34.946662
57999.44474 12.249  0.071 W2  1.5373  67.733320  34.946662
57999.44474  1.378  0.101 W1mW2  1.5373  67.733320  34.946662
58157.60390 13.608  0.073 W1  1.4719  67.733323  34.946628
58157.60390 12.179  0.067 W2  1.4719  67.733323  34.946628
58157.60390  1.430  0.099 W1mW2  1.4719  67.733323  34.946628
58363.54980 13.656  0.063 W1  1.4941  67.733326  34.946636
58363.54980 12.095  0.074 W2  1.4941  67.733326  34.946636
58363.54980  1.561  0.098 W1mW2  1.4941  67.733326  34.946636
58366.59531 13.664  0.088 W1  1.5363  67.733317  34.946662
58366.59531 12.120  0.066 W2  1.5363  67.733317  34.946662
58366.59531  1.543  0.110 W1mW2  1.5363  67.733317  34.946662
58522.94663 13.514  0.082 W1  1.3960  67.733316  34.946601
58522.94663 11.911  0.060 W2  1.3960  67.733316  34.946601
58522.94663  1.602  0.102 W1mW2  1.3960  67.733316  34.946601
58730.64939 13.474  0.057 W1  1.5225  67.733312  34.946662
58730.64939 11.930  0.059 W2  1.5225  67.733312  34.946662
58730.64939  1.545  0.082 W1mW2  1.5225  67.733312  34.946662
58888.90593 13.519  0.103 W1  1.4445  67.733321  34.946617
58888.90593 11.987  0.056 W2  1.4445  67.733321  34.946617
58888.90593  1.532  0.117 W1mW2  1.4445  67.733321  34.946617
59095.43810 13.589  0.071 W1  1.5888  67.733329  34.946675
59095.43810 12.091  0.061 W2  1.5888  67.733329  34.946675
59095.43810  1.498  0.093 W1mW2  1.5888  67.733329  34.946675
