# MJD mag magerr filter distance ra dec
55264.89274  7.385  0.067 W1  0.2267  85.615683 -10.030877
55264.89274  6.873  0.057 W2  0.2267  85.615683 -10.030877
55264.89274  0.512  0.088 W1mW2  0.2267  85.615683 -10.030877
55265.52227  7.392  0.057 W1  0.1804  85.615676 -10.030877
55265.52227  6.862  0.057 W2  0.1804  85.615676 -10.030877
55265.52227  0.530  0.081 W1mW2  0.1804  85.615676 -10.030877
56724.73472  7.271  0.096 W1  0.3563  85.615718 -10.030909
56724.73472  6.699  0.061 W2  0.3563  85.615718 -10.030909
56724.73472  0.572  0.114 W1mW2  0.3563  85.615718 -10.030909
56729.73922  7.268  0.108 W1  0.2683  85.615684 -10.030910
56729.73922  6.714  0.064 W2  0.2683  85.615684 -10.030910
56729.73922  0.554  0.126 W1mW2  0.2683  85.615684 -10.030910
56730.30553  7.337  0.101 W1  0.2503  85.615682 -10.030904
56730.30553  6.697  0.064 W2  0.2503  85.615682 -10.030904
56730.30553  0.640  0.120 W1mW2  0.2503  85.615682 -10.030904
56921.53104  7.392  0.088 W1  0.1499  85.615666 -10.030861
56921.53104  6.785  0.065 W2  0.1499  85.615666 -10.030861
56921.53104  0.607  0.110 W1mW2  0.1499  85.615666 -10.030861
56922.11634  7.422  0.093 W1  0.1018  85.615634 -10.030879
56922.11634  6.802  0.057 W2  0.1018  85.615634 -10.030879
56922.11634  0.620  0.109 W1mW2  0.1018  85.615634 -10.030879
57088.87378  7.362  0.096 W1  0.2678  85.615703 -10.030877
57088.87378  6.720  0.063 W2  0.2678  85.615703 -10.030877
57088.87378  0.642  0.115 W1mW2  0.2678  85.615703 -10.030877
57089.38602  7.353  0.104 W1  0.2509  85.615680 -10.030903
57089.38602  6.732  0.063 W2  0.2509  85.615680 -10.030903
57089.38602  0.620  0.122 W1mW2  0.2509  85.615680 -10.030903
57283.48091  7.201  0.135 W1  0.1671  85.615662 -10.030869
57283.48091  6.594  0.074 W2  0.1671  85.615662 -10.030869
57283.48091  0.607  0.153 W1mW2  0.1671  85.615662 -10.030869
57284.07672  7.236  0.123 W1  0.1712  85.615653 -10.030898
57284.07672  6.633  0.079 W2  0.1712  85.615653 -10.030898
57284.07672  0.603  0.146 W1mW2  0.1712  85.615653 -10.030898
57447.89563  7.171  0.116 W1  0.2528  85.615677 -10.030913
57447.89563  6.633  0.067 W2  0.2528  85.615677 -10.030913
57447.89563  0.538  0.134 W1mW2  0.2528  85.615677 -10.030913
57448.43308  7.237  0.130 W1  0.2264  85.615679 -10.030887
57448.43308  6.661  0.072 W2  0.2264  85.615679 -10.030887
57448.43308  0.576  0.148 W1mW2  0.2264  85.615679 -10.030887
57449.00983  7.189  0.112 W1  0.2441  85.615698 -10.030871
57449.00983  6.684  0.062 W2  0.2441  85.615698 -10.030871
57449.00983  0.505  0.128 W1mW2  0.2441  85.615698 -10.030871
57647.58984  7.182  0.141 W1  0.2455  85.615676 -10.030850
57647.58984  6.596  0.075 W2  0.2455  85.615676 -10.030850
57647.58984  0.586  0.160 W1mW2  0.2455  85.615676 -10.030850
57648.17393  7.194  0.115 W1  0.1135  85.615648 -10.030873
57648.17393  6.628  0.068 W2  0.1135  85.615648 -10.030873
57648.17393  0.566  0.134 W1mW2  0.1135  85.615648 -10.030873
57654.39733  7.051  0.129 W1  0.1970  85.615685 -10.030850
57654.39733  6.520  0.073 W2  0.1970  85.615685 -10.030850
57654.39733  0.531  0.148 W1mW2  0.1970  85.615685 -10.030850
57812.56635  7.220  0.149 W1  0.2591  85.615678 -10.030909
57812.56635  6.661  0.072 W2  0.2591  85.615678 -10.030909
57812.56635  0.558  0.165 W1mW2  0.2591  85.615678 -10.030909
57813.12297  7.250  0.099 W1  0.2484  85.615683 -10.030905
57813.12297  6.710  0.060 W2  0.2484  85.615683 -10.030905
57813.12297  0.540  0.116 W1mW2  0.2484  85.615683 -10.030905
57818.55842  7.214  0.107 W1  0.1974  85.615683 -10.030878
57818.55842  6.696  0.061 W2  0.1974  85.615683 -10.030878
57818.55842  0.518  0.123 W1mW2  0.1974  85.615683 -10.030878
58014.60604  7.324  0.114 W1  0.1682  85.615662 -10.030881
58014.60604  6.738  0.067 W2  0.1682  85.615662 -10.030881
58014.60604  0.586  0.132 W1mW2  0.1682  85.615662 -10.030881
58015.15361  7.235  0.106 W1  0.1627  85.615669 -10.030862
58015.15361  6.709  0.063 W2  0.1627  85.615669 -10.030862
58015.15361  0.526  0.123 W1mW2  0.1627  85.615669 -10.030862
58169.56890  7.168  0.128 W1  0.2832  85.615687 -10.030910
58169.56890  6.664  0.076 W2  0.2832  85.615687 -10.030910
58169.56890  0.504  0.149 W1mW2  0.2832  85.615687 -10.030910
58170.11870  7.155  0.119 W1  0.3737  85.615714 -10.030920
58170.11870  6.699  0.066 W2  0.3737  85.615714 -10.030920
58170.11870  0.456  0.136 W1mW2  0.3737  85.615714 -10.030920
58174.11072  7.325  0.123 W1  0.1853  85.615668 -10.030870
58174.11072  6.688  0.073 W2  0.1853  85.615668 -10.030870
58174.11072  0.637  0.143 W1mW2  0.1853  85.615668 -10.030870
58378.70422  7.613  0.068 W1  0.1907  85.615671 -10.030883
58378.70422  7.011  0.059 W2  0.1907  85.615671 -10.030883
58378.70422  0.602  0.090 W1mW2  0.1907  85.615671 -10.030883
58379.21791  7.614  0.059 W1  0.1650  85.615672 -10.030864
58379.21791  7.024  0.052 W2  0.1650  85.615672 -10.030864
58379.21791  0.589  0.079 W1mW2  0.1650  85.615672 -10.030864
58536.53097  7.583  0.064 W1  0.2451  85.615678 -10.030902
58536.53097  6.971  0.052 W2  0.2451  85.615678 -10.030902
58536.53097  0.612  0.082 W1mW2  0.2451  85.615678 -10.030902
58537.09004  7.588  0.057 W1  0.1761  85.615665 -10.030895
58537.09004  6.979  0.051 W2  0.1761  85.615665 -10.030895
58537.09004  0.609  0.077 W1mW2  0.1761  85.615665 -10.030895
58742.73911  7.333  0.108 W1  0.1567  85.615658 -10.030840
58742.73911  6.803  0.059 W2  0.1567  85.615658 -10.030840
58742.73911  0.531  0.123 W1mW2  0.1567  85.615658 -10.030840
58743.30605  7.361  0.099 W1  0.1797  85.615671 -10.030880
58743.30605  6.807  0.056 W2  0.1797  85.615671 -10.030880
58743.30605  0.553  0.114 W1mW2  0.1797  85.615671 -10.030880
58748.23458  7.308  0.090 W1  0.2153  85.615680 -10.030894
58748.23458  6.798  0.057 W2  0.2153  85.615680 -10.030894
58748.23458  0.510  0.107 W1mW2  0.2153  85.615680 -10.030894
58900.72209  7.271  0.162 W1  0.2341  85.615673 -10.030895
58900.72209  6.704  0.066 W2  0.2341  85.615673 -10.030895
58900.72209  0.566  0.175 W1mW2  0.2341  85.615673 -10.030895
58901.20437  7.242  0.128 W1  0.2997  85.615693 -10.030914
58901.20437  6.746  0.063 W2  0.2997  85.615693 -10.030914
58901.20437  0.495  0.143 W1mW2  0.2997  85.615693 -10.030914
59109.84368  7.158  0.118 W1  0.3046  85.615715 -10.030870
59109.84368  6.732  0.060 W2  0.3046  85.615715 -10.030870
59109.84368  0.426  0.133 W1mW2  0.3046  85.615715 -10.030870
59110.40247  7.276  0.125 W1  0.2076  85.615676 -10.030868
59110.40247  6.693  0.071 W2  0.2076  85.615676 -10.030868
59110.40247  0.584  0.144 W1mW2  0.2076  85.615676 -10.030868
