# MJD mag magerr filter flag distance ra dec
55263.92306 10.298  0.036 W1 10  0.2196  83.884281  -5.740640
55263.65845 10.281  0.027 W1 10  0.4013  83.884275  -5.740691
55264.12158 10.297  0.028 W1 10  0.4097  83.884277  -5.740693
55263.72466 10.298  0.027 W1 10  0.4495  83.884274  -5.740704
55263.85697 10.264  0.024 W1 10  0.4601  83.884257  -5.740704
55263.79075 10.681  0.030 W1 10  0.4626  83.884314  -5.740706
55263.92318 10.276  0.027 W1 10  0.4684  83.884305  -5.740709
55263.26154 10.310  0.026 W1 10  0.4729  83.884280  -5.740711
55264.25388 10.294  0.031 W1 10  0.4730  83.884261  -5.740708
55263.39384 10.252  0.025 W1 10  0.4822  83.884280  -5.740714
55263.52615 10.256  0.023 W1 10  0.4932  83.884244  -5.740709
55263.98927 10.258  0.025 W1 10  0.4948  83.884248  -5.740711
55263.59236 10.316  0.031 W1 10  0.5126  83.884281  -5.740722
55264.25401 10.332  0.031 W1 10  0.5406  83.884268  -5.740729
55264.38631 10.274  0.030 W1 10  0.5420  83.884309  -5.740729
57281.97686 10.372  0.026 W1 10  0.2312  83.884294  -5.740644
58012.99243 10.336  0.027 W1 10  0.2407  83.884279  -5.740646
57810.70074 10.281  0.027 W1 10  0.2499  83.884272  -5.740647
57087.23283 10.294  0.026 W1 10  0.2657  83.884274  -5.740652
58741.88794 10.325  0.022 W1 10  0.2833  83.884272  -5.740657
57281.45210 10.316  0.021 W1 10  0.3031  83.884280  -5.740664
58013.58162 10.336  0.029 W1 10  0.3147  83.884263  -5.740663
58013.31969 10.330  0.023 W1 10  0.3235  83.884302  -5.740669
58535.06269 10.372  0.025 W1 10  0.3277  83.884278  -5.740670
57646.27340 10.306  0.025 W1 10  0.3288  83.884292  -5.740671
57646.07692 10.314  0.025 W1 10  0.3289  83.884277  -5.740671
58535.58605 10.365  0.022 W1 10  0.3292  83.884293  -5.740671
58377.86912 10.355  0.020 W1 10  0.3319  83.884283  -5.740672
58167.89422 10.424  0.025 W1 10  0.3333  83.884275  -5.740671
56729.14736 10.343  0.021 W1 10  0.3355  83.884279  -5.740673
57646.20782 10.287  0.022 W1 10  0.3380  83.884286  -5.740674
58898.96516 10.336  0.025 W1 10  0.3405  83.884265  -5.740671
