# MJD mag magerr filter flag distance ra dec
55263.52627  9.563  0.030 W1 10  1.3533  83.885197  -5.252180
55263.39397 10.381  0.153 W1 10  1.5229  83.884981  -5.252206
59108.86185 11.104  0.528 W1 10  0.7789  83.885045  -5.252009
58899.22684  9.469  0.025 W1 10  0.7804  83.885256  -5.251987
58899.09569 10.317  0.135 W1 10  0.8253  83.885293  -5.251972
58742.01859 11.177  0.383 W1 10  0.8937  83.885180  -5.252053
58377.41096 11.078  0.327 W1 10  0.9595  83.885287  -5.252026
58741.56068 11.085  0.509 W1 10  1.1050  83.885095  -5.252115
58173.98063 11.135  0.340 W1 10  1.1432  83.885292  -5.252084
58899.42320  9.845  0.091 W1 10  1.2867  83.885280  -5.252135
58377.73809 10.989  0.118 W1  5  1.4554  83.885457  -5.252049
59108.46901 10.343  0.244 W1 10  1.5291  83.885170  -5.252233
59109.18885 11.382  0.148 W1 10  1.8435  83.885148  -5.252322
55263.52627  9.111  0.117 W2 10  1.3533  83.885197  -5.252180
55263.39397  8.292  0.056 W2 10  1.5229  83.884981  -5.252206
58741.36445  9.428  0.147 W2 10  0.6825  83.885152  -5.251998
59108.86185  9.659  0.182 W2 10  0.7789  83.885045  -5.252009
58899.22684  9.555  0.042 W2 10  0.7804  83.885256  -5.251987
58899.09569  9.442  0.146 W2 10  0.8253  83.885293  -5.251972
58742.01859  9.408  0.025 W2 10  0.8937  83.885180  -5.252053
58377.41096  9.361  0.024 W2 10  0.9595  83.885287  -5.252026
58741.56081  9.626  0.171 W2 10  0.9981  83.885278  -5.252045
58741.56068  9.575  0.170 W2 10  1.1050  83.885095  -5.252115
58173.98063  9.474  0.167 W2 10  1.1432  83.885292  -5.252084
58899.42320  9.042  0.032 W2 10  1.2867  83.885280  -5.252135
58377.73809  9.519  0.178 W2  5  1.4554  83.885457  -5.252049
59108.46901  9.508  0.159 W2 10  1.5291  83.885170  -5.252233
59109.18885  9.524  0.167 W2 10  1.8435  83.885148  -5.252322
55263.52627  0.452  0.121 W1mW2 10  1.3533  83.885197  -5.252180
55263.39397  2.089  0.163 W1mW2 10  1.5229  83.884981  -5.252206
59108.86185  1.445  0.558 W1mW2 10  0.7789  83.885045  -5.252009
58899.22684 -0.086  0.049 W1mW2 10  0.7804  83.885256  -5.251987
58899.09569  0.875  0.199 W1mW2 10  0.8253  83.885293  -5.251972
58742.01859  1.769  0.384 W1mW2 10  0.8937  83.885180  -5.252053
58377.41096  1.717  0.328 W1mW2 10  0.9595  83.885287  -5.252026
58741.56068  1.510  0.537 W1mW2 10  1.1050  83.885095  -5.252115
58173.98063  1.661  0.379 W1mW2 10  1.1432  83.885292  -5.252084
58899.42320  0.803  0.096 W1mW2 10  1.2867  83.885280  -5.252135
58377.73809  1.470  0.214 W1mW2  5  1.4554  83.885457  -5.252049
59108.46901  0.835  0.291 W1mW2 10  1.5291  83.885170  -5.252233
59109.18885  1.858  0.223 W1mW2 10  1.8435  83.885148  -5.252322
