# MJD mag magerr filter distance ra dec
55264.88191 14.005  0.170 W1  0.3244  85.377058  -8.733045
55264.88191 13.585  0.149 W2  0.3244  85.377058  -8.733045
55264.88191  0.419  0.226 W1mW2  0.3244  85.377058  -8.733045
55265.37816 14.035  0.084 W1  0.2463  85.377085  -8.733031
55265.37816 13.587  0.168 W2  0.2463  85.377085  -8.733031
55265.37816  0.447  0.188 W1mW2  0.2463  85.377085  -8.733031
56724.69104 14.103  0.098 W1  0.3743  85.377083  -8.732968
56724.69104 13.399  0.126 W2  0.3743  85.377083  -8.732968
56724.69104  0.704  0.160 W1mW2  0.3743  85.377083  -8.732968
56729.76142 14.033  0.108 W1  0.2716  85.377060  -8.733036
56729.76142 13.633  0.164 W2  0.2716  85.377060  -8.733036
56729.76142  0.401  0.196 W1mW2  0.2716  85.377060  -8.733036
56730.24743 13.972  0.110 W1  0.2525  85.377091  -8.733027
56730.24743 13.433  0.144 W2  0.2525  85.377091  -8.733027
56730.24743  0.539  0.181 W1mW2  0.2525  85.377091  -8.733027
56920.93229 14.065  0.058 W1  0.3030  85.377097  -8.733107
56920.93229 13.385  0.113 W2  0.3030  85.377097  -8.733107
56920.93229  0.680  0.127 W1mW2  0.3030  85.377097  -8.733107
56921.47038 14.029  0.100 W1  0.1960  85.377104  -8.733043
56921.47038 13.506  0.131 W2  0.1960  85.377104  -8.733043
56921.47038  0.523  0.165 W1mW2  0.1960  85.377104  -8.733043
56922.05039 14.055  0.087 W1  0.2639  85.377060  -8.733044
56922.05039 13.753  0.162 W2  0.2639  85.377060  -8.733044
56922.05039  0.302  0.183 W1mW2  0.2639  85.377060  -8.733044
57088.74268 14.056  0.115 W1  0.2711  85.377071  -8.733071
57088.74268 13.509  0.190 W2  0.2711  85.377071  -8.733071
57088.74268  0.547  0.222 W1mW2  0.2711  85.377071  -8.733071
57089.28447 14.008  0.092 W1  0.2478  85.377079  -8.733040
57089.28447 13.494  0.133 W2  0.2478  85.377079  -8.733040
57089.28447  0.515  0.162 W1mW2  0.2478  85.377079  -8.733040
57282.83015 14.090  0.060 W1  0.4098  85.377024  -8.733035
57282.83015 13.471  0.111 W2  0.4098  85.377024  -8.733035
57282.83015  0.619  0.126 W1mW2  0.4098  85.377024  -8.733035
57283.43694 14.069  0.083 W1  0.2414  85.377095  -8.733042
57283.43694 13.463  0.146 W2  0.2414  85.377095  -8.733042
57283.43694  0.606  0.168 W1mW2  0.2414  85.377095  -8.733042
57447.76476 14.009  0.128 W1  0.4279  85.377046  -8.733067
57447.76476 13.628  0.247 W2  0.4279  85.377046  -8.733067
57447.76476  0.381  0.278 W1mW2  0.4279  85.377046  -8.733067
57448.37104 14.062  0.089 W1  0.2719  85.377090  -8.733048
57448.37104 13.595  0.145 W2  0.2719  85.377090  -8.733048
57448.37104  0.467  0.171 W1mW2  0.2719  85.377090  -8.733048
57646.92907 14.188  0.084 W1  0.2192  85.377086  -8.733073
57646.92907 13.487  0.116 W2  0.2192  85.377086  -8.733073
57646.92907  0.701  0.143 W1mW2  0.2192  85.377086  -8.733073
57647.50227 14.033  0.104 W1  0.2389  85.377087  -8.733029
57647.50227 13.505  0.260 W2  0.2389  85.377087  -8.733029
57647.50227  0.529  0.280 W1mW2  0.2389  85.377087  -8.733029
57654.39708 14.001  0.059 W1  0.3588  85.377067  -8.732952
57654.39708 13.766  0.246 W2  0.3588  85.377067  -8.732952
57654.39708  0.235  0.253 W1mW2  0.3588  85.377067  -8.732952
57811.87900 14.127  0.058 W1  0.3805  85.377131  -8.733136
57811.87900 13.812  0.166 W2  0.3805  85.377131  -8.733136
57811.87900  0.315  0.176 W1mW2  0.3805  85.377131  -8.733136
57812.40942 14.027  0.095 W1  0.2308  85.377112  -8.733048
57812.40942 13.577  0.163 W2  0.2308  85.377112  -8.733048
57812.40942  0.450  0.188 W1mW2  0.2308  85.377112  -8.733048
57818.49322 13.960  0.074 W1  0.3222  85.377066  -8.733093
57818.49322 13.511  0.115 W2  0.3222  85.377066  -8.733093
57818.49322  0.449  0.137 W1mW2  0.3222  85.377066  -8.733093
58014.47685 14.065  0.090 W1  0.1810  85.377098  -8.733015
58014.47685 13.491  0.162 W2  0.1810  85.377098  -8.733015
58014.47685  0.574  0.186 W1mW2  0.1810  85.377098  -8.733015
58015.08790 14.000  0.078 W1  0.1535  85.377094  -8.733013
58015.08790 13.544  0.123 W2  0.1535  85.377094  -8.733013
58015.08790  0.456  0.146 W1mW2  0.1535  85.377094  -8.733013
58168.94081 14.048  0.052 W1  0.1489  85.377090  -8.733041
58168.94081 13.392  0.090 W2  0.1489  85.377090  -8.733041
58168.94081  0.656  0.104 W1mW2  0.1489  85.377090  -8.733041
58169.50079 14.085  0.136 W1  0.2255  85.377108  -8.733048
58169.50079 13.577  0.245 W2  0.2255  85.377108  -8.733048
58169.50079  0.508  0.280 W1mW2  0.2255  85.377108  -8.733048
58170.05350 14.052  0.051 W1  0.0933  85.377154  -8.733019
58170.05350 13.569  0.095 W2  0.0933  85.377154  -8.733019
58170.05350  0.483  0.108 W1mW2  0.0933  85.377154  -8.733019
58174.11090 14.190  0.061 W1  0.1932  85.377079  -8.733047
58174.11090 13.730  0.151 W2  0.1932  85.377079  -8.733047
58174.11090  0.460  0.163 W1mW2  0.1932  85.377079  -8.733047
58378.62516 13.978  0.102 W1  0.2369  85.377103  -8.733037
58378.62516 13.464  0.122 W2  0.2369  85.377103  -8.733037
58378.62516  0.514  0.159 W1mW2  0.2369  85.377103  -8.733037
58379.17841 13.993  0.071 W1  0.3345  85.377090  -8.732960
58379.17841 13.532  0.136 W2  0.3345  85.377090  -8.732960
58379.17841  0.461  0.153 W1mW2  0.3345  85.377090  -8.732960
58535.91267 13.909  0.052 W1  0.2154  85.377167  -8.733078
58535.91267 13.332  0.098 W2  0.2154  85.377167  -8.733078
58535.91267  0.577  0.111 W1mW2  0.2154  85.377167  -8.733078
58536.45983 14.090  0.082 W1  0.2656  85.377088  -8.733011
58536.45983 13.562  0.153 W2  0.2656  85.377088  -8.733011
58536.45983  0.528  0.174 W1mW2  0.2656  85.377088  -8.733011
58537.02484 14.100  0.053 W1  0.0242  85.377137  -8.733030
58537.02484 13.394  0.102 W2  0.0242  85.377137  -8.733030
58537.02484  0.706  0.115 W1mW2  0.0242  85.377137  -8.733030
58742.68280 14.077  0.083 W1  0.2527  85.377109  -8.733061
58742.68280 13.595  0.168 W2  0.2527  85.377109  -8.733061
58742.68280  0.482  0.188 W1mW2  0.2527  85.377109  -8.733061
58743.19677 14.114  0.116 W1  0.2769  85.377071  -8.733013
58743.19677 13.540  0.170 W2  0.2769  85.377071  -8.733013
58743.19677  0.574  0.206 W1mW2  0.2769  85.377071  -8.733013
58748.23432 14.010  0.056 W1  0.2825  85.377101  -8.732957
58748.23432 13.308  0.106 W2  0.2825  85.377101  -8.732957
58748.23432  0.702  0.120 W1mW2  0.2825  85.377101  -8.732957
58900.58883 14.092  0.087 W1  0.2587  85.377086  -8.733021
58900.58883 13.566  0.170 W2  0.2587  85.377086  -8.733021
58900.58883  0.526  0.192 W1mW2  0.2587  85.377086  -8.733021
58901.18817 14.194  0.227 W1  0.1555  85.377096  -8.733019
58901.18817 13.630  0.215 W2  0.1555  85.377096  -8.733019
58901.18817  0.564  0.313 W1mW2  0.1555  85.377096  -8.733019
59109.76498 14.038  0.082 W1  0.3131  85.377122  -8.733099
59109.76498 13.564  0.144 W2  0.3131  85.377122  -8.733099
59109.76498  0.473  0.165 W1mW2  0.3131  85.377122  -8.733099
59110.33382 14.102  0.109 W1  0.2746  85.377098  -8.733021
59110.35198 13.581  0.189 W2  0.2855  85.377099  -8.733024
59110.33382  0.521  0.218 W1mW2  0.2746  85.377098  -8.733021
