# MJD mag magerr filter distance ra dec
55265.49512 12.839  0.094 W1  0.1347  85.350874  -2.268460
55265.49512 10.661  0.044 W2  0.1347  85.350874  -2.268460
55265.49512  2.179  0.103 W1mW2  0.1347  85.350874  -2.268460
56729.85918 13.184  0.108 W1  0.1829  85.350871  -2.268487
56729.85918 11.076  0.050 W2  0.1829  85.350871  -2.268487
56729.85918  2.108  0.119 W1mW2  0.1829  85.350871  -2.268487
56921.68747 13.257  0.113 W1  0.1366  85.350885  -2.268420
56921.68747 11.094  0.052 W2  0.1366  85.350885  -2.268420
56921.68747  2.163  0.124 W1mW2  0.1366  85.350885  -2.268420
57089.30964 13.319  0.156 W1  0.1852  85.350871  -2.268486
57089.30964 11.135  0.064 W2  0.1852  85.350871  -2.268486
57089.30964  2.184  0.169 W1mW2  0.1852  85.350871  -2.268486
57283.56147 13.198  0.119 W1  0.1487  85.350885  -2.268443
57283.56147 11.113  0.045 W2  0.1487  85.350885  -2.268443
57283.56147  2.085  0.128 W1mW2  0.1487  85.350885  -2.268443
57448.28211 13.353  0.135 W1  0.2349  85.350877  -2.268502
57448.28211 11.150  0.045 W2  0.2349  85.350877  -2.268502
57448.28211  2.203  0.142 W1mW2  0.2349  85.350877  -2.268502
57648.22401 13.099  0.116 W1  0.1409  85.350893  -2.268439
57648.22401 10.933  0.050 W2  0.1409  85.350893  -2.268439
57648.22401  2.167  0.126 W1mW2  0.1409  85.350893  -2.268439
57813.11350 13.274  0.109 W1  0.2491  85.350871  -2.268505
57813.11350 11.150  0.048 W2  0.2491  85.350871  -2.268505
57813.11350  2.124  0.119 W1mW2  0.2491  85.350871  -2.268505
58014.79210 13.396  0.142 W1  0.1568  85.350905  -2.268437
58014.79210 11.182  0.048 W2  0.1568  85.350905  -2.268437
58014.79210  2.214  0.150 W1mW2  0.1568  85.350905  -2.268437
58169.99377 13.498  0.151 W1  0.1934  85.350893  -2.268482
58169.99377 11.251  0.070 W2  0.1934  85.350893  -2.268482
58169.99377  2.247  0.166 W1mW2  0.1934  85.350893  -2.268482
58378.97587 13.226  0.141 W1  0.1568  85.350899  -2.268439
58378.97587 11.071  0.046 W2  0.1568  85.350899  -2.268439
58378.97587  2.155  0.148 W1mW2  0.1568  85.350899  -2.268439
58536.69892 13.219  0.119 W1  0.2092  85.350870  -2.268494
58536.69892 11.066  0.048 W2  0.2092  85.350870  -2.268494
58536.69892  2.152  0.128 W1mW2  0.2092  85.350870  -2.268494
58743.82121 13.327  0.120 W1  0.1663  85.350907  -2.268427
58743.82121 11.204  0.046 W2  0.1663  85.350907  -2.268427
58743.82121  2.123  0.128 W1mW2  0.1663  85.350907  -2.268427
58900.90170 13.385  0.133 W1  0.1768  85.350870  -2.268477
58900.90170 11.249  0.046 W2  0.1768  85.350870  -2.268477
58900.90170  2.136  0.141 W1mW2  0.1768  85.350870  -2.268477
59110.27026 13.562  0.139 W1  0.1730  85.350900  -2.268421
59110.27026 11.332  0.060 W2  0.1730  85.350900  -2.268421
59110.27026  2.230  0.152 W1mW2  0.1730  85.350900  -2.268421
