# MJD mag magerr filter distance ra dec
55253.12717  9.937  0.025 W1  1.3667 242.090850 -39.072681
55253.12717  9.520  0.030 W2  1.3667 242.090850 -39.072681
55253.12717  0.417  0.039 W1mW2  1.3667 242.090850 -39.072681
56717.65156  9.964  0.017 W1  1.3745 242.090811 -39.072731
56717.65156  9.569  0.032 W2  1.3745 242.090811 -39.072731
56717.65156  0.395  0.037 W1mW2  1.3745 242.090811 -39.072731
56896.59746  9.937  0.026 W1  1.3812 242.090805 -39.072740
56896.59746  9.522  0.023 W2  1.3812 242.090805 -39.072740
56896.59746  0.414  0.035 W1mW2  1.3812 242.090805 -39.072740
57079.57929  9.970  0.022 W1  1.3680 242.090805 -39.072734
57079.57929  9.560  0.025 W2  1.3680 242.090805 -39.072734
57079.57929  0.410  0.033 W1mW2  1.3680 242.090805 -39.072734
57257.05173  9.967  0.029 W1  1.3919 242.090796 -39.072753
57257.05173  9.593  0.047 W2  1.3919 242.090796 -39.072753
57257.05173  0.374  0.055 W1mW2  1.3919 242.090796 -39.072753
57444.29526  9.977  0.036 W1  1.3826 242.090799 -39.072746
57444.29526  9.565  0.027 W2  1.3826 242.090799 -39.072746
57444.29526  0.412  0.046 W1mW2  1.3826 242.090799 -39.072746
57617.31980  9.985  0.026 W1  1.3671 242.090785 -39.072753
57617.31980  9.567  0.025 W2  1.3671 242.090785 -39.072753
57617.31980  0.418  0.036 W1mW2  1.3671 242.090785 -39.072753
57810.92216  9.969  0.023 W1  1.3691 242.090792 -39.072747
57810.92216  9.566  0.037 W2  1.3691 242.090792 -39.072747
57810.92216  0.404  0.044 W1mW2  1.3691 242.090792 -39.072747
57977.76163  9.969  0.025 W1  1.3928 242.090786 -39.072762
57977.76163  9.564  0.020 W2  1.3928 242.090786 -39.072762
57977.76163  0.406  0.032 W1mW2  1.3928 242.090786 -39.072762
58175.15243  9.964  0.020 W1  1.3872 242.090795 -39.072752
58175.15243  9.564  0.022 W2  1.3872 242.090795 -39.072752
58175.15243  0.400  0.029 W1mW2  1.3872 242.090795 -39.072752
58338.29824  9.969  0.026 W1  1.4226 242.090788 -39.072773
58338.29824  9.571  0.026 W2  1.4226 242.090788 -39.072773
58338.29824  0.398  0.037 W1mW2  1.4226 242.090788 -39.072773
58540.71293  9.953  0.035 W1  1.4276 242.090797 -39.072767
58540.71293  9.565  0.024 W2  1.4276 242.090797 -39.072767
58540.71293  0.388  0.042 W1mW2  1.4276 242.090797 -39.072767
58703.74403  9.971  0.027 W1  1.4043 242.090775 -39.072776
58703.74403  9.575  0.024 W2  1.4043 242.090775 -39.072776
58703.74403  0.397  0.036 W1mW2  1.4043 242.090775 -39.072776
58906.43281  9.965  0.025 W1  1.4085 242.090783 -39.072771
58906.43281  9.581  0.035 W2  1.4085 242.090783 -39.072771
58906.43281  0.384  0.043 W1mW2  1.4085 242.090783 -39.072771
59069.47116  9.984  0.022 W1  1.4280 242.090779 -39.072782
59069.47116  9.596  0.023 W2  1.4280 242.090779 -39.072782
59069.47116  0.387  0.032 W1mW2  1.4280 242.090779 -39.072782
