# MJD mag magerr filter flag distance ra dec
55263.92318 10.792  0.031 W1 10  1.7201  83.839464  -5.161527
55263.85710 10.770  0.032 W1 10  2.2855  83.839610  -5.161466
55263.59249 10.682  0.028 W1 10  2.3855  83.839644  -5.161472
55264.25401 10.968  0.031 W1 10  2.6334  83.839467  -5.161155
55264.12170 11.034  0.055 W1 10  2.7918  83.839677  -5.161304
55263.39397 11.246  0.094 W1 10  2.8463  83.839678  -5.161280
55263.59236 10.845  0.043 W1 10  2.9834  83.839563  -5.161106
57087.95535 10.706  0.021 W1  5  1.7003  83.839511  -5.161697
59109.18885 10.493  0.017 W1 10  2.2646  83.839561  -5.161395
58168.35251 10.892  0.062 W1 10  2.4008  83.839709  -5.161762
58534.73568 11.245  0.060 W1 10  2.4155  83.839607  -5.161387
58167.76344 11.022  0.051 W1  0  2.8871  83.839591  -5.162335
55263.92318 10.070  0.084 W2 10  1.7201  83.839464  -5.161527
55263.85710 10.131  0.075 W2 10  2.2855  83.839610  -5.161466
55263.59249 10.083  0.081 W2 10  2.3855  83.839644  -5.161472
55264.25401 10.166  0.088 W2 10  2.6334  83.839467  -5.161155
55264.12170 10.134  0.088 W2 10  2.7918  83.839677  -5.161304
55263.39397 10.152  0.077 W2 10  2.8463  83.839678  -5.161280
55263.59236 10.168  0.082 W2 10  2.9834  83.839563  -5.161106
57087.95535 10.050  0.061 W2  5  1.7003  83.839511  -5.161697
59109.18885  9.822  0.038 W2 10  2.2646  83.839561  -5.161395
58168.35251  9.758  0.030 W2 10  2.4008  83.839709  -5.161762
58534.73568  9.926  0.048 W2 10  2.4155  83.839607  -5.161387
58167.76344  9.853  0.048 W2  0  2.8871  83.839591  -5.162335
55263.92318  0.722  0.090 W1mW2 10  1.7201  83.839464  -5.161527
55263.85710  0.639  0.082 W1mW2 10  2.2855  83.839610  -5.161466
55263.59249  0.599  0.086 W1mW2 10  2.3855  83.839644  -5.161472
55264.25401  0.802  0.093 W1mW2 10  2.6334  83.839467  -5.161155
55264.12170  0.900  0.104 W1mW2 10  2.7918  83.839677  -5.161304
55263.39397  1.094  0.122 W1mW2 10  2.8463  83.839678  -5.161280
55263.59236  0.677  0.093 W1mW2 10  2.9834  83.839563  -5.161106
57087.95535  0.656  0.065 W1mW2  5  1.7003  83.839511  -5.161697
59109.18885  0.671  0.042 W1mW2 10  2.2646  83.839561  -5.161395
58168.35251  1.134  0.069 W1mW2 10  2.4008  83.839709  -5.161762
58534.73568  1.319  0.077 W1mW2 10  2.4155  83.839607  -5.161387
58167.76344  1.169  0.070 W1mW2  0  2.8871  83.839591  -5.162335
