# MJD mag magerr filter distance ra dec
55252.78304  9.683  0.024 W1  0.4130 241.967962 -38.968440
55252.78304  9.403  0.021 W2  0.4130 241.967962 -38.968440
55252.78304  0.280  0.032 W1mW2  0.4130 241.967962 -38.968440
56717.54820  9.764  0.027 W1  0.4666 241.967923 -38.968458
56717.54820  9.482  0.026 W2  0.4666 241.967923 -38.968458
56717.54820  0.282  0.038 W1mW2  0.4666 241.967923 -38.968458
56896.48785  9.764  0.023 W1  0.4871 241.967914 -38.968463
56896.48785  9.534  0.042 W2  0.4871 241.967914 -38.968463
56896.48785  0.229  0.048 W1mW2  0.4871 241.967914 -38.968463
57079.54243  9.750  0.024 W1  0.4611 241.967920 -38.968457
57079.54243  9.497  0.018 W2  0.4611 241.967920 -38.968457
57079.54243  0.253  0.031 W1mW2  0.4611 241.967920 -38.968457
57256.72196  9.761  0.069 W1  0.4973 241.967916 -38.968462
57256.72196  9.488  0.037 W2  0.4973 241.967916 -38.968462
57256.72196  0.273  0.078 W1mW2  0.4973 241.967916 -38.968462
57444.20159  9.686  0.028 W1  0.4831 241.967912 -38.968463
57444.20159  9.397  0.028 W2  0.4831 241.967912 -38.968463
57444.20159  0.289  0.039 W1mW2  0.4831 241.967912 -38.968463
57617.25600  9.746  0.027 W1  0.5413 241.967899 -38.968479
57617.25600  9.486  0.029 W2  0.5413 241.967899 -38.968479
57617.25600  0.260  0.040 W1mW2  0.5413 241.967899 -38.968479
57810.90829  9.632  0.025 W1  0.5313 241.967912 -38.968477
57810.87850  9.316  0.024 W2  0.5230 241.967913 -38.968475
57810.90829  0.315  0.035 W1mW2  0.5313 241.967912 -38.968477
57977.64560  9.703  0.030 W1  0.5676 241.967896 -38.968486
57977.64560  9.436  0.020 W2  0.5676 241.967896 -38.968486
57977.64560  0.267  0.036 W1mW2  0.5676 241.967896 -38.968486
58175.05128  9.738  0.021 W1  0.5509 241.967901 -38.968481
58175.05128  9.479  0.027 W2  0.5509 241.967901 -38.968481
58175.05128  0.259  0.034 W1mW2  0.5509 241.967901 -38.968481
58338.12525  9.736  0.021 W1  0.5632 241.967888 -38.968484
58338.12525  9.459  0.027 W2  0.5632 241.967888 -38.968484
58338.12525  0.277  0.035 W1mW2  0.5632 241.967888 -38.968484
58540.46632  9.759  0.026 W1  0.5627 241.967898 -38.968484
58540.46632  9.510  0.023 W2  0.5627 241.967898 -38.968484
58540.46632  0.249  0.035 W1mW2  0.5627 241.967898 -38.968484
58703.63299  9.682  0.020 W1  0.6114 241.967894 -38.968497
58703.63299  9.393  0.031 W2  0.6114 241.967894 -38.968497
58703.63299  0.288  0.037 W1mW2  0.6114 241.967894 -38.968497
58906.28968  9.768  0.022 W1  0.5787 241.967900 -38.968489
58906.28968  9.538  0.029 W2  0.5787 241.967900 -38.968489
58906.28968  0.231  0.037 W1mW2  0.5787 241.967900 -38.968489
59069.35272  9.779  0.021 W1  0.5982 241.967890 -38.968494
59069.35272  9.540  0.031 W2  0.5982 241.967890 -38.968494
59069.35272  0.239  0.038 W1mW2  0.5982 241.967890 -38.968494
