# MJD mag magerr filter flag distance ra dec
55283.73989  9.789  0.022 W1 10  0.0682 277.810814  -2.195550
55284.20301  9.900  0.027 W1 10  0.1860 277.810846  -2.195511
55283.67380  9.644  0.021 W1 10  0.1972 277.810845  -2.195613
55283.93841  9.774  0.025 W1 10  0.2135 277.810889  -2.195569
55283.60758  9.677  0.023 W1 10  0.2277 277.810881  -2.195523
55283.34297  9.707  0.024 W1 10  0.2769 277.810856  -2.195488
55284.33532  9.547  0.022 W1 10  0.3098 277.810744  -2.195559
55284.00449  9.829  0.032 W1 10  0.3634 277.810886  -2.195476
55283.47528  9.649  0.022 W1 10  0.3939 277.810817  -2.195451
55292.14215  9.735  0.023 W1 10  0.3965 277.810939  -2.195576
55284.07071  9.771  0.025 W1 10  0.4914 277.810966  -2.195552
55283.80610  9.774  0.027 W1 10  0.5769 277.810990  -2.195573
55283.87219  9.766  0.028 W1 10  0.6072 277.810984  -2.195629
55284.00462 10.096  0.033 W1 10  1.7914 277.811198  -2.195896
56748.14438  9.832  0.020 W1 10  0.0288 277.810824  -2.195565
56928.06627  9.595  0.017 W1  5  0.0292 277.810838  -2.195560
57648.40097  9.809  0.018 W1  5  0.0307 277.810837  -2.195565
58737.20917  9.691  0.021 W1  5  0.0446 277.810824  -2.195571
56748.27605  9.782  0.019 W1  5  0.0471 277.810817  -2.195563
58572.91203  9.747  0.024 W1  5  0.0488 277.810828  -2.195547
57110.31565  9.580  0.018 W1  5  0.0508 277.810842  -2.195568
58936.86720  9.679  0.027 W1  5  0.0508 277.810816  -2.195559
58572.65035  9.721  0.022 W1  5  0.0603 277.810846  -2.195555
57109.92180  9.762  0.018 W1  5  0.0761 277.810849  -2.195551
56927.80319  9.591  0.019 W1 10  0.0818 277.810842  -2.195580
57110.64393  9.769  0.023 W1  5  0.0837 277.810839  -2.195539
58369.32806  9.692  0.019 W1  5  0.0879 277.810808  -2.195570
56928.26352  9.669  0.017 W1  5  0.0945 277.810847  -2.195540
58569.77137  9.669  0.017 W1  5  0.0980 277.810826  -2.195533
58937.25953  9.653  0.018 W1  5  0.1087 277.810804  -2.195544
58937.58653  9.584  0.018 W1 10  0.1164 277.810799  -2.195571
59101.17625  9.751  0.019 W1  5  0.1173 277.810860  -2.195547
57648.92509  9.864  0.020 W1 10  0.1269 277.810860  -2.195542
57289.61714  9.675  0.021 W1  5  0.1328 277.810822  -2.195596
57841.57842  9.751  0.019 W1  5  0.1336 277.810847  -2.195527
57289.81388  9.680  0.019 W1  5  0.1347 277.810822  -2.195524
58737.34007  9.799  0.018 W1  5  0.1353 277.810863  -2.195542
57841.64388  9.754  0.019 W1  5  0.1360 277.810843  -2.195525
59101.11093  9.554  0.023 W1  5  0.1386 277.810826  -2.195522
57289.74830  9.709  0.018 W1  5  0.1389 277.810792  -2.195552
56748.53938  9.758  0.025 W1  5  0.1462 277.810851  -2.195525
58370.04790  9.764  0.018 W1  5  0.1480 277.810819  -2.195520
59101.24170  9.703  0.020 W1  5  0.1547 277.810873  -2.195561
58937.19420  9.655  0.021 W1  5  0.1578 277.810788  -2.195572
58572.51907  9.791  0.018 W1  5  0.1612 277.810873  -2.195572
57110.90663  9.844  0.022 W1  5  0.1683 277.810796  -2.195528
58936.86707  9.660  0.018 W1  5  0.1684 277.810789  -2.195538
59100.65315  9.597  0.018 W1  5  0.1685 277.810874  -2.195575
57842.03684  9.746  0.020 W1  5  0.1699 277.810783  -2.195555
59101.37248  9.694  0.016 W1  5  0.1705 277.810835  -2.195607
58369.58987  9.764  0.027 W1  5  0.1726 277.810840  -2.195513
57474.08122  9.794  0.020 W1  5  0.1739 277.810829  -2.195512
57841.18558  9.591  0.017 W1  5  0.1751 277.810838  -2.195608
57110.18437  9.798  0.020 W1  5  0.1780 277.810799  -2.195522
59101.30703  9.633  0.016 W1  5  0.1792 277.810814  -2.195513
57841.31649  9.705  0.017 W1 10  0.1798 277.810798  -2.195521
58937.45575  9.609  0.017 W1  5  0.1810 277.810866  -2.195525
59101.63403  9.673  0.016 W1  5  0.1826 277.810867  -2.195526
