# MJD mag magerr filter flag distance ra dec
55264.58445 10.263  0.018 W1 10  0.0228  85.057916  -7.323815
55264.91527 10.240  0.019 W1 10  0.0290  85.057928  -7.323809
55265.57692 10.296  0.023 W1 10  0.0390  85.057930  -7.323807
55264.98149 10.255  0.026 W1 10  0.0438  85.057908  -7.323808
55265.31219 10.237  0.026 W1 10  0.0573  85.057936  -7.323811
55264.84906 10.255  0.023 W1 10  0.0695  85.057901  -7.323816
55265.04758 10.263  0.020 W1 10  0.0698  85.057915  -7.323791
55265.17988 10.250  0.020 W1 10  0.0784  85.057910  -7.323791
55265.31231 10.258  0.024 W1 10  0.0830  85.057937  -7.323795
55264.78297 10.250  0.020 W1 10  0.0907  85.057945  -7.323807
55264.71675 10.255  0.019 W1 10  0.1076  85.057892  -7.323798
55265.44462 10.242  0.021 W1 10  0.1192  85.057896  -7.323787
55264.45215 10.258  0.024 W1 10  0.1239  85.057953  -7.323799
55265.11379 10.257  0.019 W1 10  0.1439  85.057904  -7.323773
58169.07197 10.373  0.016 W1 10  0.0184  85.057918  -7.323805
58169.00652 10.369  0.016 W1 10  0.0194  85.057917  -7.323815
57088.87422 10.178  0.020 W1 10  0.0283  85.057917  -7.323817
58169.39923 10.444  0.017 W1 10  0.0341  85.057912  -7.323805
58900.40383 10.407  0.015 W1 10  0.0353  85.057930  -7.323808
57812.20665 10.343  0.017 W1 10  0.0373  85.057929  -7.323804
58900.33838 10.409  0.019 W1  5  0.0438  85.057931  -7.323804
56729.34460 10.182  0.016 W1 10  0.0439  85.057932  -7.323814
57447.76498 10.060  0.016 W1 10  0.0440  85.057919  -7.323798
58900.86161 10.416  0.016 W1 10  0.0510  85.057930  -7.323800
58169.26833 10.358  0.018 W1 10  0.0537  85.057914  -7.323796
58899.88060 10.347  0.017 W1 10  0.0552  85.057935  -7.323814
58535.97825 10.345  0.018 W1 10  0.0552  85.057905  -7.323809
56729.73973 10.110  0.014 W1 10  0.0560  85.057936  -7.323811
57646.92881 10.339  0.016 W1 10  0.0564  85.057916  -7.323795
58742.34610 10.376  0.016 W1 10  0.0576  85.057933  -7.323801
57448.35493 10.184  0.015 W1 10  0.0584  85.057928  -7.323796
58014.10562 10.281  0.015 W1 10  0.0605  85.057936  -7.323805
57811.87926 10.363  0.016 W1 10  0.0617  85.057926  -7.323794
56729.47627 10.184  0.015 W1 10  0.0618  85.057922  -7.323793
58378.06573 10.460  0.016 W1 10  0.0654  85.057928  -7.323794
58900.01137 10.380  0.016 W1 10  0.0680  85.057937  -7.323802
57089.26833 10.178  0.015 W1 10  0.0683  85.057912  -7.323793
58536.37083 10.412  0.018 W1 10  0.0693  85.057901  -7.323806
58536.30538 10.380  0.018 W1 10  0.0695  85.057927  -7.323792
57812.01016 10.330  0.016 W1 10  0.0702  85.057935  -7.323798
57089.00563 10.157  0.015 W1 10  0.0716  85.057911  -7.323792
57812.46858 10.256  0.015 W1 10  0.0725  85.057939  -7.323804
58900.20760 10.418  0.017 W1 10  0.0731  85.057935  -7.323824
58168.81017 10.328  0.017 W1  5  0.0732  85.057941  -7.323810
58535.78202 10.393  0.018 W1 10  0.0746  85.057941  -7.323807
57818.49347 10.247  0.017 W1 10  0.0752  85.057931  -7.323792
56729.67390 10.142  0.015 W1 10  0.0756  85.057940  -7.323817
57448.22378 10.149  0.017 W1 10  0.0806  85.057931  -7.323790
57282.76432 10.141  0.015 W1 10  0.0806  85.057940  -7.323800
57448.02717 10.169  0.016 W1 10  0.0820  85.057924  -7.323787
59109.25468 10.478  0.016 W1 10  0.0825  85.057919  -7.323787
57282.50200 10.000  0.017 W1 10  0.0827  85.057935  -7.323792
57088.67723 10.244  0.015 W1 10  0.0830  85.057934  -7.323792
58900.73083 10.397  0.015 W1 10  0.0839  85.057942  -7.323801
57088.93993 10.151  0.015 W1 10  0.0846  85.057915  -7.323787
58169.20288 10.382  0.015 W1 10  0.0864  85.057940  -7.323797
57812.14120 10.336  0.015 W1 10  0.0882  85.057945  -7.323811
56729.80557 10.132  0.017 W1 10  0.0882  85.057937  -7.323793
58169.33378 10.412  0.015 W1 10  0.0890  85.057923  -7.323785
57283.02676 10.142  0.017 W1 10  0.0908  85.057935  -7.323790
58536.17461 10.386  0.015 W1 10  0.0909  85.057943  -7.323799
57811.94471 10.356  0.016 W1 10  0.0918  85.057943  -7.323821
57647.25632 10.350  0.016 W1 10  0.0933  85.057939  -7.323792
57448.09274 10.164  0.016 W1 10  0.0942  85.057917  -7.323784
57812.59961 10.242  0.016 W1 10  0.0947  85.057936  -7.323789
57654.33137 10.305  0.016 W1 10  0.0947  85.057944  -7.323799
58378.52376 10.460  0.016 W1 10  0.0947  85.057927  -7.323785
57447.83056 10.112  0.015 W1 10  0.0963  85.057946  -7.323804
57088.80864 10.219  0.014 W1 10  0.0967  85.057936  -7.323789
58174.11116 10.328  0.016 W1 10  0.0977  85.057928  -7.323784
58536.63251 10.367  0.019 W1 10  0.0986  85.057915  -7.323783
57088.28324 10.221  0.018 W1 10  0.1004  85.057947  -7.323818
57088.54594 10.259  0.014 W1 10  0.1004  85.057931  -7.323784
58742.21533 10.387  0.016 W1 10  0.1016  85.057943  -7.323794
58742.08442 10.399  0.015 W1 10  0.1020  85.057947  -7.323801
57812.33768 10.320  0.016 W1 10  0.1022  85.057938  -7.323788
57447.37176 10.124  0.017 W1 10  0.1025  85.057947  -7.323820
58742.67323 10.365  0.015 W1 10  0.1034  85.057946  -7.323797
57646.66675 10.345  0.016 W1 10  0.1036  85.057939  -7.323788
57811.74823 10.388  0.018 W1 10  0.1040  85.057949  -7.323808
56729.21294 10.185  0.016 W1 10  0.1040  85.057947  -7.323821
56729.54223 10.187  0.018 W1 10  0.1043  85.057949  -7.323810
58013.90927 10.314  0.017 W1 10  0.1054  85.057932  -7.323783
57812.27223 10.294  0.021 W1 10  0.1057  85.057944  -7.323792
56730.33236 10.158  0.015 W1 10  0.1061  85.057945  -7.323795
56920.80050 10.249  0.014 W1 10  0.1066  85.057918  -7.323780
58169.79195 10.482  0.016 W1 10  0.1081  85.057940  -7.323788
57088.41453 10.254  0.017 W1 10  0.1082  85.057950  -7.323810
59109.84324 10.408  0.015 W1 10  0.1086  85.057922  -7.323780
58536.04370 10.377  0.016 W1 10  0.1086  85.057891  -7.323820
56729.87140 10.191  0.014 W1  0  0.1096  85.057951  -7.323809
58535.97838 10.352  0.020 W1 10  0.1109  85.057949  -7.323799
57447.63395 10.074  0.017 W1 10  0.1111  85.057894  -7.323793
57089.39962 10.145  0.013 W1  5  0.1139  85.057933  -7.323781
58377.93483 10.480  0.015 W1 10  0.1165  85.057951  -7.323801
58536.10915 10.418  0.016 W1 10  0.1171  85.057952  -7.323816
58900.53410 10.382  0.015 W1 10  0.1177  85.057932  -7.323780
57089.13692 10.160  0.017 W1 10  0.1224  85.057948  -7.323790
58900.14215 10.381  0.022 W1 10  0.1227  85.057888  -7.323797
59109.71246 10.419  0.016 W1 10  0.1248  85.057947  -7.323787
57088.74293 10.193  0.018 W1 10  0.1261  85.057952  -7.323825
58378.58922 10.456  0.018 W1 10  0.1261  85.057927  -7.323776
58742.47700 10.340  0.019 W1 10  0.1262  85.057928  -7.323776
58900.46915 10.427  0.019 W1 10  0.1274  85.057885  -7.323806
57812.27210 10.333  0.017 W1 10  0.1276  85.057943  -7.323783
58900.60006 10.375  0.018 W1 10  0.1278  85.057947  -7.323787
59110.36634 10.446  0.016 W1 10  0.1283  85.057926  -7.323775
58535.65125 10.352  0.020 W1 10  0.1287  85.057947  -7.323786
57448.48597 10.133  0.016 W1  5  0.1288  85.057925  -7.323775
58014.76027 10.175  0.016 W1 10  0.1314  85.057919  -7.323773
56920.66896 10.269  0.015 W1 10  0.1322  85.057945  -7.323783
56921.52390 10.208  0.017 W1 10  0.1322  85.057940  -7.323779
57283.09234 10.123  0.015 W1 10  0.1327  85.057944  -7.323782
58742.80401 10.407  0.016 W1 10  0.1332  85.057935  -7.323776
59109.77779 10.417  0.018 W1 10  0.1350  85.057939  -7.323778
57448.22390 10.151  0.018 W1 10  0.1360  85.057953  -7.323792
57647.05984 10.343  0.017 W1 10  0.1367  85.057945  -7.323781
59109.38546 10.441  0.015 W1  5  0.1370  85.057946  -7.323782
59110.23557 10.486  0.016 W1 10  0.1378  85.057941  -7.323778
58014.04017 10.316  0.016 W1 10  0.1395  85.057913  -7.323772
57647.64942 10.300  0.017 W1 10  0.1406  85.057937  -7.323775
58535.91293 10.372  0.017 W1 10  0.1419  85.057951  -7.323785
56921.32666 10.231  0.018 W1 10  0.1427  85.057938  -7.323774
