# MJD mag magerr filter distance ra dec
55264.98123 10.964  0.025 W1  0.0814  85.687579  -8.560057
55264.98123 10.719  0.026 W2  0.0814  85.687579  -8.560057
55264.98123  0.245  0.036 W1mW2  0.0814  85.687579  -8.560057
55265.59194 10.973  0.034 W1  0.1761  85.687589  -8.560035
55265.59194 10.657  0.032 W2  0.1761  85.687589  -8.560035
55265.59194  0.316  0.047 W1mW2  0.1761  85.687589  -8.560035
55266.10601 10.929  0.022 W1  0.1495  85.687568  -8.560040
55266.10601 10.696  0.025 W2  0.1495  85.687568  -8.560040
55266.10601  0.233  0.033 W1mW2  0.1495  85.687568  -8.560040
56724.73497 10.982  0.017 W1  0.1859  85.687567  -8.560030
56724.73497 10.689  0.020 W2  0.1859  85.687567  -8.560030
56724.73497  0.293  0.026 W1mW2  0.1859  85.687567  -8.560030
56729.87115 10.995  0.018 W1  0.0781  85.687583  -8.560059
56729.87115 10.685  0.020 W2  0.0781  85.687583  -8.560059
56729.87115  0.310  0.027 W1mW2  0.0781  85.687583  -8.560059
56730.43749 10.976  0.038 W1  0.2173  85.687579  -8.560023
56730.43749 10.693  0.037 W2  0.2173  85.687579  -8.560023
56730.43749  0.284  0.053 W1mW2  0.2173  85.687579  -8.560023
56921.64916 10.993  0.022 W1  0.2631  85.687576  -8.560009
56921.64916 10.708  0.031 W2  0.2631  85.687576  -8.560009
56921.64916  0.286  0.038 W1mW2  0.2631  85.687576  -8.560009
56922.18186 11.002  0.028 W1  0.1941  85.687591  -8.560028
56922.18186 10.721  0.051 W2  0.1941  85.687591  -8.560028
56922.18186  0.281  0.058 W1mW2  0.1941  85.687591  -8.560028
57088.93967 10.947  0.018 W1  0.1537  85.687577  -8.560037
57088.93967 10.636  0.019 W2  0.1537  85.687577  -8.560037
57088.93967  0.311  0.026 W1mW2  0.1537  85.687577  -8.560037
57089.47703 10.993  0.027 W1  0.2163  85.687583  -8.560022
57089.47703 10.683  0.037 W2  0.2163  85.687583  -8.560022
57089.47703  0.310  0.046 W1mW2  0.2163  85.687583  -8.560022
57283.56959 10.971  0.027 W1  0.1919  85.687587  -8.560031
57283.56959 10.671  0.032 W2  0.1919  85.687587  -8.560031
57283.56959  0.301  0.042 W1mW2  0.1919  85.687587  -8.560031
57284.14205 10.943  0.023 W1  0.1814  85.687588  -8.560033
57284.14205 10.676  0.046 W2  0.1814  85.687588  -8.560033
57284.14205  0.266  0.051 W1mW2  0.1814  85.687588  -8.560033
57448.46058 10.971  0.027 W1  0.2007  85.687586  -8.560030
57448.46058 10.680  0.043 W2  0.2007  85.687586  -8.560030
57448.46058  0.291  0.050 W1mW2  0.2007  85.687586  -8.560030
57449.01009 11.011  0.020 W1  0.2346  85.687567  -8.560016
57449.01009 10.669  0.020 W2  0.2346  85.687567  -8.560016
57449.01009  0.342  0.028 W1mW2  0.2346  85.687567  -8.560016
57647.70784 10.986  0.027 W1  0.2216  85.687593  -8.560022
57647.70784 10.702  0.032 W2  0.2216  85.687593  -8.560022
57647.70784  0.284  0.042 W1mW2  0.2216  85.687593  -8.560022
57648.23918 11.028  0.027 W1  0.2367  85.687612  -8.560027
57648.23918 10.687  0.052 W2  0.2367  85.687612  -8.560027
57648.23918  0.341  0.059 W1mW2  0.2367  85.687612  -8.560027
57654.39708 10.982  0.017 W1  0.1342  85.687571  -8.560044
57654.39708 10.693  0.022 W2  0.1342  85.687571  -8.560044
57654.39708  0.289  0.028 W1mW2  0.1342  85.687571  -8.560044
57812.59937 11.018  0.024 W1  0.1936  85.687594  -8.560031
57812.59937 10.704  0.043 W2  0.1936  85.687594  -8.560031
57812.59937  0.314  0.050 W1mW2  0.1936  85.687594  -8.560031
57813.18874 11.014  0.022 W1  0.1818  85.687570  -8.560031
57813.18874 10.735  0.020 W2  0.1818  85.687570  -8.560031
57813.18874  0.280  0.029 W1mW2  0.1818  85.687570  -8.560031
57818.55867 10.965  0.018 W1  0.2513  85.687606  -8.560015
57818.55867 10.694  0.020 W2  0.2513  85.687606  -8.560015
57818.55867  0.271  0.027 W1mW2  0.2513  85.687606  -8.560015
58014.67867 11.020  0.026 W1  0.2280  85.687596  -8.560021
58014.67867 10.721  0.028 W2  0.2280  85.687596  -8.560021
58014.67867  0.299  0.038 W1mW2  0.2280  85.687596  -8.560021
58015.19260 11.027  0.026 W1  0.2755  85.687597  -8.560005
58015.19260 10.698  0.024 W2  0.2755  85.687597  -8.560005
58015.19260  0.329  0.036 W1mW2  0.2755  85.687597  -8.560005
58169.73442 10.979  0.023 W1  0.1908  85.687588  -8.560030
58169.73442 10.677  0.033 W2  0.1908  85.687588  -8.560030
58169.73442  0.302  0.040 W1mW2  0.1908  85.687588  -8.560030
58170.18441 10.989  0.026 W1  0.2208  85.687580  -8.560020
58170.18441 10.687  0.027 W2  0.2208  85.687580  -8.560020
58170.18441  0.302  0.037 W1mW2  0.2208  85.687580  -8.560020
58174.11103 11.056  0.022 W1  0.0778  85.687575  -8.560059
58174.11103 10.711  0.023 W2  0.0778  85.687575  -8.560059
58174.11103  0.345  0.032 W1mW2  0.0778  85.687575  -8.560059
58378.75302 11.005  0.032 W1  0.1887  85.687587  -8.560031
58378.75302 10.669  0.024 W2  0.1887  85.687587  -8.560031
58378.75302  0.337  0.040 W1mW2  0.1887  85.687587  -8.560031
58379.27188 11.023  0.031 W1  0.2274  85.687589  -8.560021
58379.27188 10.697  0.033 W2  0.2274  85.687589  -8.560021
58379.27188  0.326  0.045 W1mW2  0.2274  85.687589  -8.560021
58536.66871 10.971  0.031 W1  0.2193  85.687582  -8.560023
58536.66871 10.706  0.026 W2  0.2193  85.687582  -8.560023
58536.66871  0.265  0.040 W1mW2  0.2193  85.687582  -8.560023
58537.12305 11.010  0.023 W1  0.2140  85.687597  -8.560024
58537.12305 10.683  0.022 W2  0.2140  85.687597  -8.560024
58537.12305  0.327  0.032 W1mW2  0.2140  85.687597  -8.560024
58742.80426 11.070  0.021 W1  0.2112  85.687602  -8.560026
58742.80426 10.747  0.021 W2  0.2112  85.687602  -8.560026
58742.80426  0.323  0.030 W1mW2  0.2112  85.687602  -8.560026
58743.38753 11.035  0.034 W1  0.2331  85.687580  -8.560020
58743.36920 10.730  0.052 W2  0.2312  85.687585  -8.560019
58743.38753  0.304  0.062 W1mW2  0.2331  85.687580  -8.560020
58748.23426 11.008  0.076 W1  0.2531  85.687581  -8.560010
58748.23426 10.703  0.022 W2  0.2531  85.687581  -8.560010
58748.23426  0.305  0.079 W1mW2  0.2531  85.687581  -8.560010
58900.73051 11.028  0.028 W1  0.2251  85.687588  -8.560020
58900.73051 10.731  0.036 W2  0.2251  85.687588  -8.560020
58900.73051  0.296  0.046 W1mW2  0.2251  85.687588  -8.560020
58901.27246 11.022  0.045 W1  0.2219  85.687587  -8.560025
58901.27246 10.725  0.050 W2  0.2219  85.687587  -8.560025
58901.27246  0.297  0.067 W1mW2  0.2219  85.687587  -8.560025
59109.90882 11.070  0.016 W1  0.1672  85.687591  -8.560035
59109.90882 10.752  0.022 W2  0.1672  85.687591  -8.560035
59109.90882  0.318  0.027 W1mW2  0.1672  85.687591  -8.560035
59110.45566 11.036  0.037 W1  0.2137  85.687588  -8.560024
59110.45566 10.746  0.042 W2  0.2137  85.687588  -8.560024
59110.45566  0.290  0.056 W1mW2  0.2137  85.687588  -8.560024
59111.02060 11.078  0.022 W1  0.2921  85.687603  -8.560002
59111.02060 10.778  0.023 W2  0.2921  85.687603  -8.560002
59111.02060  0.300  0.032 W1mW2  0.2921  85.687603  -8.560002
