# MJD mag magerr filter flag distance ra dec
59110.23455  8.313  0.035 W1  5  1.5592  85.401885  -1.888266
59110.23455  7.752  0.043 W2  5  1.5592  85.401885  -1.888266
59110.23455  0.561  0.055 W1mW2  5  1.5592  85.401885  -1.888266
