# MJD mag magerr filter distance ra dec
55265.65234 12.274  0.039 W1  0.1497  85.708210  -8.237672
55265.65234 12.024  0.068 W2  0.1497  85.708210  -8.237672
55265.65234  0.250  0.078 W1mW2  0.1497  85.708210  -8.237672
56729.99789 12.286  0.055 W1  0.2116  85.708220  -8.237668
56729.99789 12.078  0.065 W2  0.2116  85.708220  -8.237668
56729.99789  0.208  0.085 W1mW2  0.2116  85.708220  -8.237668
56921.86816 12.288  0.038 W1  0.2098  85.708226  -8.237674
56921.86816 12.064  0.053 W2  0.2098  85.708226  -8.237674
56921.86816  0.225  0.065 W1mW2  0.2098  85.708226  -8.237674
57089.48030 12.278  0.035 W1  0.1891  85.708218  -8.237678
57089.48030 12.089  0.049 W2  0.1891  85.708218  -8.237678
57089.48030  0.189  0.060 W1mW2  0.1891  85.708218  -8.237678
57283.68787 12.334  0.048 W1  0.2167  85.708215  -8.237675
57283.68787 12.105  0.059 W2  0.2167  85.708215  -8.237675
57283.68787  0.230  0.076 W1mW2  0.2167  85.708215  -8.237675
57448.57011 12.268  0.040 W1  0.1991  85.708220  -8.237678
57448.57011 12.089  0.067 W2  0.1991  85.708220  -8.237678
57448.57011  0.179  0.078 W1mW2  0.1991  85.708220  -8.237678
57648.32651 12.287  0.042 W1  0.1734  85.708210  -8.237669
57648.32651 12.079  0.061 W2  0.1734  85.708210  -8.237669
57648.32651  0.208  0.074 W1mW2  0.1734  85.708210  -8.237669
57813.16542 12.327  0.042 W1  0.1823  85.708209  -8.237682
57813.16542 12.127  0.065 W2  0.1823  85.708209  -8.237682
57813.16542  0.200  0.077 W1mW2  0.1823  85.708209  -8.237682
58014.91153 12.312  0.032 W1  0.1970  85.708221  -8.237677
58014.91153 12.129  0.061 W2  0.1970  85.708221  -8.237677
58014.91153  0.183  0.069 W1mW2  0.1970  85.708221  -8.237677
58170.15424 12.303  0.079 W1  0.2149  85.708226  -8.237679
58170.15424 12.097  0.090 W2  0.2149  85.708226  -8.237679
58170.15424  0.206  0.120 W1mW2  0.2149  85.708226  -8.237679
58379.11287 12.296  0.045 W1  0.1860  85.708218  -8.237668
58379.11287 12.081  0.054 W2  0.1860  85.708218  -8.237668
58379.11287  0.215  0.070 W1mW2  0.1860  85.708218  -8.237668
58536.82401 12.304  0.038 W1  0.1828  85.708216  -8.237677
58536.82401 12.118  0.084 W2  0.1828  85.708216  -8.237677
58536.82401  0.186  0.092 W1mW2  0.1828  85.708216  -8.237677
58743.91633 12.328  0.040 W1  0.2120  85.708222  -8.237673
58743.91633 12.124  0.058 W2  0.2120  85.708222  -8.237673
58743.91633  0.204  0.071 W1mW2  0.2120  85.708222  -8.237673
58901.01736 12.315  0.039 W1  0.2348  85.708229  -8.237675
58901.01736 12.116  0.070 W2  0.2348  85.708229  -8.237675
58901.01736  0.199  0.080 W1mW2  0.2348  85.708229  -8.237675
59110.46456 12.294  0.052 W1  0.2163  85.708225  -8.237679
59110.46456 12.135  0.055 W2  0.2163  85.708225  -8.237679
59110.46456  0.159  0.076 W1mW2  0.2163  85.708225  -8.237679
