# MJD mag magerr filter flag distance ra dec
55263.39371 12.375  0.027 W1 10  0.4024  83.869111  -6.501051
55263.85684 12.490  0.028 W1 10  0.4437  83.869123  -6.501046
55263.12898 12.555  0.029 W1 10  0.4577  83.869127  -6.501043
55264.25375 12.457  0.027 W1 10  0.4636  83.869122  -6.501073
55263.92306 12.502  0.028 W1 10  0.4676  83.869129  -6.501012
55263.79063 12.501  0.029 W1 10  0.4801  83.869132  -6.501052
55263.72454 12.466  0.029 W1 10  0.4949  83.869136  -6.501054
55263.52602 12.402  0.026 W1 10  0.5138  83.869143  -6.501047
55263.65832 12.430  0.028 W1 10  0.5425  83.869147  -6.501068
55264.12145 12.459  0.025 W1 10  0.5477  83.869149  -6.501063
55263.98914 12.468  0.027 W1 10  0.5497  83.869151  -6.501059
55263.92293 12.486  0.039 W1 10  0.5542  83.869154  -6.501050
55263.59223 12.428  0.030 W1 10  0.5675  83.869158  -6.501023
55263.26141 12.424  0.029 W1 10  0.5869  83.869163  -6.501047
58013.45072 12.515  0.033 W1 10  0.2513  83.869051  -6.501078
56915.73588 12.479  0.029 W1 10  0.2752  83.869077  -6.501038
57446.78205 12.509  0.028 W1 10  0.3132  83.869085  -6.501010
58742.01884 12.479  0.028 W1 10  0.3292  83.869091  -6.501015
57446.51986 12.556  0.031 W1 10  0.3332  83.869093  -6.501033
58167.82864 12.571  0.031 W1 10  0.3375  83.869093  -6.501015
58898.70348 12.490  0.027 W1 10  0.3492  83.869093  -6.501058
57646.01147 12.598  0.031 W1 10  0.3515  83.869095  -6.501055
56724.60369 12.485  0.030 W1 10  0.3659  83.869102  -6.501030
58012.92698 12.449  0.027 W1  5  0.3663  83.869102  -6.501028
58741.23393 12.475  0.032 W1 10  0.3675  83.869102  -6.501037
58167.76318 12.534  0.026 W1 10  0.3700  83.869095  -6.500989
58535.45502 12.470  0.025 W1  5  0.3747  83.869104  -6.501019
57646.20808 12.478  0.043 W1 10  0.3781  83.869101  -6.501062
58899.35749 12.557  0.027 W1 10  0.3796  83.869106  -6.501028
57087.75797 12.463  0.024 W1  5  0.3817  83.869102  -6.501061
58167.95954 12.471  0.028 W1 10  0.3877  83.869108  -6.501037
58013.12346 12.483  0.029 W1 10  0.3878  83.869108  -6.501031
56919.35343 12.569  0.032 W1 10  0.3881  83.869107  -6.501048
57087.36399 12.435  0.024 W1 10  0.3918  83.869109  -6.501039
58899.22672 12.519  0.026 W1  5  0.3929  83.869108  -6.501047
59108.46927 12.516  0.028 W1 10  0.3967  83.869110  -6.501018
58899.29204 12.506  0.028 W1 10  0.3968  83.869111  -6.501033
57281.45222 12.569  0.028 W1  5  0.3984  83.869102  -6.500986
56920.01113 12.415  0.029 W1 10  0.4019  83.869112  -6.501022
58168.48316 12.426  0.029 W1 10  0.4084  83.869109  -6.501063
56919.48484 12.469  0.026 W1  5  0.4131  83.869116  -6.501029
58012.46882 12.536  0.029 W1 10  0.4191  83.869113  -6.501062
59108.66600 12.541  0.026 W1 10  0.4198  83.869116  -6.501047
58168.22084 12.456  0.029 W1 10  0.4211  83.869117  -6.501046
57087.82368 12.452  0.027 W1 10  0.4212  83.869118  -6.501027
