# MJD mag magerr filter distance ra dec
55265.65700 12.436  0.045 W1  0.2499  85.734922  -8.629392
55265.65700 12.183  0.075 W2  0.2499  85.734922  -8.629392
55265.65700  0.253  0.087 W1mW2  0.2499  85.734922  -8.629392
56729.99816 12.428  0.040 W1  0.2377  85.734938  -8.629390
56729.99816 12.250  0.077 W2  0.2377  85.734938  -8.629390
56729.99816  0.178  0.086 W1mW2  0.2377  85.734938  -8.629390
56921.84208 12.428  0.042 W1  0.2713  85.734943  -8.629400
56921.84208 12.263  0.065 W2  0.2713  85.734943  -8.629400
56921.84208  0.165  0.077 W1mW2  0.2713  85.734943  -8.629400
57089.54482 12.425  0.043 W1  0.2491  85.734935  -8.629392
57089.54482 12.224  0.064 W2  0.2491  85.734935  -8.629392
57089.54482  0.201  0.077 W1mW2  0.2491  85.734935  -8.629392
57283.73337 12.435  0.040 W1  0.2341  85.734935  -8.629389
57283.73337 12.277  0.077 W2  0.2341  85.734935  -8.629389
57283.73337  0.158  0.087 W1mW2  0.2341  85.734935  -8.629389
57448.57652 12.413  0.044 W1  0.2610  85.734941  -8.629386
57448.57652 12.253  0.060 W2  0.2610  85.734941  -8.629386
57448.57652  0.160  0.074 W1mW2  0.2610  85.734941  -8.629386
57648.33092 12.442  0.040 W1  0.2382  85.734948  -8.629385
57648.33092 12.256  0.072 W2  0.2382  85.734948  -8.629385
57648.33092  0.186  0.083 W1mW2  0.2382  85.734948  -8.629385
57813.24415 12.450  0.046 W1  0.2131  85.734938  -8.629380
57813.24415 12.330  0.262 W2  0.2131  85.734938  -8.629380
57813.24415  0.120  0.266 W1mW2  0.2131  85.734938  -8.629380
58014.97738 12.434  0.034 W1  0.2365  85.734941  -8.629386
58014.97439 12.261  0.070 W2  0.2410  85.734944  -8.629387
58014.97738  0.173  0.078 W1mW2  0.2365  85.734941  -8.629386
58170.50691 12.447  0.040 W1  0.1935  85.734933  -8.629378
58170.50691 12.262  0.065 W2  0.1935  85.734933  -8.629378
58170.50691  0.186  0.076 W1mW2  0.1935  85.734933  -8.629378
58379.15113 12.457  0.037 W1  0.2195  85.734935  -8.629387
58379.15113 12.254  0.074 W2  0.2195  85.734935  -8.629387
58379.15113  0.203  0.083 W1mW2  0.2195  85.734935  -8.629387
58536.79889 12.444  0.043 W1  0.2638  85.734932  -8.629399
58536.79889 12.280  0.065 W2  0.2638  85.734932  -8.629399
58536.79889  0.164  0.078 W1mW2  0.2638  85.734932  -8.629399
58743.96137 12.440  0.047 W1  0.2215  85.734935  -8.629382
58743.96137 12.270  0.088 W2  0.2215  85.734935  -8.629382
58743.96137  0.169  0.100 W1mW2  0.2215  85.734935  -8.629382
58901.05319 12.449  0.044 W1  0.2585  85.734939  -8.629398
58901.05319 12.261  0.071 W2  0.2585  85.734939  -8.629398
58901.05319  0.187  0.083 W1mW2  0.2585  85.734939  -8.629398
59110.46210 12.443  0.052 W1  0.2346  85.734949  -8.629384
59110.46460 12.270  0.059 W2  0.2373  85.734950  -8.629384
59110.46210  0.173  0.079 W1mW2  0.2346  85.734949  -8.629384
