# MJD mag magerr filter flag distance ra dec
55266.10728 12.416  0.049 W1 10  0.8158  85.440107  -1.709361
55265.44563 12.246  0.085 W1 10  1.3225  85.439679  -1.709052
55265.64416 12.510  0.076 W1 10  2.0660  85.439321  -1.709490
55265.37942 12.213  0.082 W1 10  2.0747  85.439763  -1.708796
55265.64403 12.413  0.062 W1 10  2.1931  85.439308  -1.709151
58536.43731 12.353  0.116 W1 10  0.1885  85.439852  -1.709404
58014.43186 12.470  0.136 W1 10  0.3830  85.439808  -1.709282
58536.76444 12.365  0.103 W1 10  0.4827  85.439875  -1.709226
58536.56821 12.504  0.143 W1 10  0.5764  85.439740  -1.709281
56730.86018 12.302  0.133 W1  5  0.7071  85.439690  -1.709310
58901.12380 12.475  0.135 W1 10  0.7464  85.439756  -1.709194
56730.72851 12.413  0.132 W1  5  0.7715  85.439726  -1.709509
58379.11168 12.261  0.113 W1 10  0.8713  85.439651  -1.709439
59110.03832 12.233  0.129 W1 10  0.8771  85.439684  -1.709505
58014.89015 12.294  0.103 W1 10  0.9246  85.439676  -1.709204
57089.66333 12.353  0.104 W1 10  0.9763  85.439610  -1.709388
58743.45712 12.352  0.119 W1 10  0.9867  85.439753  -1.709117
57089.26935 12.528  0.138 W1  5  1.0442  85.440011  -1.709619
58900.99353 12.391  0.125 W1 10  1.0905  85.439587  -1.709435
57813.25553 12.317  0.130 W1 10  1.1000  85.439635  -1.709178
58901.05886 12.372  0.120 W1 10  1.1292  85.439566  -1.709374
56730.46505 12.234  0.083 W1 10  1.1393  85.439574  -1.709280
58536.63366 12.034  0.106 W1 10  1.1397  85.439570  -1.709294
56730.53088 12.157  0.105 W1  5  1.1644  85.439579  -1.709478
58170.05478 12.327  0.103 W1 10  1.1677  85.439597  -1.709202
58537.28792 12.217  0.123 W1 10  1.1829  85.439576  -1.709234
58537.15702 12.306  0.156 W1 10  1.1918  85.439601  -1.709182
58537.02612 12.449  0.143 W1 10  1.2666  85.439764  -1.709028
58170.31658 12.382  0.128 W1 10  1.2755  85.439536  -1.709443
59110.75778 12.276  0.112 W1 10  1.3697  85.439551  -1.709168
57448.61814 11.489  0.072 W1 10  1.3877  85.439495  -1.709343
56730.00421 12.393  0.129 W1 10  1.3914  85.439528  -1.709200
57813.12450 12.144  0.109 W1 10  1.4710  85.439480  -1.709444
58170.18568 12.213  0.124 W1 10  1.4719  85.439606  -1.709056
59110.49559 12.405  0.121 W1 10  1.4802  85.439479  -1.709267
56730.20171 12.734  0.163 W1  5  1.5583  85.439779  -1.708939
56730.39922 12.301  0.117 W1 10  1.5654  85.439446  -1.709390
57448.42153 12.209  0.108 W1  5  1.5910  85.439998  -1.708934
58901.51676 12.323  0.076 W1 10  1.6467  85.439729  -1.708928
57647.97591 12.157  0.130 W1 10  1.8024  85.439424  -1.709153
57812.73166 12.324  0.116 W1 10  1.8240  85.439505  -1.709019
56730.33338 12.125  0.103 W1 10  1.8497  85.439528  -1.708985
57647.45179 12.430  0.109 W1 10  1.8869  85.439435  -1.709083
