# MJD mag magerr filter distance ra dec
55264.51324 12.511  0.061 W1  0.2749  84.688841  -7.182262
55264.51324 10.072  0.048 W2  0.2749  84.688841  -7.182262
55264.51324  2.439  0.077 W1mW2  0.2749  84.688841  -7.182262
55265.11379 12.481  0.048 W1  0.2254  84.688828  -7.182247
55265.11379 10.020  0.021 W2  0.2254  84.688828  -7.182247
55265.11379  2.461  0.052 W1mW2  0.2254  84.688828  -7.182247
56724.66939 12.544  0.025 W1  0.1752  84.688866  -7.182224
56724.66939  9.968  0.016 W2  0.1752  84.688866  -7.182224
56724.66939  2.576  0.030 W1mW2  0.1752  84.688866  -7.182224
56728.94953 12.461  0.090 W1  0.2528  84.688870  -7.182248
56728.90563 10.031  0.033 W2  0.3023  84.688857  -7.182266
56728.94953  2.430  0.096 W1mW2  0.2528  84.688870  -7.182248
56729.52023 12.471  0.037 W1  0.3103  84.688886  -7.182252
56729.52023  9.952  0.038 W2  0.3103  84.688886  -7.182252
56729.52023  2.519  0.053 W1mW2  0.3103  84.688886  -7.182252
56915.80185 12.688  0.034 W1  0.2560  84.688897  -7.182164
56915.80185 10.504  0.020 W2  0.2560  84.688897  -7.182164
56915.80185  2.184  0.039 W1mW2  0.2560  84.688897  -7.182164
56920.68209 12.650  0.055 W1  0.2855  84.688904  -7.182175
56920.68209 10.447  0.042 W2  0.2855  84.688904  -7.182175
56920.68209  2.203  0.069 W1mW2  0.2855  84.688904  -7.182175
56921.26082 12.651  0.040 W1  0.3759  84.688930  -7.182160
56921.26082 10.423  0.025 W2  0.3759  84.688930  -7.182160
56921.26082  2.228  0.047 W1mW2  0.3759  84.688930  -7.182160
57087.88926 12.404  0.025 W1  0.3670  84.688872  -7.182283
57087.88926 10.280  0.018 W2  0.3670  84.688872  -7.182283
57087.88926  2.124  0.031 W1mW2  0.3670  84.688872  -7.182283
57088.44745 12.444  0.037 W1  0.2580  84.688884  -7.182234
57088.44745 10.338  0.044 W2  0.2580  84.688884  -7.182234
57088.44745  2.106  0.058 W1mW2  0.2580  84.688884  -7.182234
57089.00563 12.454  0.023 W1  0.0903  84.688855  -7.182187
57089.00563 10.318  0.016 W2  0.0903  84.688855  -7.182187
57089.00563  2.136  0.028 W1mW2  0.0903  84.688855  -7.182187
57282.56752 12.308  0.037 W1  0.3057  84.688914  -7.182177
57282.56752 10.100  0.039 W2  0.3057  84.688914  -7.182177
57282.56752  2.208  0.054 W1mW2  0.3057  84.688914  -7.182177
57283.15792 12.367  0.039 W1  0.2863  84.688891  -7.182143
57283.15792 10.099  0.022 W2  0.2863  84.688891  -7.182143
57283.15792  2.269  0.045 W1mW2  0.2863  84.688891  -7.182143
57446.97854 12.251  0.024 W1  0.3089  84.688890  -7.182252
57446.97854 10.001  0.018 W2  0.3089  84.688890  -7.182252
57446.97854  2.250  0.030 W1mW2  0.3089  84.688890  -7.182252
57447.51743 12.323  0.037 W1  0.2794  84.688889  -7.182236
57447.51743 10.064  0.030 W2  0.2794  84.688889  -7.182236
57447.51743  2.259  0.048 W1mW2  0.2794  84.688889  -7.182236
57448.09274 12.346  0.023 W1  0.0863  84.688828  -7.182214
57448.09274 10.099  0.015 W2  0.0863  84.688828  -7.182214
57448.09274  2.247  0.027 W1mW2  0.0863  84.688828  -7.182214
57646.68857 12.513  0.041 W1  0.2636  84.688900  -7.182178
57646.68857 10.417  0.031 W2  0.2636  84.688900  -7.182178
57646.68857  2.095  0.051 W1mW2  0.2636  84.688900  -7.182178
57647.20720 12.496  0.075 W1  0.2614  84.688888  -7.182150
57647.20720 10.417  0.035 W2  0.2614  84.688888  -7.182150
57647.20720  2.079  0.083 W1mW2  0.2614  84.688888  -7.182150
57654.33137 12.563  0.027 W1  0.2185  84.688885  -7.182164
57654.33137 10.470  0.020 W2  0.2185  84.688885  -7.182164
57654.33137  2.093  0.034 W1mW2  0.2185  84.688885  -7.182164
57811.64185 12.620  0.043 W1  0.2515  84.688867  -7.182248
57811.64185 10.512  0.041 W2  0.2515  84.688867  -7.182248
57811.64185  2.108  0.059 W1mW2  0.2515  84.688867  -7.182248
57812.20669 12.568  0.041 W1  0.2371  84.688887  -7.182222
57812.20669 10.505  0.022 W2  0.2371  84.688887  -7.182222
57812.20669  2.063  0.047 W1mW2  0.2371  84.688887  -7.182222
57818.49347 12.564  0.025 W1  0.2769  84.688898  -7.182227
57818.49347 10.533  0.020 W2  0.2769  84.688898  -7.182227
57818.49347  2.031  0.032 W1mW2  0.2769  84.688898  -7.182227
58013.74915 12.359  0.033 W1  0.2781  84.688903  -7.182172
58013.74915 10.247  0.022 W2  0.2781  84.688903  -7.182172
58013.74915  2.112  0.039 W1mW2  0.2781  84.688903  -7.182172
58014.24961 12.397  0.054 W1  0.3413  84.688912  -7.182147
58014.24961 10.274  0.050 W2  0.3413  84.688912  -7.182147
58014.24961  2.123  0.074 W1mW2  0.3413  84.688912  -7.182147
58168.61383 12.369  0.060 W1  0.2413  84.688877  -7.182230
58168.61383 10.357  0.034 W2  0.2413  84.688877  -7.182230
58168.61383  2.012  0.069 W1mW2  0.2413  84.688877  -7.182230
58169.10464 12.374  0.034 W1  0.2817  84.688884  -7.182224
58169.10464 10.313  0.024 W2  0.2817  84.688884  -7.182224
58169.10464  2.061  0.042 W1mW2  0.2817  84.688884  -7.182224
58174.04583 12.324  0.026 W1  0.2670  84.688895  -7.182226
58174.04583 10.277  0.021 W2  0.2670  84.688895  -7.182226
58174.04583  2.047  0.033 W1mW2  0.2670  84.688895  -7.182226
58377.72759 12.232  0.041 W1  0.3772  84.688933  -7.182172
58377.72759 10.158  0.051 W2  0.3772  84.688933  -7.182172
58377.72759  2.074  0.065 W1mW2  0.3772  84.688933  -7.182172
58378.27831 12.233  0.060 W1  0.3345  84.688911  -7.182154
58378.27831 10.175  0.041 W2  0.3345  84.688911  -7.182154
58378.27831  2.058  0.073 W1mW2  0.3345  84.688911  -7.182154
58535.67304 12.496  0.050 W1  0.2749  84.688888  -7.182233
58535.67304 10.471  0.043 W2  0.2749  84.688888  -7.182233
58535.67304  2.024  0.066 W1mW2  0.2749  84.688888  -7.182233
58536.24006 12.570  0.065 W1  0.2825  84.688902  -7.182221
58536.24006 10.495  0.028 W2  0.2825  84.688902  -7.182221
58536.24006  2.074  0.070 W1mW2  0.2825  84.688902  -7.182221
58741.82279 12.629  0.029 W1  0.3026  84.688911  -7.182166
58741.82279 10.636  0.023 W2  0.3026  84.688911  -7.182166
58741.82279  1.993  0.037 W1mW2  0.3026  84.688911  -7.182166
58742.44058 12.644  0.047 W1  0.3099  84.688905  -7.182151
58742.44058 10.632  0.033 W2  0.3099  84.688905  -7.182151
58742.44058  2.012  0.058 W1mW2  0.3099  84.688905  -7.182151
58748.16862 12.804  0.033 W1  0.1181  84.688856  -7.182211
58748.16862 10.656  0.022 W2  0.1181  84.688856  -7.182211
58748.16862  2.148  0.040 W1mW2  0.1181  84.688856  -7.182211
58899.74156 12.476  0.043 W1  0.3265  84.688910  -7.182231
58899.74156 10.559  0.029 W2  0.3265  84.688910  -7.182231
58899.74156  1.916  0.052 W1mW2  0.3265  84.688910  -7.182231
58900.27304 12.501  0.056 W1  0.2696  84.688899  -7.182209
58900.27304 10.537  0.031 W2  0.2696  84.688899  -7.182209
58900.27304  1.964  0.064 W1mW2  0.2696  84.688899  -7.182209
59108.92762 12.482  0.036 W1  0.3629  84.688927  -7.182162
59108.92762 10.427  0.021 W2  0.3629  84.688927  -7.182162
59108.92762  2.055  0.042 W1mW2  0.3629  84.688927  -7.182162
59109.48355 12.532  0.055 W1  0.2962  84.688894  -7.182145
59109.48355 10.450  0.032 W2  0.2962  84.688894  -7.182145
59109.48355  2.082  0.063 W1mW2  0.2962  84.688894  -7.182145
