# MJD mag magerr filter flag distance ra dec
55283.93841 13.229  0.050 W1 10  0.0771 277.495021  -2.001104
55283.80610 13.181  0.045 W1 10  0.0956 277.495010  -2.001135
55283.54137 13.281  0.043 W1 10  0.1049 277.494973  -2.001121
55284.07071 13.201  0.049 W1 10  0.1130 277.495009  -2.001080
55283.21067 13.369  0.051 W1 10  0.1270 277.494983  -2.001141
55283.60758 13.332  0.048 W1 10  0.1299 277.494987  -2.001076
55283.47528 13.300  0.054 W1 10  0.1703 277.495026  -2.001149
55283.21054 13.366  0.045 W1 10  0.2027 277.495018  -2.001057
55283.34297 13.309  0.052 W1 10  0.2598 277.494978  -2.001179
55292.14202 13.396  0.058 W1 10  0.3913 277.494904  -2.001059
57841.90581 13.343  0.045 W1  5  0.0248 277.494996  -2.001105
57110.38136 13.086  0.044 W1 10  0.0436 277.494991  -2.001118
57110.18437 13.169  0.045 W1  5  0.0542 277.495015  -2.001108
58937.45575 13.318  0.049 W1  5  0.0581 277.494997  -2.001126
56747.88092 13.087  0.040 W1  5  0.0721 277.495020  -2.001113
57474.47445 13.512  0.054 W1  5  0.0738 277.494982  -2.001120
57110.64393 13.173  0.045 W1  5  0.0762 277.495019  -2.001119
56748.27592 13.145  0.042 W1 10  0.0829 277.495023  -2.001113
58205.29891 13.214  0.044 W1  5  0.1133 277.495014  -2.001138
58733.48059 13.458  0.051 W1  5  0.1136 277.494976  -2.001090
58009.09563 13.409  0.055 W1  5  0.1217 277.494967  -2.001103
57474.08122 13.389  0.049 W1  5  0.1226 277.494981  -2.001138
57474.34341 13.485  0.055 W1  5  0.1393 277.494993  -2.001072
58936.47474 13.647  0.056 W1  5  0.1417 277.495033  -2.001131
57110.05308 13.030  0.045 W1 10  0.1467 277.495005  -2.001151
58572.25790 13.854  0.061 W1  5  0.1541 277.494973  -2.001143
58205.69162 13.264  0.058 W1  5  0.1570 277.495038  -2.001088
58569.83682 13.566  0.067 W1 10  0.1575 277.495010  -2.001153
57110.51264 13.167  0.044 W1  5  0.1614 277.495038  -2.001135
56927.80319 13.149  0.046 W1 10  0.1614 277.495002  -2.001155
58936.60552 13.394  0.055 W1  5  0.1642 277.494999  -2.001156
57649.12158 13.356  0.053 W1  5  0.1731 277.494990  -2.001157
57110.05295 13.065  0.043 W1  5  0.1759 277.495048  -2.001117
58573.10839 13.572  0.053 W1  5  0.1761 277.495042  -2.001135
