# MJD mag magerr filter flag distance ra dec
55282.28467  9.940  0.017 W1 10  0.7847 276.707233  -3.933216
55282.41697  9.963  0.023 W1 10  0.8776 276.707268  -3.933216
55283.01253  9.947  0.022 W1 10  0.8959 276.707217  -3.933268
55283.14484  9.927  0.021 W1 10  0.9103 276.707244  -3.933253
55282.74780  9.932  0.022 W1 10  0.9162 276.707256  -3.933244
55283.01240  9.929  0.025 W1 10  0.9166 276.707265  -3.933236
55282.81401  9.983  0.024 W1 10  0.9293 276.707263  -3.933243
55282.68171  9.966  0.021 W1 10  0.9339 276.707249  -3.933257
55282.88010  9.922  0.021 W1 10  0.9658 276.707301  -3.933213
55282.61549  9.895  0.018 W1 10  0.9709 276.707283  -3.933238
55282.15236  9.959  0.021 W1 10  0.9938 276.707296  -3.933232
55282.54940  9.914  0.021 W1 10  1.0899 276.707283  -3.933285
58205.10294  9.872  0.017 W1  5  0.5741 276.707177  -3.933187
58205.23384  9.957  0.018 W1  5  0.7538 276.707214  -3.933222
57473.36074 10.067  0.022 W1  5  0.8051 276.707250  -3.933206
58936.01722 10.068  0.022 W1  5  0.8495 276.707271  -3.933199
57473.42620  9.785  0.019 W1  5  0.8530 276.707225  -3.933248
59100.12966  9.767  0.015 W1  5  0.8638 276.707201  -3.933267
58008.30970  9.931  0.015 W1  5  0.8660 276.707206  -3.933265
58735.70442 10.326  0.017 W1  0  0.8666 276.707159  -3.933288
57108.87151  9.863  0.014 W1  5  0.8669 276.707236  -3.933244
57285.68125  9.818  0.015 W1  5  0.8698 276.707250  -3.933232
58368.14993 10.000  0.019 W1  5  0.8755 276.707248  -3.933237
56747.42046  9.877  0.015 W1 10  0.9060 276.707233  -3.933260
57473.49178  9.787  0.014 W1  5  0.9103 276.707241  -3.933255
58568.85581  9.896  0.016 W1  5  0.9131 276.707232  -3.933263
57109.33107  9.835  0.016 W1  5  0.9193 276.707247  -3.933254
57840.59651  9.804  0.015 W1  5  0.9195 276.707241  -3.933259
57289.15771  9.809  0.015 W1  5  0.9228 276.707241  -3.933260
58568.33245  9.861  0.015 W1  5  0.9250 276.707263  -3.933241
56926.61895  9.798  0.018 W1  5  0.9253 276.707261  -3.933243
56747.09130  9.891  0.015 W1 10  0.9292 276.707260  -3.933245
56747.28880  9.896  0.015 W1 10  0.9324 276.707259  -3.933247
57289.02655  9.797  0.017 W1  5  0.9397 276.707247  -3.933261
57647.81114  9.811  0.018 W1  5  0.9417 276.707244  -3.933264
58571.80025  9.860  0.015 W1  5  0.9426 276.707245  -3.933263
57286.40275  9.794  0.015 W1  5  0.9446 276.707220  -3.933282
58008.63709  9.948  0.021 W1  5  0.9455 276.707228  -3.933277
58736.03142  9.926  0.018 W1  0  0.9458 276.707270  -3.933241
57840.13810  9.873  0.015 W1  5  0.9498 276.707264  -3.933250
57288.76411  9.869  0.018 W1  5  0.9510 276.707262  -3.933252
56746.95963  9.852  0.014 W1  5  0.9525 276.707244  -3.933268
58008.63696  9.934  0.018 W1  5  0.9537 276.707218  -3.933286
57288.56737  9.885  0.016 W1  5  0.9540 276.707244  -3.933269
