# MJD mag magerr filter flag distance ra dec
55283.47515 10.781  0.025 W1 10  0.3175 277.437162  -1.862812
55283.67367 10.780  0.020 W1 10  0.4429 277.437169  -1.862865
55292.14202 10.768  0.019 W1 10  0.4982 277.437214  -1.862746
55283.54137 10.749  0.019 W1 10  0.5127 277.437207  -1.862844
55283.60758 10.770  0.026 W1 10  0.5234 277.437220  -1.862820
55283.21054 10.744  0.023 W1 10  0.5420 277.437227  -1.862815
55283.80597 10.715  0.024 W1 10  0.5782 277.437241  -1.862781
55283.47528 10.682  0.023 W1 10  0.5817 277.437241  -1.862767
55283.34285 10.737  0.023 W1 10  0.5858 277.437241  -1.862805
55282.94593 10.751  0.017 W1 10  0.6129 277.437225  -1.862870
57648.66316 10.802  0.021 W1  5  0.2856 277.437148  -1.862820
58736.75139 10.840  0.016 W1  0  0.2938 277.437160  -1.862798
58572.97749 10.856  0.020 W1  0  0.3844 277.437172  -1.862833
58205.56059 10.796  0.022 W1  5  0.3991 277.437183  -1.862822
56928.00056 10.808  0.017 W1  5  0.4042 277.437179  -1.862833
58369.32806 10.811  0.021 W1  5  0.4114 277.437155  -1.862866
58737.20930 10.838  0.017 W1  0  0.4221 277.437174  -1.862850
57648.99067 11.141  0.017 W1  0  0.4237 277.437197  -1.862789
58733.48059 10.788  0.019 W1  5  0.4268 277.437168  -1.862860
57841.90581 10.790  0.019 W1  5  0.4415 277.437199  -1.862808
59100.91483 10.802  0.020 W1  5  0.4451 277.437163  -1.862871
58370.04790 10.807  0.016 W1  5  0.4529 277.437193  -1.862835
57289.74843 10.824  0.022 W1  5  0.4585 277.437185  -1.862853
58205.16801 10.787  0.017 W1  5  0.4604 277.437186  -1.862852
57290.07633 10.797  0.016 W1  5  0.4606 277.437178  -1.862862
57110.05295 10.771  0.018 W1  5  0.4609 277.437199  -1.862827
57474.34329 10.769  0.022 W1  5  0.4657 277.437205  -1.862815
56748.21009 10.771  0.015 W1  5  0.4658 277.437192  -1.862844
59100.91470 10.774  0.020 W1  5  0.4688 277.437186  -1.862856
57110.38123 10.765  0.020 W1  5  0.4699 277.437197  -1.862837
59101.37248 10.812  0.017 W1  5  0.4759 277.437191  -1.862852
57841.31649 10.811  0.019 W1 10  0.4770 277.437206  -1.862820
58733.74278 10.809  0.017 W1  5  0.4807 277.437199  -1.862841
57110.11866 10.795  0.016 W1 10  0.4812 277.437192  -1.862853
58572.51907 10.779  0.017 W1  5  0.4813 277.437205  -1.862827
58205.42982 10.799  0.020 W1  5  0.4850 277.437211  -1.862813
57289.48599 10.829  0.017 W1  5  0.4858 277.437194  -1.862852
58572.71581 10.821  0.016 W1  5  0.4865 277.437194  -1.862853
58009.55392 10.815  0.017 W1  5  0.4872 277.437191  -1.862857
58736.94762 10.813  0.017 W1  0  0.4925 277.437196  -1.862852
57648.66303 10.803  0.019 W1  5  0.4930 277.437204  -1.862838
58205.29891 10.781  0.017 W1  5  0.4944 277.437201  -1.862845
58572.25777 10.825  0.021 W1  5  0.4948 277.437200  -1.862847
58936.93252 10.794  0.017 W1  5  0.4978 277.437196  -1.862856
58205.88785 10.785  0.019 W1  5  0.5011 277.437208  -1.862835
58569.50969 10.763  0.017 W1  5  0.5028 277.437220  -1.862788
56927.80319 10.782  0.016 W1 10  0.5058 277.437203  -1.862847
57286.46871 10.790  0.018 W1  5  0.5066 277.437157  -1.862898
58936.86707 10.826  0.018 W1  5  0.5074 277.437213  -1.862826
57841.77478 10.813  0.020 W1  5  0.5094 277.437216  -1.862819
57289.61714 10.835  0.017 W1  5  0.5100 277.437189  -1.862871
58369.58987 10.804  0.016 W1  5  0.5117 277.437196  -1.862862
57109.65910 10.785  0.020 W1 10  0.5124 277.437208  -1.862843
57474.34341 10.816  0.021 W1  5  0.5128 277.437216  -1.862823
58009.29250 10.780  0.019 W1  5  0.5131 277.437195  -1.862864
56748.27592 10.814  0.016 W1 10  0.5132 277.437221  -1.862799
59100.65315 10.829  0.021 W1  5  0.5145 277.437196  -1.862863
57286.20639 10.789  0.021 W1 10  0.5148 277.437190  -1.862871
58736.81684 10.852  0.017 W1  0  0.5171 277.437189  -1.862874
57841.05455 10.799  0.018 W1  5  0.5195 277.437202  -1.862857
57474.67106 10.728  0.017 W1  0  0.5204 277.437221  -1.862813
57286.33755 10.807  0.019 W1  5  0.5216 277.437199  -1.862863
56928.26364 10.806  0.019 W1  5  0.5216 277.437205  -1.862853
56927.67165 10.800  0.015 W1  5  0.5245 277.437210  -1.862847
58369.45896 10.772  0.017 W1  5  0.5247 277.437199  -1.862865
57648.00800 10.847  0.019 W1  5  0.5251 277.437172  -1.862893
59100.78392 10.774  0.018 W1  5  0.5264 277.437179  -1.862888
58733.35032 10.789  0.019 W1  5  0.5281 277.437203  -1.862860
56927.86902 10.758  0.017 W1  5  0.5296 277.437195  -1.862871
58009.09563 10.814  0.017 W1  5  0.5297 277.437213  -1.862844
57286.73103 10.771  0.017 W1  5  0.5304 277.437194  -1.862873
56748.14425 10.785  0.016 W1  5  0.5306 277.437220  -1.862826
57289.81401 10.796  0.018 W1  5  0.5317 277.437195  -1.862872
58572.65035 10.758  0.019 W1  5  0.5328 277.437222  -1.862824
57648.72861 10.797  0.017 W1  5  0.5350 277.437190  -1.862880
58736.48971 10.788  0.017 W1  5  0.5354 277.437193  -1.862876
58369.65532 10.804  0.017 W1  5  0.5354 277.437188  -1.862882
58936.60552 10.807  0.018 W1  5  0.5363 277.437203  -1.862864
57110.51264 10.815  0.021 W1  5  0.5374 277.437224  -1.862819
57473.95019 10.879  0.022 W1 10  0.5385 277.437212  -1.862850
58569.64047 10.789  0.020 W1  5  0.5401 277.437224  -1.862823
58009.16109 10.797  0.019 W1  5  0.5414 277.437171  -1.862899
58733.67733 10.798  0.019 W1  5  0.5416 277.437198  -1.862873
58008.83383 10.800  0.018 W1  5  0.5422 277.437193  -1.862880
59101.11093 10.812  0.017 W1  5  0.5446 277.437205  -1.862865
57289.09251 10.778  0.021 W1  5  0.5471 277.437195  -1.862880
57648.46655 10.844  0.018 W1 10  0.5472 277.437195  -1.862880
57286.66545 10.854  0.019 W1 10  0.5487 277.437187  -1.862889
58569.83682 10.792  0.019 W1 10  0.5508 277.437216  -1.862851
57841.38194 10.797  0.016 W1 10  0.5537 277.437214  -1.862856
59100.71860 10.793  0.018 W1  5  0.5548 277.437194  -1.862884
59101.24170 10.801  0.017 W1  5  0.5560 277.437204  -1.862872
58937.32485 10.762  0.020 W1  5  0.5562 277.437233  -1.862803
58569.70592 10.843  0.017 W1  5  0.5570 277.437199  -1.862879
56927.54011 10.790  0.018 W1  5  0.5577 277.437194  -1.862884
57289.68272 10.809  0.021 W1  5  0.5577 277.437199  -1.862879
57286.53429 10.806  0.017 W1 10  0.5593 277.437185  -1.862894
58733.54604 10.772  0.018 W1  5  0.5597 277.437201  -1.862877
58569.57514 10.785  0.019 W1  5  0.5607 277.437207  -1.862870
56928.13210 10.812  0.018 W1 10  0.5614 277.437202  -1.862877
56747.88092 10.784  0.015 W1  5  0.5622 277.437225  -1.862839
58572.45413 10.790  0.016 W1  5  0.5634 277.437194  -1.862888
58936.99785 10.802  0.017 W1  5  0.5648 277.437235  -1.862807
58736.35893 10.768  0.018 W1  5  0.5664 277.437197  -1.862885
58008.89928 10.802  0.018 W1 10  0.5687 277.437198  -1.862885
56932.14388 10.779  0.016 W1 10  0.5699 277.437183  -1.862901
58205.56072 10.769  0.019 W1  5  0.5710 277.437212  -1.862868
57474.40887 10.821  0.016 W1  5  0.5717 277.437223  -1.862849
57841.44739 10.770  0.017 W1  5  0.5719 277.437230  -1.862833
59100.98015 10.799  0.016 W1  5  0.5729 277.437193  -1.862892
58569.11711 10.811  0.017 W1  5  0.5739 277.437196  -1.862889
57648.40110 10.789  0.018 W1  5  0.5743 277.437211  -1.862871
57286.20627 10.763  0.022 W1  5  0.5754 277.437197  -1.862889
58008.70280 10.810  0.019 W1  5  0.5764 277.437186  -1.862900
58369.19677 10.799  0.017 W1  5  0.5778 277.437191  -1.862896
58936.34384 10.805  0.016 W1  5  0.5785 277.437226  -1.862847
57474.14680 10.808  0.022 W1 10  0.5789 277.437207  -1.862879
59100.26082 10.784  0.017 W1  5  0.5802 277.437178  -1.862908
57840.79262 10.814  0.018 W1  5  0.5806 277.437199  -1.862889
58937.06330 10.799  0.017 W1  0  0.5823 277.437231  -1.862838
57648.27007 10.820  0.018 W1  5  0.5828 277.437198  -1.862891
57648.53213 10.787  0.019 W1  5  0.5853 277.437183  -1.862906
58369.91700 10.807  0.018 W1  5  0.5874 277.437218  -1.862867
58205.62605 10.776  0.019 W1  5  0.5879 277.437233  -1.862838
57289.55157 10.782  0.019 W1  5  0.5882 277.437199  -1.862892
57841.64388 10.821  0.020 W1  5  0.5898 277.437238  -1.862824
58572.12699 10.806  0.017 W1  5  0.5914 277.437222  -1.862864
57109.79038 10.809  0.017 W1  5  0.5917 277.437209  -1.862882
56927.60594 10.832  0.019 W1 10  0.5933 277.437194  -1.862899
58009.29263 10.792  0.021 W1  5  0.5940 277.437218  -1.862871
56927.73748 10.833  0.019 W1 10  0.5953 277.437207  -1.862887
56747.74925 10.768  0.016 W1 10  0.5954 277.437224  -1.862861
58936.47461 10.823  0.019 W1  5  0.5955 277.437232  -1.862846
58936.47474 10.792  0.020 W1  5  0.5959 277.437224  -1.862862
58572.38867 10.783  0.017 W1  5  0.5975 277.437240  -1.862823
56748.60509 10.776  0.017 W1  5  0.5999 277.437240  -1.862826
57841.18546 10.800  0.017 W1  5  0.6031 277.437240  -1.862830
58569.77137 10.793  0.019 W1  5  0.6111 277.437250  -1.862776
57648.59758 10.835  0.021 W1  5  0.6117 277.437203  -1.862898
57841.51284 10.794  0.019 W1  5  0.6122 277.437241  -1.862835
57474.08122 10.776  0.017 W1  5  0.6137 277.437245  -1.862822
58936.73629 10.792  0.018 W1  5  0.6153 277.437246  -1.862821
58369.78622 10.790  0.020 W1  5  0.6159 277.437227  -1.862868
57110.18437 10.794  0.021 W1  5  0.6167 277.437251  -1.862793
58736.55516 10.782  0.018 W1  5  0.6174 277.437211  -1.862891
56747.61758 10.789  0.016 W1  5  0.6186 277.437211  -1.862891
58733.08865 10.795  0.018 W1 10  0.6214 277.437184  -1.862918
58936.80162 10.795  0.019 W1  5  0.6220 277.437245  -1.862833
58008.70292 10.827  0.022 W1  5  0.6234 277.437217  -1.862886
57109.92167 10.800  0.018 W1  5  0.6238 277.437243  -1.862839
57474.80209 10.770  0.017 W1 10  0.6243 277.437251  -1.862752
58733.61200 10.816  0.018 W1  5  0.6245 277.437233  -1.862862
59100.84938 10.762  0.018 W1  5  0.6259 277.437212  -1.862893
56927.40857 10.778  0.018 W1 10  0.6260 277.437223  -1.862880
58205.49527 10.804  0.019 W1  5  0.6261 277.437235  -1.862860
57109.65897 10.706  0.021 W1  5  0.6265 277.437239  -1.862851
57473.95007 10.729  0.019 W1  5  0.6274 277.437212  -1.862894
57841.25091 10.790  0.017 W1  5  0.6294 277.437227  -1.862875
58569.57501 10.777  0.022 W1  5  0.6322 277.437239  -1.862854
57648.13903 10.805  0.018 W1  5  0.6336 277.437200  -1.862909
58569.37879 10.803  0.018 W1  0  0.6364 277.437245  -1.862845
58008.57189 10.811  0.019 W1 10  0.6377 277.437202  -1.862908
58936.80175 10.788  0.023 W1  5  0.6394 277.437235  -1.862867
57110.24995 10.794  0.017 W1  5  0.6404 277.437251  -1.862829
56748.07842 10.783  0.015 W1 10  0.6404 277.437238  -1.862862
59100.39160 10.768  0.019 W1  5  0.6417 277.437218  -1.862892
58937.19407 10.797  0.017 W1  5  0.6446 277.437253  -1.862825
58736.09725 10.771  0.018 W1  5  0.6459 277.437208  -1.862906
58369.06638 10.821  0.020 W1  5  0.6462 277.437220  -1.862892
58736.68594 10.820  0.019 W1  5  0.6464 277.437220  -1.862893
57289.22367 10.804  0.018 W1  5  0.6464 277.437224  -1.862888
58369.39351 10.788  0.023 W1 10  0.6476 277.437205  -1.862910
58009.42302 10.799  0.017 W1  5  0.6483 277.437217  -1.862897
58205.03711 10.794  0.016 W1  5  0.6498 277.437236  -1.862872
57478.79975 10.794  0.018 W1  5  0.6519 277.437252  -1.862836
57474.21226 10.807  0.017 W1  5  0.6520 277.437258  -1.862813
57109.52768 10.810  0.016 W1  5  0.6528 277.437239  -1.862867
58572.58490 10.874  0.018 W1  5  0.6536 277.437238  -1.862870
56748.47342 10.801  0.018 W1  5  0.6570 277.437240  -1.862868
58733.21942 10.777  0.018 W1  5  0.6577 277.437228  -1.862887
58569.83669 10.754  0.021 W1  5  0.6603 277.437257  -1.862827
56748.34175 10.775  0.016 W1  5  0.6644 277.437259  -1.862823
58736.22803 10.838  0.020 W1  5  0.6661 277.437233  -1.862884
58572.84658 10.816  0.024 W1  5  0.6674 277.437260  -1.862825
57474.27783 10.789  0.016 W1  5  0.6674 277.437247  -1.862860
57109.98737 10.765  0.016 W1 10  0.6678 277.437244  -1.862866
57840.92352 10.788  0.016 W1  5  0.6682 277.437246  -1.862864
57289.35483 10.784  0.019 W1  5  0.6738 277.437223  -1.862901
59100.52237 10.804  0.019 W1  5  0.6755 277.437217  -1.862909
58205.75695 10.754  0.019 W1  5  0.6761 277.437256  -1.862845
58736.62061 10.724  0.020 W1  5  0.6768 277.437245  -1.862870
57289.94517 10.785  0.017 W1  5  0.6772 277.437249  -1.862864
57648.85964 10.789  0.016 W1  5  0.6795 277.437239  -1.862881
58573.10826 10.741  0.020 W1  5  0.6848 277.437270  -1.862774
58569.24801 10.796  0.017 W1  0  0.6897 277.437244  -1.862879
58205.36437 10.788  0.018 W1  5  0.6972 277.437195  -1.862936
58206.01876 10.812  0.017 W1  5  0.6982 277.437273  -1.862799
58369.52390 10.792  0.020 W1  5  0.7004 277.437247  -1.862880
57474.14668 10.856  0.020 W1  5  0.7004 277.437232  -1.862901
58737.07852 10.799  0.017 W1  0  0.7013 277.437239  -1.862892
57289.09238 10.756  0.019 W1  5  0.7115 277.437225  -1.862915
58008.96473 10.817  0.017 W1  5  0.7119 277.437245  -1.862890
56927.27703 10.831  0.019 W1 10  0.7196 277.437236  -1.862905
57474.53990 10.788  0.019 W1  5  0.7463 277.437283  -1.862824
57286.59987 10.802  0.018 W1  5  0.7551 277.437279  -1.862848
58009.03018 10.871  0.022 W1  5  0.7856 277.437261  -1.862902
57473.81904 10.793  0.016 W1  5  0.8018 277.437274  -1.862890
56748.01259 11.172  0.016 W1  0  0.8041 277.437303  -1.862761
55283.47515  9.154  0.020 W2 10  0.3175 277.437162  -1.862812
55283.67367  9.189  0.016 W2 10  0.4429 277.437169  -1.862865
55292.14202  9.193  0.015 W2 10  0.4982 277.437214  -1.862746
55283.54137  9.178  0.019 W2 10  0.5127 277.437207  -1.862844
55283.60758  9.240  0.026 W2 10  0.5234 277.437220  -1.862820
55283.21054  9.190  0.020 W2 10  0.5420 277.437227  -1.862815
55283.80597  9.236  0.020 W2 10  0.5782 277.437241  -1.862781
55283.47528  9.204  0.023 W2 10  0.5817 277.437241  -1.862767
55283.34285  9.211  0.020 W2 10  0.5858 277.437241  -1.862805
55282.94593  9.211  0.017 W2 10  0.6129 277.437225  -1.862870
57648.66316  9.264  0.015 W2  5  0.2856 277.437148  -1.862820
58736.75139  9.331  0.014 W2  0  0.2938 277.437160  -1.862798
58572.97749  9.261  0.014 W2  0  0.3844 277.437172  -1.862833
58205.56059  9.263  0.017 W2  5  0.3991 277.437183  -1.862822
56928.00056  9.183  0.015 W2  5  0.4042 277.437179  -1.862833
58369.32806  9.253  0.014 W2  5  0.4114 277.437155  -1.862866
58737.20930  9.308  0.015 W2  0  0.4221 277.437174  -1.862850
57648.99067  9.462  0.014 W2  0  0.4237 277.437197  -1.862789
58733.48059  9.244  0.016 W2  5  0.4268 277.437168  -1.862860
57841.90581  9.259  0.017 W2  5  0.4415 277.437199  -1.862808
59100.91483  9.279  0.013 W2  5  0.4451 277.437163  -1.862871
58370.04790  9.283  0.015 W2  5  0.4529 277.437193  -1.862835
57289.74843  9.239  0.014 W2  5  0.4585 277.437185  -1.862853
58205.16801  9.261  0.016 W2  5  0.4604 277.437186  -1.862852
57290.07633  9.269  0.014 W2  5  0.4606 277.437178  -1.862862
57110.05295  9.223  0.014 W2  5  0.4609 277.437199  -1.862827
57474.34329  9.259  0.015 W2  5  0.4657 277.437205  -1.862815
56748.21009  9.249  0.014 W2  5  0.4658 277.437192  -1.862844
59100.91470  9.288  0.015 W2  5  0.4688 277.437186  -1.862856
57110.38123  9.233  0.015 W2  5  0.4699 277.437197  -1.862837
59101.37248  9.259  0.014 W2  5  0.4759 277.437191  -1.862852
57841.31649  9.235  0.016 W2 10  0.4770 277.437206  -1.862820
58733.74278  9.272  0.014 W2  5  0.4807 277.437199  -1.862841
57110.11866  9.243  0.014 W2 10  0.4812 277.437192  -1.862853
58572.51907  9.256  0.012 W2  5  0.4813 277.437205  -1.862827
58205.42982  9.254  0.014 W2  5  0.4850 277.437211  -1.862813
57289.48599  9.268  0.016 W2  5  0.4858 277.437194  -1.862852
58572.71581  9.266  0.014 W2  5  0.4865 277.437194  -1.862853
58009.55392  9.261  0.015 W2  5  0.4872 277.437191  -1.862857
58736.94762  9.282  0.015 W2  0  0.4925 277.437196  -1.862852
57648.66303  9.264  0.015 W2  5  0.4930 277.437204  -1.862838
58205.29891  9.236  0.014 W2  5  0.4944 277.437201  -1.862845
58572.25777  9.257  0.015 W2  5  0.4948 277.437200  -1.862847
58936.93252  9.250  0.013 W2  5  0.4978 277.437196  -1.862856
58205.88785  9.261  0.016 W2  5  0.5011 277.437208  -1.862835
58569.50969  9.281  0.017 W2  5  0.5028 277.437220  -1.862788
56927.80319  9.271  0.014 W2 10  0.5058 277.437203  -1.862847
57286.46871  9.249  0.016 W2  5  0.5066 277.437157  -1.862898
58936.86707  9.277  0.016 W2  5  0.5074 277.437213  -1.862826
57841.77478  9.240  0.014 W2  5  0.5094 277.437216  -1.862819
57289.61714  9.277  0.014 W2  5  0.5100 277.437189  -1.862871
58369.58987  9.264  0.014 W2  5  0.5117 277.437196  -1.862862
57109.65910  9.268  0.015 W2 10  0.5124 277.437208  -1.862843
57474.34341  9.261  0.016 W2  5  0.5128 277.437216  -1.862823
58009.29250  9.271  0.014 W2  5  0.5131 277.437195  -1.862864
56748.27592  9.272  0.013 W2 10  0.5132 277.437221  -1.862799
59100.65315  9.263  0.015 W2  5  0.5145 277.437196  -1.862863
57286.20639  9.243  0.016 W2 10  0.5148 277.437190  -1.862871
58736.81684  9.277  0.016 W2  0  0.5171 277.437189  -1.862874
57841.05455  9.284  0.015 W2  5  0.5195 277.437202  -1.862857
57474.67106  9.190  0.017 W2  0  0.5204 277.437221  -1.862813
57286.33755  9.211  0.016 W2  5  0.5216 277.437199  -1.862863
56928.26364  9.253  0.013 W2  5  0.5216 277.437205  -1.862853
56927.67165  9.240  0.014 W2  5  0.5245 277.437210  -1.862847
58369.45896  9.279  0.014 W2  5  0.5247 277.437199  -1.862865
57648.00800  9.260  0.014 W2  5  0.5251 277.437172  -1.862893
59100.78392  9.264  0.015 W2  5  0.5264 277.437179  -1.862888
58733.35032  9.283  0.014 W2  5  0.5281 277.437203  -1.862860
56927.86902  9.251  0.016 W2  5  0.5296 277.437195  -1.862871
58009.09563  9.267  0.014 W2  5  0.5297 277.437213  -1.862844
57286.73103  9.282  0.014 W2  5  0.5304 277.437194  -1.862873
56748.14425  9.283  0.014 W2  5  0.5306 277.437220  -1.862826
57289.81401  9.279  0.016 W2  5  0.5317 277.437195  -1.862872
58572.65035  9.262  0.016 W2  5  0.5328 277.437222  -1.862824
57648.72861  9.247  0.016 W2  5  0.5350 277.437190  -1.862880
58736.48971  9.282  0.014 W2  5  0.5354 277.437193  -1.862876
58369.65532  9.256  0.015 W2  5  0.5354 277.437188  -1.862882
58936.60552  9.260  0.016 W2  5  0.5363 277.437203  -1.862864
57110.51264  9.259  0.016 W2  5  0.5374 277.437224  -1.862819
57473.95019  9.309  0.015 W2 10  0.5385 277.437212  -1.862850
58569.64047  9.269  0.017 W2  5  0.5401 277.437224  -1.862823
58009.16109  9.280  0.013 W2  5  0.5414 277.437171  -1.862899
58733.67733  9.295  0.015 W2  5  0.5416 277.437198  -1.862873
58008.83383  9.242  0.018 W2  5  0.5422 277.437193  -1.862880
59101.11093  9.269  0.015 W2  5  0.5446 277.437205  -1.862865
57289.09251  9.263  0.017 W2  5  0.5471 277.437195  -1.862880
57648.46655  9.258  0.015 W2 10  0.5472 277.437195  -1.862880
57286.66545  9.235  0.015 W2 10  0.5487 277.437187  -1.862889
58569.83682  9.269  0.017 W2 10  0.5508 277.437216  -1.862851
57841.38194  9.266  0.015 W2 10  0.5537 277.437214  -1.862856
59100.71860  9.288  0.013 W2  5  0.5548 277.437194  -1.862884
59101.24170  9.259  0.015 W2  5  0.5560 277.437204  -1.862872
58937.32485  9.266  0.015 W2  5  0.5562 277.437233  -1.862803
58569.70592  9.260  0.015 W2  5  0.5570 277.437199  -1.862879
56927.54011  9.256  0.014 W2  5  0.5577 277.437194  -1.862884
57289.68272  9.328  0.017 W2  5  0.5577 277.437199  -1.862879
57286.53429  9.249  0.012 W2 10  0.5593 277.437185  -1.862894
58733.54604  9.277  0.016 W2  5  0.5597 277.437201  -1.862877
58569.57514  9.269  0.015 W2  5  0.5607 277.437207  -1.862870
56928.13210  9.265  0.015 W2 10  0.5614 277.437202  -1.862877
56747.88092  9.279  0.016 W2  5  0.5622 277.437225  -1.862839
58572.45413  9.292  0.014 W2  5  0.5634 277.437194  -1.862888
58936.99785  9.262  0.013 W2  5  0.5648 277.437235  -1.862807
58736.35893  9.279  0.014 W2  5  0.5664 277.437197  -1.862885
58008.89928  9.284  0.013 W2 10  0.5687 277.437198  -1.862885
56932.14388  9.261  0.014 W2 10  0.5699 277.437183  -1.862901
58205.56072  9.269  0.018 W2  5  0.5710 277.437212  -1.862868
57474.40887  9.248  0.015 W2  5  0.5717 277.437223  -1.862849
57841.44739  9.265  0.014 W2  5  0.5719 277.437230  -1.862833
59100.98015  9.270  0.015 W2  5  0.5729 277.437193  -1.862892
58569.11711  9.250  0.014 W2  5  0.5739 277.437196  -1.862889
57648.40110  9.274  0.015 W2  5  0.5743 277.437211  -1.862871
57286.20627  9.220  0.016 W2  5  0.5754 277.437197  -1.862889
58008.70280  9.288  0.015 W2  5  0.5764 277.437186  -1.862900
58369.19677  9.257  0.020 W2  5  0.5778 277.437191  -1.862896
58936.34384  9.253  0.014 W2  5  0.5785 277.437226  -1.862847
57474.14680  9.272  0.015 W2 10  0.5789 277.437207  -1.862879
59100.26082  9.275  0.013 W2  5  0.5802 277.437178  -1.862908
57840.79262  9.263  0.014 W2  5  0.5806 277.437199  -1.862889
58937.06330  9.263  0.016 W2  0  0.5823 277.437231  -1.862838
57648.27007  9.297  0.014 W2  5  0.5828 277.437198  -1.862891
57648.53213  9.244  0.016 W2  5  0.5853 277.437183  -1.862906
58369.91700  9.269  0.015 W2  5  0.5874 277.437218  -1.862867
58205.62605  9.265  0.014 W2  5  0.5879 277.437233  -1.862838
57289.55157  9.292  0.015 W2  5  0.5882 277.437199  -1.862892
57841.64388  9.271  0.015 W2  5  0.5898 277.437238  -1.862824
58572.12699  9.244  0.015 W2  5  0.5914 277.437222  -1.862864
57109.79038  9.254  0.014 W2  5  0.5917 277.437209  -1.862882
56927.60594  9.301  0.017 W2 10  0.5933 277.437194  -1.862899
58009.29263  9.275  0.014 W2  5  0.5940 277.437218  -1.862871
56927.73748  9.283  0.014 W2 10  0.5953 277.437207  -1.862887
56747.74925  9.254  0.013 W2 10  0.5954 277.437224  -1.862861
58936.47461  9.257  0.015 W2  5  0.5955 277.437232  -1.862846
58936.47474  9.278  0.016 W2  5  0.5959 277.437224  -1.862862
58572.38867  9.265  0.015 W2  5  0.5975 277.437240  -1.862823
56748.60509  9.278  0.015 W2  5  0.5999 277.437240  -1.862826
57841.18546  9.238  0.015 W2  5  0.6031 277.437240  -1.862830
58569.77137  9.271  0.017 W2  5  0.6111 277.437250  -1.862776
57648.59758  9.242  0.016 W2  5  0.6117 277.437203  -1.862898
57841.51284  9.286  0.016 W2  5  0.6122 277.437241  -1.862835
57474.08122  9.281  0.015 W2  5  0.6137 277.437245  -1.862822
58936.73629  9.281  0.017 W2  5  0.6153 277.437246  -1.862821
58369.78622  9.283  0.016 W2  5  0.6159 277.437227  -1.862868
57110.18437  9.266  0.017 W2  5  0.6167 277.437251  -1.862793
58736.55516  9.291  0.016 W2  5  0.6174 277.437211  -1.862891
56747.61758  9.224  0.017 W2  5  0.6186 277.437211  -1.862891
58733.08865  9.277  0.014 W2 10  0.6214 277.437184  -1.862918
58936.80162  9.291  0.015 W2  5  0.6220 277.437245  -1.862833
58008.70292  9.248  0.018 W2  5  0.6234 277.437217  -1.862886
57109.92167  9.265  0.016 W2  5  0.6238 277.437243  -1.862839
57474.80209  9.271  0.012 W2 10  0.6243 277.437251  -1.862752
58733.61200  9.275  0.015 W2  5  0.6245 277.437233  -1.862862
59100.84938  9.265  0.015 W2  5  0.6259 277.437212  -1.862893
56927.40857  9.263  0.014 W2 10  0.6260 277.437223  -1.862880
58205.49527  9.266  0.015 W2  5  0.6261 277.437235  -1.862860
57109.65897  9.172  0.015 W2  5  0.6265 277.437239  -1.862851
57473.95007  9.231  0.015 W2  5  0.6274 277.437212  -1.862894
57841.25091  9.233  0.015 W2  5  0.6294 277.437227  -1.862875
58569.57501  9.275  0.015 W2  5  0.6322 277.437239  -1.862854
57648.13903  9.289  0.015 W2  5  0.6336 277.437200  -1.862909
58569.37879  9.264  0.017 W2  0  0.6364 277.437245  -1.862845
58008.57189  9.275  0.014 W2 10  0.6377 277.437202  -1.862908
58936.80175  9.271  0.013 W2  5  0.6394 277.437235  -1.862867
57110.24995  9.268  0.014 W2  5  0.6404 277.437251  -1.862829
56748.07842  9.237  0.014 W2 10  0.6404 277.437238  -1.862862
59100.39160  9.287  0.014 W2  5  0.6417 277.437218  -1.862892
58937.19407  9.272  0.017 W2  5  0.6446 277.437253  -1.862825
58736.09725  9.284  0.014 W2  5  0.6459 277.437208  -1.862906
58369.06638  9.288  0.015 W2  5  0.6462 277.437220  -1.862892
58736.68594  9.288  0.015 W2  5  0.6464 277.437220  -1.862893
57289.22367  9.252  0.017 W2  5  0.6464 277.437224  -1.862888
58369.39351  9.257  0.015 W2 10  0.6476 277.437205  -1.862910
58009.42302  9.275  0.015 W2  5  0.6483 277.437217  -1.862897
58205.03711  9.262  0.014 W2  5  0.6498 277.437236  -1.862872
57478.79975  9.264  0.015 W2  5  0.6519 277.437252  -1.862836
57474.21226  9.282  0.017 W2  5  0.6520 277.437258  -1.862813
57109.52768  9.252  0.014 W2  5  0.6528 277.437239  -1.862867
58572.58490  9.257  0.015 W2  5  0.6536 277.437238  -1.862870
56748.47342  9.264  0.014 W2  5  0.6570 277.437240  -1.862868
58733.21942  9.260  0.014 W2  5  0.6577 277.437228  -1.862887
58569.83669  9.286  0.016 W2  5  0.6603 277.437257  -1.862827
56748.34175  9.257  0.012 W2  5  0.6644 277.437259  -1.862823
58736.22803  9.276  0.015 W2  5  0.6661 277.437233  -1.862884
58572.84658  9.267  0.015 W2  5  0.6674 277.437260  -1.862825
57474.27783  9.270  0.015 W2  5  0.6674 277.437247  -1.862860
57109.98737  9.238  0.014 W2 10  0.6678 277.437244  -1.862866
57840.92352  9.247  0.015 W2  5  0.6682 277.437246  -1.862864
57289.35483  9.279  0.015 W2  5  0.6738 277.437223  -1.862901
59100.52237  9.294  0.013 W2  5  0.6755 277.437217  -1.862909
