# MJD mag magerr filter distance ra dec
55285.61396  5.370  0.294 W1  1.0518 279.549641   0.487223
55285.61396  5.102  0.182 W2  1.0518 279.549641   0.487223
55285.61396  0.268  0.346 W1mW2  1.0518 279.549641   0.487223
55286.18732  5.267  0.084 W1  0.9920 279.549594   0.487210
55286.18732  5.166  0.118 W2  0.9920 279.549594   0.487210
55286.18732  0.101  0.145 W1mW2  0.9920 279.549594   0.487210
55292.34016  5.325  0.083 W1  1.0101 279.549636   0.487215
55292.34016  4.905  0.145 W2  1.0101 279.549636   0.487215
55292.34016  0.420  0.167 W1mW2  1.0101 279.549636   0.487215
56749.92138  5.533  0.406 W1  1.5796 279.549612   0.487371
56749.92138  4.991  0.321 W2  1.5796 279.549612   0.487371
56749.92138  0.542  0.518 W1mW2  1.5796 279.549612   0.487371
56750.39535  5.494  0.282 W1  1.3292 279.549740   0.487212
56750.43789  5.097  0.220 W2  1.3798 279.549720   0.487236
56750.39535  0.398  0.358 W1mW2  1.3292 279.549740   0.487212
56929.57936  5.522  0.225 W1  1.9326 279.549789   0.487434
56929.57936  5.292  0.166 W2  1.9326 279.549789   0.487434
56929.57936  0.231  0.280 W1mW2  1.9326 279.549789   0.487434
56930.30276  5.433  0.298 W1  1.3129 279.549772   0.487192
56930.30276  5.222  0.194 W2  1.3129 279.549772   0.487192
56930.30276  0.212  0.355 W1mW2  1.3129 279.549772   0.487192
56932.65938  5.401  0.286 W1  1.1656 279.549783   0.487186
56932.68128  5.122  0.208 W2  1.3400 279.549798   0.487233
56932.65938  0.280  0.354 W1mW2  1.1656 279.549783   0.487186
56933.26224  5.513  0.288 W1  1.2606 279.549788   0.487186
56933.26224  5.196  0.201 W2  1.2606 279.549788   0.487186
56933.26224  0.317  0.351 W1mW2  1.2606 279.549788   0.487186
57111.75967  5.371  0.219 W1  1.6608 279.549251   0.487263
57111.82538  5.271  0.201 W2  1.2425 279.549440   0.487213
57112.42568  5.477  0.255 W1  0.9448 279.549500   0.487113
