# MJD mag magerr filter distance ra dec
55283.62995  5.646  0.178 W1  0.3035 277.807543  -3.817565
55283.62995  5.340  0.148 W2  0.3035 277.807543  -3.817565
55283.62995  0.306  0.231 W1mW2  0.3035 277.807543  -3.817565
55284.13711  5.639  0.112 W1  0.4257 277.807479  -3.817553
55284.13711  5.330  0.178 W2  0.4257 277.807479  -3.817553
55284.13711  0.308  0.210 W1mW2  0.4257 277.807479  -3.817553
55292.14240  5.742  0.069 W1  0.5955 277.807665  -3.817485
55292.14240  5.263  0.111 W2  0.5955 277.807665  -3.817485
55292.14240  0.479  0.131 W1mW2  0.5955 277.807665  -3.817485
56747.88130  6.596  0.291 W1  2.6883 277.807827  -3.817713
56747.88130  6.217  0.175 W2  2.6883 277.807827  -3.817713
56747.88130  0.379  0.339 W1mW2  2.6883 277.807827  -3.817713
56748.44986  6.303  0.720 W1  1.9955 277.807497  -3.817534
56748.48478  5.815  0.517 W2  1.8647 277.807504  -3.817538
56748.44986  0.488  0.887 W1mW2  1.9955 277.807497  -3.817534
56927.80281  6.361  0.335 W1  2.4619 277.807325  -3.817618
56927.76993  5.850  0.418 W2  1.4940 277.807437  -3.817565
56927.80281  0.511  0.535 W1mW2  2.4619 277.807325  -3.817618
56928.11853  6.459  0.929 W1  1.4675 277.807674  -3.817474
56928.11853  6.130  1.161 W2  1.4675 277.807674  -3.817474
56928.11853  0.329  1.487 W1mW2  1.4675 277.807674  -3.817474
57109.87829  6.531  0.736 W1  2.0542 277.807647  -3.817123
57109.87829  5.936  0.450 W2  2.0542 277.807647  -3.817123
57109.87829  0.595  0.862 W1mW2  2.0542 277.807647  -3.817123
57110.45462  6.286  0.533 W1  1.8609 277.807614  -3.817527
57110.40791  5.589  0.623 W2  1.3047 277.807490  -3.817617
57110.45462  0.696  0.820 W1mW2  1.8609 277.807614  -3.817527
57286.53391  5.956  0.671 W1  1.4540 277.807433  -3.817146
57286.56673  5.713  0.624 W2  1.5072 277.807422  -3.817514
57286.53391  0.243  0.916 W1mW2  1.4540 277.807433  -3.817146
57289.71886  6.097  0.728 W1  1.8591 277.807590  -3.817655
57289.68970  5.778  0.929 W2  1.8263 277.807585  -3.817647
57289.71886  0.319  1.180 W1mW2  1.8591 277.807590  -3.817655
57290.11240  6.814  1.344 W1  1.9022 277.807555  -3.817702
57290.11696  5.756  0.620 W2  1.9058 277.807627  -3.817732
57290.11240  1.058  1.480 W1mW2  1.9022 277.807555  -3.817702
57474.49937  6.289  0.460 W1  1.9220 277.807460  -3.817573
57474.50537  5.955  0.574 W2  1.9120 277.807436  -3.817546
57474.49937  0.335  0.736 W1mW2  1.9220 277.807460  -3.817573
57475.06466  6.513  0.846 W1  2.1197 277.807684  -3.817376
57475.06466  6.267  0.427 W2  2.1197 277.807684  -3.817376
57475.06466  0.246  0.948 W1mW2  2.1197 277.807684  -3.817376
57478.80013  6.117  0.182 W1  1.8203 277.807007  -3.817617
57478.80013  5.727  0.147 W2  1.8203 277.807007  -3.817617
57478.80013  0.390  0.234 W1mW2  1.8203 277.807007  -3.817617
57648.77740  6.700  1.182 W1  1.4721 277.807617  -3.817398
57648.76858  5.973  0.982 W2  1.5023 277.807570  -3.817427
57648.77740  0.727  1.537 W1mW2  1.4721 277.807617  -3.817398
57649.12132  6.799  0.150 W1  2.7702 277.807705  -3.816758
57649.12132  6.376  0.118 W2  2.7702 277.807705  -3.816758
57649.12132  0.423  0.191 W1mW2  2.7702 277.807705  -3.816758
57841.41864  6.247  0.563 W1  1.8594 277.807614  -3.817526
57841.49141  5.508  0.439 W2  1.8065 277.807547  -3.817550
57841.41864  0.738  0.714 W1mW2  1.8594 277.807614  -3.817526
58008.92072  6.419  0.344 W1  1.9535 277.807543  -3.817606
58008.92072  5.842  0.215 W2  1.9535 277.807543  -3.817606
58008.92072  0.577  0.406 W1mW2  1.9535 277.807543  -3.817606
58009.39475  6.118  0.720 W1  1.4881 277.807534  -3.817575
58009.33863  5.391  0.512 W2  1.4524 277.807512  -3.817539
58009.39475  0.728  0.883 W1mW2  1.4881 277.807534  -3.817575
58205.58279  5.811  0.665 W1  1.5090 277.807367  -3.817885
58205.64513  5.540  0.343 W2  0.8883 277.807497  -3.817657
58205.58279  0.271  0.748 W1mW2  1.5090 277.807367  -3.817885
58206.01914  6.101  0.188 W1  1.1922 277.807543  -3.817172
58206.15004  5.492  0.683 W2  1.3679 277.807587  -3.817212
58369.51099  6.182  0.636 W1  1.7020 277.807454  -3.817622
58369.59887  5.365  0.501 W2  1.4816 277.807512  -3.817628
58369.51099  0.816  0.809 W1mW2  1.7020 277.807454  -3.817622
58370.11271  5.593  0.341 W1  1.3484 277.807558  -3.817821
58370.04752  4.910  0.218 W2  0.6466 277.807372  -3.817627
58569.66267  5.953  1.019 W1  1.7084 277.807687  -3.817469
58569.73433  5.695  0.666 W2  1.6959 277.807603  -3.817449
58569.66267  0.258  1.217 W1mW2  1.7084 277.807687  -3.817469
58572.80775  5.736  0.240 W1  1.6598 277.807534  -3.817759
58572.74413  5.498  0.300 W2  1.5323 277.807457  -3.817601
58572.80775  0.237  0.384 W1mW2  1.6598 277.807534  -3.817759
58573.23950  5.575  0.303 W1  2.1934 277.807194  -3.817867
58573.23950  5.337  0.189 W2  2.1934 277.807194  -3.817867
58573.23950  0.238  0.357 W1mW2  2.1934 277.807194  -3.817867
58733.41514  6.394  1.280 W1  1.3170 277.807587  -3.817147
58733.61145  5.621  0.389 W2  1.3609 277.807498  -3.817139
58733.41514  0.773  1.338 W1mW2  1.3170 277.807587  -3.817147
58736.77282  6.119  0.571 W1  2.0139 277.807619  -3.817125
58736.73794  6.005  1.178 W2  1.7851 277.807583  -3.817414
58736.77282  0.114  1.310 W1mW2  2.0139 277.807619  -3.817125
58737.20896  5.593  0.741 W1  2.2566 277.807813  -3.817654
58737.20898  5.902  0.578 W2  2.5159 277.807859  -3.817516
58737.20896 -0.309  0.940 W1mW2  2.2566 277.807813  -3.817654
58936.73664  5.750  0.260 W1  1.0209 277.807496  -3.817733
58936.78896  5.459  0.504 W2  1.1661 277.807399  -3.817693
58936.73664  0.290  0.568 W1mW2  1.0209 277.807496  -3.817733
58937.19443  5.676  0.422 W1  2.0875 277.807335  -3.817824
58937.21312  5.481  0.451 W2  1.9027 277.807406  -3.817695
58937.19443  0.195  0.617 W1mW2  2.0875 277.807335  -3.817824
59100.80980  6.173  0.343 W1  1.8982 277.807476  -3.817484
59100.80980  6.066  0.516 W2  1.8982 277.807476  -3.817484
59100.80980  0.107  0.620 W1mW2  1.8982 277.807476  -3.817484
59101.29861  5.946  0.670 W1  1.9236 277.807434  -3.817610
59101.23411  5.828  1.078 W2  1.6101 277.807381  -3.817635
59101.29861  0.118  1.269 W1mW2  1.9236 277.807434  -3.817610
