# MJD mag magerr filter flag distance ra dec
55237.99402 12.012  0.028 W1 10  0.5908  52.210936  30.712356
55238.12632 12.053  0.025 W1 10  0.6665  52.210946  30.712376
55237.86159 12.062  0.025 W1 10  0.6811  52.210949  30.712379
55238.45715 12.000  0.023 W1 10  0.6937  52.210942  30.712387
55238.19241 12.020  0.026 W1 10  0.7107  52.210961  30.712382
55238.25863 12.039  0.022 W1 10  0.7123  52.210971  30.712377
55238.06011 11.976  0.025 W1 10  0.7394  52.210964  30.712390
55238.32484 12.050  0.026 W1 10  0.7523  52.210965  30.712394
55238.58945 12.027  0.026 W1 10  0.7543  52.210978  30.712386
55237.72928 12.058  0.023 W1 10  0.7593  52.210977  30.712389
55237.99389 12.038  0.026 W1 10  0.7915  52.210959  30.712410
58145.18895 11.788  0.025 W1 10  0.5252  52.210945  30.712327
58873.66042 11.717  0.022 W1 10  0.5423  52.210965  30.712316
58145.12350 11.754  0.021 W1 10  0.5470  52.210971  30.712312
56702.87667 11.990  0.020 W1 10  0.5477  52.210951  30.712331
58873.33341 11.720  0.023 W1  5  0.5501  52.210937  30.712342
58145.58179 11.731  0.024 W1 10  0.5508  52.210965  30.712320
56702.74500 12.093  0.025 W1 10  0.5652  52.210957  30.712333
58145.71257 11.701  0.024 W1 10  0.5654  52.210946  30.712342
58145.45076 11.769  0.023 W1 10  0.5667  52.210971  30.712320
57421.29057 11.841  0.020 W1 10  0.5698  52.210977  30.712315
58714.66769 11.589  0.019 W1 10  0.5729  52.210990  30.712300
58718.85483 11.545  0.021 W1 10  0.5737  52.210966  30.712328
57062.01913 12.294  0.023 W1 10  0.5773  52.210930  30.712355
58873.79119 11.678  0.020 W1 10  0.5783  52.210971  30.712326
58714.86392 11.625  0.023 W1 10  0.5927  52.210963  30.712338
58144.99260 11.754  0.022 W1 10  0.5955  52.210974  30.712330
58874.05287 11.687  0.019 W1 10  0.6016  52.210985  30.712321
58142.50581 11.654  0.022 W1 10  0.6018  52.210952  30.712350
57421.61834 11.829  0.022 W1 10  0.6020  52.210967  30.712339
57062.34754 12.227  0.021 W1 10  0.6054  52.210958  30.712347
57061.49361 12.280  0.023 W1 10  0.6098  52.210970  30.712339
59081.91234 11.715  0.021 W1 10  0.6104  52.210950  30.712355
58873.72587 11.673  0.025 W1 10  0.6115  52.210972  30.712338
57062.08471 12.252  0.027 W1 10  0.6163  52.210993  30.712319
57421.15953 11.793  0.023 W1 10  0.6190  52.210990  30.712323
59081.38924 11.681  0.019 W1 10  0.6194  52.210990  30.712323
56893.03559 11.857  0.020 W1 10  0.6199  52.210968  30.712345
56702.94250 11.978  0.021 W1 10  0.6217  52.210964  30.712349
57061.75631 12.262  0.029 W1 10  0.6239  52.210977  30.712338
58714.92937 11.559  0.019 W1 10  0.6260  52.210967  30.712348
58509.22603 11.561  0.021 W1 10  0.6267  52.210981  30.712336
58145.38531 11.775  0.022 W1 10  0.6311  52.210977  30.712341
