# MJD mag magerr filter flag distance ra dec
55241.03765  9.483  0.025 W1 10  0.1266  55.867537  32.033075
55241.30239  9.384  0.020 W1 10  0.1381  55.867515  32.033096
55241.76552  9.368  0.018 W1 10  0.1801  55.867526  32.033105
55241.03778  9.386  0.022 W1 10  0.1847  55.867504  32.033111
55241.17008  9.370  0.020 W1 10  0.2185  55.867542  32.033109
55241.63321  9.335  0.019 W1 10  0.2347  55.867553  32.033107
55241.10387  9.378  0.017 W1 10  0.2364  55.867516  32.033124
55241.23617  9.391  0.024 W1 10  0.2407  55.867528  32.033122
55241.50091  9.340  0.020 W1 10  0.2448  55.867546  32.033116
55241.36860  9.337  0.019 W1 10  0.2534  55.867519  32.033128
55240.90535  9.375  0.025 W1 10  0.2762  55.867538  32.033130
55240.77304  9.428  0.021 W1 10  0.2806  55.867513  32.033137
57064.77804  9.458  0.015 W1 10  0.0853  55.867523  32.033074
57065.36927  9.473  0.014 W1 10  0.1025  55.867522  32.033082
57989.74359  9.480  0.017 W1 10  0.1048  55.867525  32.033080
57788.50705  9.410  0.015 W1 10  0.1062  55.867527  32.033078
58148.00364  9.478  0.016 W1 10  0.1167  55.867518  32.033089
56705.90693  9.397  0.014 W1 10  0.1266  55.867518  32.033092
57788.31057  9.378  0.014 W1 10  0.1269  55.867526  32.033087
56706.23635  9.445  0.017 W1 10  0.1276  55.867517  32.033092
57065.04087  9.402  0.016 W1 10  0.1309  55.867538  32.033076
58721.07878  9.247  0.015 W1 10  0.1320  55.867531  32.033086
57622.87844  9.236  0.020 W1 10  0.1333  55.867518  32.033094
57424.17517  9.444  0.017 W1  5  0.1344  55.867507  32.033097
58148.46181  9.477  0.015 W1  5  0.1363  55.867542  32.033073
58512.69433  9.504  0.016 W1 10  0.1371  55.867533  32.033086
58876.93084  9.494  0.018 W1 10  0.1411  55.867517  32.033097
57623.00947  9.225  0.019 W1 10  0.1429  55.867544  32.033074
57065.04074  9.418  0.016 W1 10  0.1455  55.867521  32.033096
57065.23786  9.405  0.014 W1 10  0.1504  55.867537  32.033088
56706.23623  9.410  0.016 W1 10  0.1539  55.867544  32.033081
56706.10456  9.383  0.015 W1 10  0.1571  55.867541  32.033087
57787.78657  9.357  0.019 W1 10  0.1584  55.867517  32.033102
58876.47306  9.536  0.015 W1 10  0.1589  55.867536  32.033092
57622.28886  9.270  0.014 W1  5  0.1595  55.867515  32.033102
56896.65327  9.396  0.016 W1 10  0.1601  55.867516  32.033102
58721.01333  9.237  0.016 W1 10  0.1604  55.867513  32.033103
56705.70930  9.378  0.018 W1 10  0.1653  55.867508  32.033105
57065.50056  9.445  0.014 W1 10  0.1661  55.867543  32.033088
57788.04864  9.339  0.016 W1 10  0.1662  55.867551  32.033077
57989.54724  9.478  0.017 W1 10  0.1666  55.867545  32.033086
58512.56305  9.478  0.016 W1 10  0.1680  55.867540  32.033092
57258.81392  9.416  0.016 W1 10  0.1686  55.867524  32.033102
58877.06175  9.444  0.015 W1  5  0.1709  55.867550  32.033081
57625.62996  9.421  0.015 W1  5  0.1727  55.867526  32.033103
56705.64347  9.395  0.016 W1 10  0.1738  55.867537  32.033097
57424.10959  9.422  0.016 W1 10  0.1762  55.867510  32.033108
57258.55161  9.431  0.014 W1 10  0.1769  55.867534  32.033100
58882.94782  9.392  0.015 W1 10  0.1779  55.867518  32.033107
56705.97277  9.337  0.017 W1  5  0.1782  55.867557  32.033070
58717.48048  9.404  0.015 W1 10  0.1786  55.867511  32.033109
58148.33090  9.471  0.018 W1 10  0.1811  55.867552  32.033084
58148.26545  9.482  0.014 W1 10  0.1840  55.867541  32.033098
57787.78670  9.327  0.019 W1 10  0.1843  55.867521  32.033108
59084.52760  9.304  0.022 W1 10  0.1849  55.867503  32.033111
57788.76899  9.427  0.014 W1 10  0.1865  55.867554  32.033083
57791.12666  9.367  0.020 W1  5  0.1873  55.867553  32.033087
56706.36802  9.426  0.014 W1 10  0.1891  55.867541  32.033100
57258.48603  9.426  0.019 W1 10  0.1920  55.867523  32.033110
58512.10552  9.487  0.016 W1 10  0.1927  55.867555  32.033086
58877.19201  9.419  0.015 W1 10  0.1961  55.867548  32.033096
57989.28530  9.473  0.016 W1 10  0.1964  55.867533  32.033107
58512.95614  9.478  0.015 W1 10  0.1965  55.867556  32.033086
58876.73461  9.502  0.015 W1 10  0.1970  55.867559  32.033082
56705.77526  9.371  0.014 W1 10  0.2006  55.867546  32.033100
58353.64934  9.348  0.015 W1 10  0.2009  55.867541  32.033104
57424.37178  9.440  0.014 W1 10  0.2013  55.867562  32.033080
57791.25769  9.419  0.015 W1 10  0.2039  55.867562  32.033081
56705.38001  9.413  0.014 W1 10  0.2050  55.867534  32.033109
58512.82524  9.487  0.015 W1 10  0.2055  55.867549  32.033099
57423.91285  9.420  0.017 W1 10  0.2063  55.867552  32.033097
57790.66824  9.402  0.017 W1 10  0.2076  55.867524  32.033114
58512.23643  9.452  0.016 W1 10  0.2078  55.867546  32.033103
58148.13455  9.487  0.015 W1 10  0.2091  55.867553  32.033096
56897.04802  9.326  0.016 W1 10  0.2103  55.867545  32.033105
58721.34046  9.270  0.017 W1 10  0.2128  55.867554  32.033097
57990.00553  9.457  0.019 W1 10  0.2158  55.867540  32.033109
58721.47124  9.272  0.017 W1 10  0.2164  55.867536  32.033112
56896.32448  9.372  0.015 W1 10  0.2173  55.867541  32.033109
58148.72361  9.434  0.015 W1 10  0.2175  55.867566  32.033083
57787.91760  9.332  0.016 W1 10  0.2191  55.867551  32.033102
58718.20006  9.313  0.016 W1 10  0.2201  55.867542  32.033110
57790.93031  9.404  0.016 W1 10  0.2211  55.867558  32.033097
58717.74216  9.373  0.015 W1 10  0.2221  55.867550  32.033105
58876.66929  9.504  0.016 W1 10  0.2224  55.867554  32.033101
57258.28916  9.439  0.015 W1 10  0.2224  55.867541  32.033111
57064.90945  9.436  0.014 W1 10  0.2236  55.867560  32.033095
57791.65066  9.423  0.015 W1 10  0.2237  55.867556  32.033100
57788.44160  9.442  0.018 W1 10  0.2245  55.867548  32.033107
57423.65066  9.413  0.015 W1 10  0.2262  55.867526  32.033119
58717.93839  9.402  0.015 W1 10  0.2281  55.867567  32.033089
58147.74183  9.478  0.017 W1 10  0.2286  55.867535  32.033116
58876.21087  9.539  0.015 W1 10  0.2302  55.867564  32.033094
58354.17283  9.356  0.017 W1 10  0.2312  55.867537  32.033116
59085.05122  9.323  0.017 W1 10  0.2318  55.867550  32.033108
58512.49760  9.465  0.014 W1 10  0.2338  55.867545  32.033112
57258.09242  9.418  0.014 W1 10  0.2360  55.867553  32.033107
56705.84110  9.376  0.015 W1 10  0.2362  55.867564  32.033097
57790.99576  9.356  0.017 W1 10  0.2379  55.867562  32.033099
58512.69446  9.500  0.019 W1 10  0.2382  55.867557  32.033105
58148.39635  9.460  0.015 W1 10  0.2405  55.867564  32.033099
57625.89202  9.429  0.016 W1 10  0.2409  55.867556  32.033108
57258.35474  9.430  0.017 W1 10  0.2417  55.867553  32.033110
58353.91115  9.364  0.019 W1 10  0.2419  55.867564  32.033100
57424.63397  9.396  0.015 W1 10  0.2428  55.867559  32.033106
58512.36720  9.475  0.015 W1  5  0.2455  55.867573  32.033088
57989.87450  9.493  0.017 W1 10  0.2463  55.867543  32.033118
57790.79928  9.405  0.015 W1 10  0.2467  55.867559  32.033107
56896.58756  9.372  0.016 W1 10  0.2467  55.867536  32.033121
57791.06121  9.431  0.015 W1 10  0.2475  55.867553  32.033112
56705.51180  9.354  0.016 W1 10  0.2486  55.867536  32.033122
57788.63809  9.410  0.018 W1 10  0.2489  55.867578  32.033080
58717.87293  9.410  0.015 W1 10  0.2494  55.867566  32.033101
58512.30188  9.473  0.019 W1  5  0.2513  55.867535  32.033123
59084.78954  9.326  0.017 W1 10  0.2546  55.867539  32.033123
58718.00384  9.400  0.017 W1 10  0.2547  55.867555  32.033113
57258.68276  9.426  0.015 W1 10  0.2547  55.867560  32.033109
57788.17954  9.348  0.016 W1 10  0.2559  55.867557  32.033112
58718.13461  9.318  0.016 W1  5  0.2570  55.867523  32.033129
58354.30373  9.385  0.016 W1 10  0.2579  55.867545  32.033121
58720.62088  9.310  0.014 W1 10  0.2581  55.867521  32.033130
57622.68195  9.301  0.017 W1 10  0.2584  55.867549  32.033119
58720.75165  9.288  0.018 W1 10  0.2592  55.867550  32.033118
57064.64663  9.437  0.018 W1 10  0.2601  55.867550  32.033119
57622.61638  9.299  0.015 W1 10  0.2630  55.867540  32.033125
59084.78967  9.361  0.017 W1 10  0.2644  55.867539  32.033126
57258.94521  9.416  0.018 W1 10  0.2649  55.867569  32.033104
57424.04401  9.423  0.015 W1 10  0.2680  55.867566  32.033109
57622.41989  9.299  0.016 W1 10  0.2697  55.867563  32.033113
57989.61269  9.511  0.016 W1 10  0.2702  55.867542  32.033126
57065.10645  9.416  0.016 W1 10  0.2706  55.867561  32.033115
58353.71479  9.343  0.016 W1 10  0.2715  55.867562  32.033115
