# MJD mag magerr filter distance ra dec
55263.69144 10.592  0.046 W1  0.4914  83.948516  -6.360036
55263.69144  9.984  0.042 W2  0.4914  83.948516  -6.360036
55263.69144  0.608  0.063 W1mW2  0.4914  83.948516  -6.360036
55264.18766 10.567  0.034 W1  0.4996  83.948519  -6.360045
55264.18766  9.947  0.028 W2  0.4996  83.948519  -6.360045
55264.18766  0.620  0.044 W1mW2  0.4996  83.948519  -6.360045
56724.60369 10.678  0.016 W1  0.4059  83.948492  -6.360046
56724.60369 10.034  0.017 W2  0.4059  83.948492  -6.360046
56724.60369  0.644  0.023 W1mW2  0.4059  83.948492  -6.360046
56728.51509 10.685  0.035 W1  0.5183  83.948524  -6.360038
56728.54262 10.068  0.028 W2  0.5171  83.948524  -6.360036
56728.51509  0.617  0.045 W1mW2  0.5183  83.948524  -6.360038
56729.08140 10.684  0.016 W1  0.5248  83.948526  -6.360028
56729.08140 10.050  0.018 W2  0.5248  83.948526  -6.360028
56729.08140  0.634  0.024 W1mW2  0.5248  83.948526  -6.360028
56915.73588 10.775  0.017 W1  0.5377  83.948530  -6.360022
56915.73588 10.131  0.018 W2  0.5377  83.948530  -6.360022
56915.73588  0.644  0.025 W1mW2  0.5377  83.948530  -6.360022
56919.73478 10.782  0.023 W1  0.4908  83.948515  -6.360011
56919.73478 10.152  0.027 W2  0.4908  83.948515  -6.360011
56919.73478  0.630  0.035 W1mW2  0.4908  83.948515  -6.360011
56920.26473 10.755  0.026 W1  0.5454  83.948531  -6.360012
56920.26473 10.150  0.036 W2  0.5454  83.948531  -6.360012
56920.26473  0.605  0.044 W1mW2  0.5454  83.948531  -6.360012
57087.57416 10.621  0.030 W1  0.5423  83.948531  -6.360025
57087.57416 10.026  0.020 W2  0.5423  83.948531  -6.360025
57087.57416  0.595  0.036 W1mW2  0.5423  83.948531  -6.360025
57088.15209 10.617  0.016 W1  0.5254  83.948526  -6.360040
57088.15209 10.009  0.018 W2  0.5254  83.948526  -6.360040
57088.15209  0.608  0.024 W1mW2  0.5254  83.948526  -6.360040
57281.71463 10.656  0.038 W1  0.5409  83.948528  -6.360007
57281.71463 10.032  0.029 W2  0.5409  83.948528  -6.360007
57281.71463  0.623  0.048 W1mW2  0.5409  83.948528  -6.360007
57282.21314 10.643  0.048 W1  0.5653  83.948536  -6.360042
57282.21314 10.040  0.028 W2  0.5653  83.948536  -6.360042
57282.21314  0.603  0.056 W1mW2  0.5653  83.948536  -6.360042
57446.69860 10.650  0.022 W1  0.5018  83.948520  -6.360030
57446.69860 10.033  0.029 W2  0.5018  83.948520  -6.360030
57446.69860  0.616  0.036 W1mW2  0.5018  83.948520  -6.360030
57447.17533 10.637  0.018 W1  0.5087  83.948521  -6.360017
57447.17533 10.036  0.016 W2  0.5087  83.948521  -6.360017
57447.17533  0.601  0.024 W1mW2  0.5087  83.948521  -6.360017
57645.82803 10.684  0.021 W1  0.4946  83.948517  -6.360017
57645.82803 10.050  0.023 W2  0.4946  83.948517  -6.360017
57645.82803  0.634  0.032 W1mW2  0.4946  83.948517  -6.360017
57646.33081 10.660  0.025 W1  0.5521  83.948533  -6.360022
57646.33081 10.012  0.030 W2  0.5521  83.948533  -6.360022
57646.33081  0.648  0.039 W1mW2  0.5521  83.948533  -6.360022
57654.26566 10.694  0.017 W1  0.5613  83.948534  -6.360001
57654.26566 10.120  0.018 W2  0.5613  83.948534  -6.360001
57654.26566  0.574  0.025 W1mW2  0.5613  83.948534  -6.360001
57810.76614 10.576  0.049 W1  0.5235  83.948526  -6.360026
57810.76614  9.884  0.019 W2  0.5235  83.948526  -6.360026
57810.76614  0.692  0.052 W1mW2  0.5235  83.948526  -6.360026
57811.16996 10.547  0.031 W1  0.4906  83.948517  -6.360026
57811.16996  9.874  0.026 W2  0.4906  83.948517  -6.360026
57811.16996  0.673  0.041 W1mW2  0.4906  83.948517  -6.360026
57818.42815 10.564  0.016 W1  0.5703  83.948539  -6.360030
57818.42815  9.954  0.017 W2  0.5703  83.948539  -6.360030
57818.42815  0.610  0.023 W1mW2  0.5703  83.948539  -6.360030
58012.79608 10.579  0.027 W1  0.5531  83.948534  -6.360017
58012.79608  9.950  0.017 W2  0.5531  83.948534  -6.360017
58012.79608  0.630  0.032 W1mW2  0.5531  83.948534  -6.360017
58013.36347 10.573  0.028 W1  0.5328  83.948528  -6.360020
58013.36347  9.960  0.024 W2  0.5328  83.948528  -6.360020
58013.36347  0.613  0.037 W1mW2  0.5328  83.948528  -6.360020
58167.81227 10.700  0.045 W1  0.4847  83.948515  -6.360040
58167.81227 10.060  0.028 W2  0.4847  83.948515  -6.360040
58167.81227  0.640  0.053 W1mW2  0.4847  83.948515  -6.360040
58168.27856 10.668  0.030 W1  0.5198  83.948525  -6.360029
58168.27856 10.062  0.028 W2  0.5198  83.948525  -6.360029
58168.27856  0.606  0.041 W1mW2  0.5198  83.948525  -6.360029
58173.98051 10.615  0.020 W1  0.4966  83.948519  -6.360023
58173.98051 10.010  0.019 W2  0.4966  83.948519  -6.360023
58173.98051  0.605  0.028 W1mW2  0.4966  83.948519  -6.360023
58376.82221 10.691  0.018 W1  0.4830  83.948515  -6.360019
58376.82221 10.129  0.024 W2  0.4830  83.948515  -6.360019
58376.82221  0.561  0.030 W1mW2  0.4830  83.948515  -6.360019
58377.41117 10.707  0.022 W1  0.5266  83.948526  -6.360021
58377.41117 10.141  0.023 W2  0.5266  83.948526  -6.360021
58377.41117  0.566  0.032 W1mW2  0.5266  83.948526  -6.360021
58534.82699 10.660  0.033 W1  0.5001  83.948519  -6.360029
58534.82699 10.075  0.031 W2  0.5001  83.948519  -6.360029
58534.82699  0.585  0.045 W1mW2  0.5001  83.948519  -6.360029
58535.28686 10.714  0.032 W1  0.5217  83.948526  -6.360029
58535.28686 10.113  0.023 W2  0.5217  83.948526  -6.360029
58535.28686  0.601  0.040 W1mW2  0.5217  83.948526  -6.360029
58741.47769 10.750  0.023 W1  0.5506  83.948533  -6.360018
58741.47769 10.178  0.026 W2  0.5506  83.948533  -6.360018
58741.47769  0.572  0.035 W1mW2  0.5506  83.948533  -6.360018
58742.08429 10.747  0.020 W1  0.5514  83.948533  -6.360016
58742.08429 10.184  0.049 W2  0.5514  83.948533  -6.360016
58742.08429  0.563  0.053 W1mW2  0.5514  83.948533  -6.360016
58748.10253 10.667  0.017 W1  0.6326  83.948555  -6.360009
58748.10253 10.083  0.017 W2  0.6326  83.948555  -6.360009
58748.10253  0.584  0.024 W1mW2  0.6326  83.948555  -6.360009
58898.83426 10.741  0.025 W1  0.5298  83.948528  -6.360031
58898.83426 10.133  0.024 W2  0.5298  83.948528  -6.360031
58898.83426  0.608  0.035 W1mW2  0.5298  83.948528  -6.360031
58899.40101 10.745  0.021 W1  0.5503  83.948533  -6.360027
58899.40101 10.147  0.024 W2  0.5503  83.948533  -6.360027
58899.40101  0.598  0.032 W1mW2  0.5503  83.948533  -6.360027
59108.56237 10.746  0.027 W1  0.5594  83.948535  -6.360019
59108.56237 10.132  0.030 W2  0.5594  83.948535  -6.360019
59108.56237  0.614  0.040 W1mW2  0.5594  83.948535  -6.360019
59109.12372 10.745  0.022 W1  0.5481  83.948533  -6.360024
59109.12372 10.115  0.027 W2  0.5481  83.948533  -6.360024
59109.12372  0.630  0.035 W1mW2  0.5481  83.948533  -6.360024
