# MJD mag magerr filter flag distance ra dec
55247.45484  9.988  0.020 W1 10  0.1633  64.672186  28.456916
55246.99171 10.025  0.018 W1 10  0.1662  64.672183  28.456917
55247.58714  9.965  0.023 W1 10  0.1710  64.672209  28.456903
55250.10143  9.962  0.022 W1 10  0.1807  64.672211  28.456900
55247.25632  9.976  0.023 W1 10  0.2026  64.672174  28.456911
55247.12402 10.013  0.022 W1 10  0.2121  64.672175  28.456906
55249.83682  9.954  0.020 W1 10  0.2338  64.672183  28.456894
55247.98418  9.943  0.019 W1 10  0.2547  64.672164  28.456899
55250.23374  9.963  0.023 W1 10  0.2551  64.672166  28.456898
55249.70452  9.993  0.025 W1 10  0.2567  64.672188  28.456885
55249.90291  9.955  0.031 W1 10  0.2594  64.672172  28.456892
55247.38875 10.082  0.023 W1 10  0.2719  64.672167  28.456891
55249.77061  9.948  0.017 W1 10  0.2791  64.672193  28.456876
55249.96913  9.973  0.020 W1 10  0.2970  64.672167  28.456882
55247.85188  9.939  0.020 W1 10  0.3034  64.672202  28.456867
55247.58727  9.973  0.024 W1 10  0.3073  64.672192  28.456868
55247.65336  9.955  0.020 W1 10  0.3252  64.672166  28.456873
55247.52105  9.969  0.017 W1 10  0.3267  64.672177  28.456868
55247.25645 10.040  0.021 W1 10  0.3578  64.672163  28.456864
55247.71958  9.943  0.019 W1 10  0.3598  64.672166  28.456862
55250.23386 10.008  0.024 W1 10  0.4205  64.672177  28.456839
55249.90304  9.939  0.024 W1 10  0.5617  64.672194  28.456796
57632.31304  9.842  0.019 W1  5  0.2342  64.672227  28.456885
56902.77161  9.904  0.016 W1 10  0.3345  64.672234  28.456858
57270.49121  9.997  0.018 W1 10  0.3370  64.672208  28.456857
56902.83744  9.932  0.017 W1 10  0.3675  64.672227  28.456848
56903.03469  9.896  0.015 W1 10  0.3736  64.672173  28.456855
56903.49514  9.943  0.014 W1 10  0.3796  64.672202  28.456846
56903.10052  9.938  0.017 W1 10  0.3865  64.672201  28.456844
57265.11233  9.951  0.018 W1 10  0.4065  64.672212  28.456837
57264.78430  9.967  0.016 W1 10  0.4121  64.672201  28.456837
57631.92007  9.867  0.018 W1 10  0.4162  64.672197  28.456836
56903.36360  9.907  0.019 W1 10  0.4182  64.672189  28.456837
56711.89970  9.837  0.018 W1 10  0.4209  64.672152  28.456849
57264.39070  9.960  0.014 W1 10  0.4257  64.672193  28.456834
56902.64007  9.927  0.015 W1 10  0.4263  64.672173  28.456839
57264.25954  9.938  0.015 W1 10  0.4289  64.672230  28.456831
56903.23206  9.915  0.015 W1 10  0.4301  64.672211  28.456831
57264.98104  9.954  0.017 W1 10  0.4305  64.672215  28.456830
57264.65314  9.996  0.021 W1 10  0.4309  64.672221  28.456830
57631.33037  9.959  0.015 W1  5  0.4352  64.672190  28.456832
57264.71872  9.989  0.014 W1 10  0.4377  64.672229  28.456829
56902.50853  9.932  0.015 W1 10  0.4406  64.672243  28.456829
56712.03150  9.844  0.015 W1 10  0.4461  64.672217  28.456826
57264.65302  9.982  0.017 W1 10  0.4467  64.672201  28.456827
58360.58657 10.031  0.018 W1 10  0.4516  64.672201  28.456826
58360.25944 10.033  0.016 W1 10  0.4564  64.672199  28.456825
58727.75205  9.923  0.016 W1 10  0.4585  64.672227  28.456823
56712.29496  9.899  0.014 W1 10  0.4589  64.672209  28.456823
57070.95127  9.877  0.016 W1 10  0.4604  64.672220  28.456822
56902.96898  9.922  0.016 W1 10  0.4627  64.672213  28.456822
57264.52186  9.983  0.016 W1 10  0.4630  64.672202  28.456822
57996.29143 10.000  0.018 W1 10  0.4631  64.672210  28.456822
57996.42233  9.940  0.017 W1 10  0.4646  64.672174  28.456827
57996.55337  9.996  0.019 W1 10  0.4683  64.672228  28.456820
57265.24348  9.914  0.017 W1 10  0.4696  64.672203  28.456820
56712.09733  9.826  0.015 W1 10  0.4744  64.672189  28.456821
57995.44031  9.993  0.015 W1 10  0.4753  64.672184  28.456822
57264.58744  9.990  0.014 W1 10  0.4785  64.672159  28.456829
56711.57028  9.786  0.019 W1 10  0.4843  64.672205  28.456816
57797.15104 10.003  0.019 W1 10  0.4850  64.672179  28.456820
57631.46140  9.957  0.015 W1 10  0.4851  64.672175  28.456821
