# MJD mag magerr filter flag distance ra dec
56728.15972  9.479  0.022 W1  0  2.3328  83.826358  -5.478899
56728.75236  9.589  0.023 W1 10  2.3602  83.826305  -5.478881
57281.58325  9.332  0.015 W1 10  2.5478  83.826356  -5.478837
57281.71441  9.388  0.018 W1 10  2.6344  83.826368  -5.478815
58741.29913  9.535  0.016 W1 10  2.6527  83.826284  -5.478797
56915.73576  9.418  0.017 W1 10  2.8821  83.826221  -5.478730
57087.42982  9.560  0.019 W1 10  2.8975  83.826304  -5.478731
56728.68639  9.319  0.017 W1  5  2.9081  83.826409  -5.478747
56919.81363  9.220  0.015 W1  5  2.9429  83.826582  -5.478801
59108.92743  9.582  0.028 W1 10  2.9992  83.826330  -5.478706
56728.15972 10.657  0.031 W2  0  2.3328  83.826358  -5.478899
56728.75236 10.597  0.031 W2 10  2.3602  83.826305  -5.478881
57281.58325 10.468  0.107 W2 10  2.5478  83.826356  -5.478837
57281.71441 10.401  0.029 W2 10  2.6344  83.826368  -5.478815
58741.29913 10.613  0.045 W2 10  2.6527  83.826284  -5.478797
56915.73576 10.865  0.037 W2 10  2.8821  83.826221  -5.478730
57087.42982 10.715  0.031 W2 10  2.8975  83.826304  -5.478731
56728.68639 10.555  0.030 W2  5  2.9081  83.826409  -5.478747
56919.81363 10.426  0.026 W2  5  2.9429  83.826582  -5.478801
59108.92743 10.543  0.034 W2 10  2.9992  83.826330  -5.478706
56728.15972 -1.178  0.038 W1mW2  0  2.3328  83.826358  -5.478899
56728.75236 -1.008  0.039 W1mW2 10  2.3602  83.826305  -5.478881
57281.58325 -1.136  0.108 W1mW2 10  2.5478  83.826356  -5.478837
57281.71441 -1.013  0.034 W1mW2 10  2.6344  83.826368  -5.478815
58741.29913 -1.078  0.048 W1mW2 10  2.6527  83.826284  -5.478797
56915.73576 -1.447  0.041 W1mW2 10  2.8821  83.826221  -5.478730
57087.42982 -1.155  0.036 W1mW2 10  2.8975  83.826304  -5.478731
56728.68639 -1.236  0.034 W1mW2  5  2.9081  83.826409  -5.478747
56919.81363 -1.206  0.030 W1mW2  5  2.9429  83.826582  -5.478801
59108.92743 -0.961  0.044 W1mW2 10  2.9992  83.826330  -5.478706
