# MJD mag magerr filter distance ra dec
55262.99693 12.202  0.033 W1  0.6922  83.670306  -5.528884
55262.99693 10.654  0.051 W2  0.6922  83.670306  -5.528884
55262.99693  1.548  0.061 W1mW2  0.6922  83.670306  -5.528884
55263.57765 12.138  0.162 W1  0.8361  83.670295  -5.528838
55263.57765 10.576  0.102 W2  0.8361  83.670295  -5.528838
55263.57765  1.562  0.191 W1mW2  0.8361  83.670295  -5.528838
55264.12170 12.357  0.069 W1  0.7517  83.670279  -5.528894
55264.12170 10.611  0.051 W2  0.7517  83.670279  -5.528894
55264.12170  1.746  0.086 W1mW2  0.7517  83.670279  -5.528894
56724.53798 12.230  0.060 W1  0.4584  83.670332  -5.529002
56724.53798 10.738  0.039 W2  0.4584  83.670332  -5.529002
56724.53798  1.492  0.072 W1mW2  0.4584  83.670332  -5.529002
56727.89626 12.660  0.085 W1  0.9018  83.670297  -5.528809
56727.89626 11.037  0.062 W2  0.9018  83.670297  -5.528809
56727.89626  1.623  0.105 W1mW2  0.9018  83.670297  -5.528809
56728.41209 12.238  0.189 W1  0.8670  83.670273  -5.528868
56728.41209 10.762  0.083 W2  0.8670  83.670273  -5.528868
56728.41209  1.476  0.206 W1mW2  0.8670  83.670273  -5.528868
56915.70290 12.142  0.139 W1  1.0067  83.670217  -5.528891
56915.70290 10.606  0.053 W2  1.0067  83.670217  -5.528891
56915.70290  1.536  0.148 W1mW2  1.0067  83.670217  -5.528891
56919.63820 12.104  0.128 W1  0.9890  83.670253  -5.528822
56919.63820 10.577  0.089 W2  0.9890  83.670253  -5.528822
56919.63820  1.527  0.156 W1mW2  0.9890  83.670253  -5.528822
56920.20825 12.107  0.064 W1  0.6792  83.670345  -5.528860
56920.20825 10.552  0.099 W2  0.6792  83.670345  -5.528860
56920.20825  1.555  0.118 W1mW2  0.6792  83.670345  -5.528860
57086.97013 12.375  0.068 W1  0.5544  83.670344  -5.528898
57086.97013 10.673  0.044 W2  0.5544  83.670344  -5.528898
57086.97013  1.702  0.081 W1mW2  0.5544  83.670344  -5.528898
57087.50744 12.048  0.095 W1  0.9703  83.670250  -5.528837
57087.50744 10.636  0.063 W2  0.9703  83.670250  -5.528837
57087.50744  1.412  0.114 W1mW2  0.9703  83.670250  -5.528837
57281.60715 12.064  0.126 W1  0.9711  83.670275  -5.528805
57281.60715 10.606  0.045 W2  0.9711  83.670275  -5.528805
57281.60715  1.458  0.134 W1mW2  0.9711  83.670275  -5.528805
57282.10801 11.925  0.027 W1  1.3265  83.670200  -5.528739
57282.10801 10.639  0.047 W2  1.3265  83.670200  -5.528739
57282.10801  1.286  0.054 W1mW2  1.3265  83.670200  -5.528739
57446.50906 12.133  0.171 W1  1.0099  83.670236  -5.528833
57446.50906 10.638  0.072 W2  1.0099  83.670236  -5.528833
57446.50906  1.495  0.186 W1mW2  1.0099  83.670236  -5.528833
57447.04437 12.438  0.038 W1  1.6471  83.670121  -5.528691
57447.04437 10.654  0.038 W2  1.6471  83.670121  -5.528691
57447.04437  1.784  0.054 W1mW2  1.6471  83.670121  -5.528691
57645.69193 12.175  0.140 W1  1.2182  83.670217  -5.528766
57645.69193 10.652  0.054 W2  1.2182  83.670217  -5.528766
57645.69193  1.522  0.150 W1mW2  1.2182  83.670217  -5.528766
57646.27334 12.152  0.141 W1  1.0004  83.670275  -5.528792
57646.27334 10.648  0.046 W2  1.0004  83.670275  -5.528792
57646.27334  1.504  0.149 W1mW2  1.0004  83.670275  -5.528792
57654.26554 12.134  0.033 W1  1.3410  83.670216  -5.528717
57654.26554 10.587  0.041 W2  1.3410  83.670216  -5.528717
57654.26554  1.547  0.053 W1mW2  1.3410  83.670216  -5.528717
57810.65170 12.171  0.143 W1  0.9796  83.670243  -5.528838
57810.65170 10.665  0.053 W2  0.9796  83.670243  -5.528838
57810.65170  1.506  0.152 W1mW2  0.9796  83.670243  -5.528838
57811.15920 12.088  0.178 W1  1.3406  83.670163  -5.528777
57811.15920 10.690  0.050 W2  1.3406  83.670163  -5.528777
57811.15920  1.398  0.185 W1mW2  1.3406  83.670163  -5.528777
58012.70137 12.211  0.123 W1  1.0166  83.670261  -5.528801
58012.70137 10.710  0.103 W2  1.0166  83.670261  -5.528801
58012.70137  1.501  0.160 W1mW2  1.0166  83.670261  -5.528801
58013.25421 12.184  0.109 W1  0.9806  83.670270  -5.528804
58013.25421 10.743  0.046 W2  0.9806  83.670270  -5.528804
58013.25421  1.442  0.119 W1mW2  0.9806  83.670270  -5.528804
58167.70598 12.260  0.162 W1  0.9130  83.670249  -5.528866
58167.70598 10.829  0.057 W2  0.9130  83.670249  -5.528866
58167.70598  1.431  0.172 W1mW2  0.9130  83.670249  -5.528866
58168.17226 12.343  0.269 W1  1.1941  83.670190  -5.528809
58168.17226 10.848  0.060 W2  1.1941  83.670190  -5.528809
58168.17226  1.495  0.276 W1mW2  1.1941  83.670190  -5.528809
58173.98063 12.202  0.028 W1  1.4695  83.670168  -5.528714
58173.98063 10.865  0.055 W2  1.4695  83.670168  -5.528714
58173.98063  1.337  0.062 W1mW2  1.4695  83.670168  -5.528714
58376.74343 12.142  0.066 W1  1.0940  83.670232  -5.528799
58376.74343 10.771  0.053 W2  1.0940  83.670232  -5.528799
58376.74343  1.371  0.085 W1mW2  1.0940  83.670232  -5.528799
58377.28014 12.202  0.082 W1  1.0339  83.670256  -5.528801
58377.28014 10.758  0.060 W2  1.0339  83.670256  -5.528801
58377.28014  1.444  0.102 W1mW2  1.0339  83.670256  -5.528801
58534.72367 12.270  0.135 W1  0.9189  83.670249  -5.528861
58534.72367 10.819  0.072 W2  0.9189  83.670249  -5.528861
58534.72367  1.451  0.153 W1mW2  0.9189  83.670249  -5.528861
58535.19355 12.272  0.138 W1  1.1707  83.670206  -5.528797
58535.19355 10.842  0.064 W2  1.1707  83.670206  -5.528797
58535.19355  1.430  0.152 W1mW2  1.1707  83.670206  -5.528797
58740.84122 12.208  0.038 W1  1.4050  83.670186  -5.528721
58740.84122 10.820  0.046 W2  1.4050  83.670186  -5.528721
58740.84122  1.388  0.060 W1mW2  1.4050  83.670186  -5.528721
58741.40022 12.156  0.067 W1  1.1811  83.670215  -5.528785
58741.40022 10.807  0.068 W2  1.1811  83.670215  -5.528785
58741.40022  1.350  0.095 W1mW2  1.1811  83.670215  -5.528785
58748.10240 12.320  0.050 W1  0.7672  83.670292  -5.528867
58748.10240 10.813  0.048 W2  0.7672  83.670292  -5.528867
58748.10240  1.507  0.069 W1mW2  0.7672  83.670292  -5.528867
58898.79509 12.232  0.091 W1  0.8762  83.670250  -5.528882
58898.79509 10.718  0.057 W2  0.8762  83.670250  -5.528882
58898.79509  1.513  0.107 W1mW2  0.8762  83.670250  -5.528882
