# MJD mag magerr filter flag distance ra dec
55264.38644  9.499  0.021 W1 10  0.8045  83.857233  -5.163904
55264.12170  9.451  0.024 W1 10  0.8446  83.857232  -5.163916
55264.38631  9.524  0.037 W1 10  0.9863  83.857287  -5.163938
55263.59249  9.518  0.030 W1 10  1.0989  83.857328  -5.163951
55263.39397  9.467  0.032 W1 10  1.3948  83.857191  -5.164077
55263.52627  9.480  0.026 W1 10  1.6353  83.857252  -5.164137
55263.59236  9.412  0.032 W1 10  1.6371  83.857502  -5.164002
56729.01582  9.406  0.026 W1  5  0.3440  83.857201  -5.163780
58168.02525  9.395  0.027 W1 10  0.4146  83.857162  -5.163805
56728.42306  9.568  0.028 W1  0  0.4312  83.857151  -5.163808
58899.35775  9.450  0.025 W1 10  0.4345  83.857095  -5.163785
56728.55485  9.509  0.025 W1  0  0.4348  83.857166  -5.163811
58534.99736  9.352  0.023 W1 10  0.4610  83.857173  -5.163818
57645.88018  9.274  0.023 W1 10  0.4844  83.857191  -5.163823
57810.70087  9.478  0.024 W1 10  0.5616  83.857152  -5.163845
58535.32450  9.289  0.022 W1 10  0.5802  83.857238  -5.163836
57281.84557  9.425  0.026 W1  5  0.5878  83.857187  -5.163852
58534.93191  9.360  0.025 W1 10  0.5951  83.857136  -5.163852
57281.97686  9.376  0.028 W1 10  0.6117  83.857102  -5.163846
58013.25411  9.260  0.022 W1 10  0.6314  83.857203  -5.163862
56729.14748  9.378  0.024 W1  5  0.6491  83.857209  -5.163866
58167.89434  9.362  0.027 W1 10  0.6573  83.857200  -5.163870
56919.48471  9.642  0.027 W1 10  0.6644  83.857136  -5.163871
56728.75236  9.415  0.023 W1 10  0.6675  83.857196  -5.163874
58535.19359  9.335  0.022 W1 10  0.6759  83.857209  -5.163874
57281.91115  9.398  0.024 W1 10  0.6828  83.857130  -5.163875
58377.34551  9.581  0.028 W1 10  0.7030  83.857185  -5.163885
58167.76344  9.476  0.025 W1  0  0.7103  83.857071  -5.163861
56919.61625  9.652  0.028 W1 10  0.7169  83.857144  -5.163888
59109.05807  9.425  0.022 W1 10  0.7280  83.857234  -5.163882
57281.45210  9.388  0.027 W1 10  0.7291  83.857222  -5.163886
58899.22697  9.486  0.026 W1 10  0.7301  83.857135  -5.163890
57447.04437  9.284  0.024 W1 10  0.7325  83.857219  -5.163888
58535.12814  9.269  0.022 W1 10  0.7451  83.857194  -5.163896
58535.58618  9.299  0.022 W1 10  0.7650  83.857201  -5.163900
57645.61812  9.300  0.022 W1 10  0.8022  83.857147  -5.163912
57811.29019  9.367  0.023 W1 10  0.8046  83.857160  -5.163913
58167.95980  9.333  0.025 W1 10  0.8101  83.857190  -5.163914
56919.81350  9.637  0.027 W1 10  0.8122  83.857157  -5.163915
58168.09070  9.395  0.027 W1 10  0.8123  83.857194  -5.163914
58898.70374  9.326  0.029 W1  5  0.8164  83.857164  -5.163917
