# MJD mag magerr filter flag distance ra dec
55263.12923 11.337  0.030 W1 10  0.0903  83.640519  -5.673013
55263.39384 11.377  0.023 W1 10  0.1241  83.640514  -5.673023
55262.99693 11.359  0.027 W1 10  0.1609  83.640501  -5.673023
55263.59236 11.377  0.025 W1 10  0.1852  83.640490  -5.673013
55263.85697 11.353  0.022 W1 10  0.1946  83.640487  -5.673013
55263.46006 11.342  0.025 W1 10  0.1979  83.640493  -5.673028
55263.72466 11.339  0.023 W1 10  0.2002  83.640484  -5.673003
55264.12158 11.395  0.031 W1 10  0.2007  83.640488  -5.672979
55263.65845 11.347  0.028 W1 10  0.2022  83.640484  -5.672998
55263.98927 11.375  0.023 W1 10  0.2040  83.640485  -5.673016
55263.26154 11.357  0.023 W1 10  0.2282  83.640477  -5.673008
55263.52615 11.356  0.022 W1 10  0.2468  83.640474  -5.673019
57281.64896 11.363  0.019 W1  5  0.0182  83.640537  -5.672996
57281.51767 11.328  0.021 W1  0  0.0224  83.640536  -5.673005
57281.18978 11.344  0.019 W1  5  0.0345  83.640542  -5.672991
59108.27342 11.331  0.018 W1 10  0.0364  83.640530  -5.673001
56919.61625 11.404  0.022 W1 10  0.0400  83.640543  -5.673011
58534.34297 11.362  0.024 W1 10  0.0407  83.640529  -5.673004
58534.73556 11.406  0.020 W1 10  0.0426  83.640551  -5.673005
58741.49536 11.351  0.024 W1 10  0.0437  83.640537  -5.673012
57281.91128 11.359  0.019 W1 10  0.0441  83.640529  -5.673005
59108.20810 11.365  0.021 W1 10  0.0449  83.640528  -5.673003
56919.22163 11.345  0.018 W1  0  0.0471  83.640538  -5.672987
58377.21473 11.386  0.020 W1 10  0.0486  83.640528  -5.672994
58741.03745 11.364  0.022 W1 10  0.0531  83.640526  -5.672997
58748.10240 11.380  0.022 W1  5  0.0577  83.640525  -5.672994
57281.71454 11.333  0.019 W1  5  0.0614  83.640524  -5.672995
59107.94642 11.354  0.020 W1 10  0.0656  83.640524  -5.672991
58740.77577 11.368  0.022 W1 10  0.0677  83.640523  -5.673007
58012.79595 11.376  0.018 W1 10  0.0745  83.640523  -5.672988
58741.10290 11.348  0.019 W1 10  0.0799  83.640542  -5.673022
