# MJD mag magerr filter distance ra dec
55263.45993 12.726  0.043 W1  0.4582  83.667815  -5.752398
55263.45993 11.668  0.045 W2  0.4582  83.667815  -5.752398
55263.45993  1.058  0.062 W1mW2  0.4582  83.667815  -5.752398
56919.91228 12.396  0.043 W1  0.2920  83.667790  -5.752466
56919.91228 11.664  0.066 W2  0.2920  83.667790  -5.752466
56919.91228  0.732  0.079 W1mW2  0.2920  83.667790  -5.752466
57281.51776 12.578  0.033 W1  0.4065  83.667819  -5.752446
57281.51776 11.742  0.047 W2  0.4065  83.667819  -5.752446
57281.51776  0.836  0.058 W1mW2  0.4065  83.667819  -5.752446
57645.91310 12.464  0.057 W1  0.3313  83.667796  -5.752482
57645.91310 11.796  0.041 W2  0.3313  83.667796  -5.752482
57645.91310  0.668  0.070 W1mW2  0.3313  83.667796  -5.752482
58012.79599 12.454  0.033 W1  0.3660  83.667804  -5.752501
58012.79599 11.706  0.051 W2  0.3660  83.667804  -5.752501
58012.79599  0.748  0.061 W1mW2  0.3660  83.667804  -5.752501
58377.08389 12.412  0.055 W1  0.3758  83.667800  -5.752429
58377.08389 11.685  0.078 W2  0.3758  83.667800  -5.752429
58377.08389  0.726  0.096 W1mW2  0.3758  83.667800  -5.752429
58744.43915 12.493  0.093 W1  0.5171  83.667842  -5.752413
58744.43915 11.767  0.039 W2  0.5171  83.667842  -5.752413
58744.43915  0.726  0.101 W1mW2  0.5171  83.667842  -5.752413
59108.49421 12.460  0.068 W1  0.3862  83.667814  -5.752468
59108.49421 11.670  0.055 W2  0.3862  83.667814  -5.752468
59108.49421  0.790  0.087 W1mW2  0.3862  83.667814  -5.752468
