# MJD mag magerr filter flag distance ra dec
55254.59837  9.699  0.018 W1 10  0.1752  71.691272  16.998436
55253.73833  9.669  0.022 W1 10  0.1804  71.691276  16.998438
55254.06902  9.729  0.023 W1 10  0.1874  71.691277  16.998441
55253.60589  9.734  0.025 W1 10  0.1995  71.691298  16.998445
55254.06915  9.693  0.022 W1 10  0.2044  71.691266  16.998442
55254.33376  9.699  0.021 W1 10  0.2098  71.691275  16.998446
55253.93672  9.731  0.019 W1 10  0.2151  71.691270  16.998447
55254.46606  9.695  0.019 W1 10  0.2207  71.691256  16.998442
55253.87063  9.704  0.020 W1 10  0.2279  71.691259  16.998446
55254.00293  9.706  0.017 W1 10  0.2470  71.691296  16.998458
55254.13524  9.695  0.019 W1 10  0.2551  71.691281  16.998460
55254.20145  9.645  0.021 W1 10  0.2984  71.691241  16.998458
58732.07173  9.696  0.017 W1 10  0.0157  71.691291  16.998386
57075.28407  9.714  0.014 W1 10  0.0182  71.691292  16.998395
58158.93159  9.701  0.015 W1 10  0.0189  71.691291  16.998385
59095.38607  9.717  0.014 W1 10  0.0192  71.691295  16.998387
58889.81236  9.721  0.016 W1 10  0.0192  71.691286  16.998393
57801.34009  9.681  0.017 W1 10  0.0220  71.691285  16.998394
59102.38380  9.749  0.019 W1 10  0.0244  71.691285  16.998395
56716.17863  9.709  0.014 W1 10  0.0250  71.691283  16.998391
59095.97463  9.718  0.016 W1 10  0.0261  71.691287  16.998397
58522.57094  9.721  0.016 W1 10  0.0271  71.691284  16.998386
58367.46027  9.715  0.017 W1  5  0.0296  71.691286  16.998397
58367.39482  9.716  0.015 W1 10  0.0303  71.691293  16.998398
58522.89807  9.734  0.017 W1 10  0.0306  71.691288  16.998398
57269.44385  9.717  0.015 W1 10  0.0310  71.691282  16.998394
58158.40797  9.719  0.015 W1 10  0.0313  71.691296  16.998396
57434.13584  9.749  0.016 W1 10  0.0321  71.691282  16.998385
57268.98467  9.698  0.016 W1 10  0.0339  71.691282  16.998396
58000.61468  9.704  0.017 W1 10  0.0371  71.691292  16.998380
58528.72061  9.728  0.015 W1 10  0.0384  71.691299  16.998383
