# MJD mag magerr filter distance ra dec
55263.42695  9.686  0.141 W1  2.6591  83.787205  -5.335973
55263.42695  8.846  0.233 W2  2.6591  83.787205  -5.335973
55263.42695  0.840  0.273 W1mW2  2.6591  83.787205  -5.335973
56724.53798  9.750  0.070 W1  2.4040  83.786866  -5.336829
56724.53798  9.895  0.276 W2  2.4040  83.786866  -5.336829
56724.53798 -0.145  0.285 W1mW2  2.4040  83.786866  -5.336829
56728.75236  9.669  0.071 W1  1.8403  83.787027  -5.336412
56728.75236 10.338  0.245 W2  1.8403  83.787027  -5.336412
56728.75236 -0.669  0.255 W1mW2  1.8403  83.787027  -5.336412
56919.87933  9.641  0.082 W1  2.8064  83.786838  -5.337026
56919.87933  9.525  0.183 W2  2.8064  83.786838  -5.337026
56919.87933  0.116  0.201 W1mW2  2.8064  83.786838  -5.337026
57087.42982  9.482  0.075 W1  2.3637  83.786957  -5.336237
57087.42982 10.212  0.214 W2  2.3637  83.786957  -5.336237
57087.42982 -0.730  0.227 W1mW2  2.3637  83.786957  -5.336237
57446.56375  9.665  0.113 W1  2.4521  83.786949  -5.337003
57446.56375  9.534  0.255 W2  2.4521  83.786949  -5.337003
57446.56375  0.131  0.279 W1mW2  2.4521  83.786949  -5.337003
57447.17553  9.793  0.091 W1  2.6245  83.786898  -5.337025
57447.17553 10.048  0.326 W2  2.6245  83.786898  -5.337025
57447.17553 -0.255  0.338 W1mW2  2.6245  83.786898  -5.337025
57646.07679  9.679  0.088 W1  2.8090  83.786791  -5.336942
57646.07679  9.786  0.128 W2  2.8090  83.786791  -5.336942
57646.07679 -0.107  0.155 W1mW2  2.8090  83.786791  -5.336942
57810.83177  9.766  0.078 W1  2.4220  83.786938  -5.336236
57810.83177 10.061  0.173 W2  2.4220  83.786938  -5.336236
57810.83177 -0.295  0.190 W1mW2  2.4220  83.786938  -5.336236
58377.21473  9.812  0.081 W1  2.2182  83.787062  -5.337045
58377.21473 10.223  0.384 W2  2.2182  83.787062  -5.337045
58377.21473 -0.411  0.392 W1mW2  2.2182  83.787062  -5.337045
58534.60478  9.643  0.067 W1  1.9098  83.786976  -5.336706
58534.60478  9.373  0.160 W2  1.9098  83.786976  -5.336706
58534.60478  0.270  0.173 W1mW2  1.9098  83.786976  -5.336706
58535.19359  9.527  0.070 W1  2.7646  83.786950  -5.337148
58535.19359  9.917  0.172 W2  2.7646  83.786950  -5.337148
58535.19359 -0.390  0.186 W1mW2  2.7646  83.786950  -5.337148
59108.07719  9.660  0.085 W1  2.4763  83.786966  -5.337047
59108.07719  9.999  0.192 W2  2.4763  83.786966  -5.337047
59108.07719 -0.339  0.210 W1mW2  2.4763  83.786966  -5.337047
59109.05807  9.612  0.069 W1  2.7533  83.786814  -5.336954
59109.05807  9.917  0.309 W2  2.7533  83.786814  -5.336954
59109.05807 -0.305  0.317 W1mW2  2.7533  83.786814  -5.336954
