# MJD mag magerr filter flag distance ra dec
55255.95910  7.242  0.053 W1 10  0.7352 246.236725 -40.139920
55256.28992  7.155  0.056 W1 10  0.7748 246.236729 -40.139930
55256.09140  7.158  0.056 W1 10  0.7935 246.236739 -40.139934
55256.42223  7.194  0.056 W1 10  0.8062 246.236723 -40.139940
55255.82680  7.236  0.052 W1 10  0.8178 246.236738 -40.139941
55256.68696  7.198  0.060 W1 10  0.8210 246.236721 -40.139945
55256.15762  7.298  0.051 W1 10  0.8478 246.236796 -40.139935
55256.22371  7.211  0.056 W1 10  0.8525 246.236713 -40.139955
55256.55453  7.187  0.057 W1 10  0.8845 246.236757 -40.139956
55256.22383  7.181  0.056 W1 10  0.8951 246.236798 -40.139949
55256.81927  7.269  0.055 W1 10  0.9068 246.236729 -40.139968
55256.35614  7.208  0.054 W1 10  0.9294 246.236783 -40.139963
55262.57544  7.172  0.056 W1 10  0.9556 246.236775 -40.139973
56720.36474  7.272  0.096 W1 10  0.5415 246.236672 -40.139870
57447.15133  7.558  0.060 W1  5  0.5941 246.236678 -40.139885
57082.93976  7.295  0.092 W1 10  0.5971 246.236768 -40.139868
57446.69241  7.461  0.070 W1  5  0.6045 246.236735 -40.139880
57447.02017  7.513  0.063 W1 10  0.6151 246.236733 -40.139884
56720.75987  7.376  0.083 W1 10  0.6305 246.236686 -40.139895
57261.40398  7.365  0.085 W1 10  0.6358 246.236678 -40.139896
58909.47119  7.545  0.060 W1  5  0.6459 246.236748 -40.139889
56899.51354  7.494  0.066 W1 10  0.6466 246.236703 -40.139898
56720.95750  7.310  0.090 W1 10  0.6484 246.236713 -40.139897
56720.82583  7.367  0.085 W1 10  0.6552 246.236718 -40.139898
57814.54038  7.439  0.074 W1  5  0.6561 246.236685 -40.139902
58544.78750  7.567  0.058 W1  5  0.6561 246.236702 -40.139901
57083.33387  7.405  0.081 W1 10  0.6609 246.236695 -40.139903
57450.03529  7.466  0.069 W1 10  0.6649 246.236693 -40.139904
57261.79758  7.476  0.067 W1  5  0.6661 246.236692 -40.139904
58910.12520  7.518  0.062 W1  5  0.6700 246.236741 -40.139898
59073.37728  7.678  0.047 W1  5  0.6770 246.236721 -40.139904
58545.37631  7.510  0.064 W1 10  0.6804 246.236693 -40.139908
57261.79746  7.437  0.075 W1  5  0.6807 246.236735 -40.139902
59072.72340  7.600  0.054 W1  5  0.6816 246.236707 -40.139907
57814.14754  7.453  0.072 W1 10  0.6838 246.236687 -40.139910
56720.49653  7.281  0.094 W1 10  0.6844 246.236697 -40.139909
59072.91963  7.630  0.052 W1  5  0.6850 246.236646 -40.139909
57447.41352  7.424  0.077 W1 10  0.6851 246.236720 -40.139906
58186.32702  7.452  0.071 W1  5  0.6856 246.236705 -40.139908
57449.44533  7.505  0.064 W1 10  0.6857 246.236728 -40.139905
56721.08916  7.303  0.092 W1 10  0.6874 246.236719 -40.139907
58177.94902  7.488  0.067 W1  5  0.6896 246.236695 -40.139911
56720.69403  7.334  0.087 W1 10  0.6910 246.236734 -40.139906
58178.34174  7.482  0.068 W1  5  0.6922 246.236700 -40.139911
57449.57649  7.471  0.069 W1 10  0.6931 246.236717 -40.139909
57082.48007  7.405  0.080 W1  5  0.6940 246.236719 -40.139909
58178.27629  7.493  0.066 W1  5  0.6942 246.236707 -40.139911
57813.55809  7.451  0.072 W1 10  0.6966 246.236723 -40.139909
58178.21083  7.432  0.076 W1  5  0.6967 246.236710 -40.139911
58909.27496  7.470  0.068 W1  5  0.6971 246.236665 -40.139914
56900.10553  7.370  0.084 W1 10  0.6991 246.236656 -40.139914
57813.95106  7.399  0.081 W1 10  0.7013 246.236740 -40.139907
57620.61717  7.583  0.056 W1  0  0.7030 246.236742 -40.139907
58909.86365  7.368  0.084 W1  5  0.7031 246.236728 -40.139910
58545.17958  7.517  0.063 W1 10  0.7043 246.236738 -40.139909
56720.62820  7.302  0.091 W1 10  0.7059 246.236716 -40.139913
58178.40719  7.465  0.070 W1  5  0.7076 246.236726 -40.139912
57813.82002  7.532  0.062 W1  5  0.7108 246.236574 -40.139903
58340.92117  7.591  0.055 W1  5  0.7111 246.236699 -40.139916
58545.31086  7.537  0.062 W1  5  0.7121 246.236702 -40.139916
57813.68912  7.433  0.075 W1  5  0.7156 246.236741 -40.139911
58909.99442  7.387  0.083 W1  5  0.7183 246.236697 -40.139919
59072.26511  7.558  0.059 W1  5  0.7226 246.236701 -40.139919
58545.76890  7.493  0.066 W1  5  0.7244 246.236748 -40.139912
58545.24554  7.612  0.053 W1  5  0.7291 246.236695 -40.139922
57446.56137  7.495  0.066 W1 10  0.7303 246.236711 -40.139920
58545.50722  7.497  0.065 W1  5  0.7307 246.236722 -40.139919
57981.00223  7.557  0.060 W1 10  0.7312 246.236716 -40.139920
57082.74277  7.417  0.078 W1 10  0.7329 246.236722 -40.139920
57980.80588  7.466  0.069 W1 10  0.7344 246.236687 -40.139924
57814.01651  7.432  0.075 W1 10  0.7349 246.236718 -40.139921
57083.20246  7.368  0.085 W1 10  0.7349 246.236701 -40.139923
58909.40574  7.436  0.075 W1  5  0.7356 246.236734 -40.139918
57450.42851  7.493  0.066 W1  5  0.7361 246.236723 -40.139921
57814.40947  7.396  0.082 W1  5  0.7361 246.236721 -40.139921
58341.18247  7.577  0.058 W1  5  0.7364 246.236681 -40.139924
58708.81181  7.402  0.080 W1  5  0.7380 246.236700 -40.139924
57261.53514  7.420  0.077 W1  0  0.7421 246.236727 -40.139921
58545.04918  7.527  0.062 W1  5  0.7423 246.236684 -40.139926
57082.87406  7.428  0.076 W1 10  0.7423 246.236719 -40.139923
57446.95460  7.463  0.070 W1  5  0.7423 246.236760 -40.139914
57082.34866  7.343  0.086 W1 10  0.7435 246.236723 -40.139922
58178.07993  7.449  0.072 W1  5  0.7455 246.236738 -40.139921
57980.87133  7.459  0.070 W1 10  0.7462 246.236708 -40.139925
57449.70752  7.491  0.066 W1 10  0.7467 246.236705 -40.139926
57981.52610  7.548  0.061 W1  5  0.7469 246.236755 -40.139917
58177.81812  7.489  0.066 W1 10  0.7484 246.236735 -40.139922
57083.07105  7.374  0.083 W1 10  0.7496 246.236723 -40.139924
56899.64508  7.336  0.087 W1 10  0.7519 246.236753 -40.139919
58545.63799  7.505  0.065 W1  5  0.7531 246.236729 -40.139924
56721.22096  7.318  0.089 W1 10  0.7533 246.236725 -40.139925
57083.33375  7.416  0.078 W1  5  0.7542 246.236719 -40.139926
57082.87418  7.424  0.078 W1 10  0.7573 246.236729 -40.139925
58341.50960  7.637  0.050 W1  5  0.7585 246.236727 -40.139926
