# MJD mag magerr filter distance ra dec
55264.02251 14.096  0.345 W1  1.1048  83.874282  -4.997796
55263.88651 10.598  0.052 W2  1.0193  83.874266  -4.997774
55264.02251  3.498  0.349 W1mW2  1.1048  83.874282  -4.997796
56727.21594 14.057  0.344 W1  1.4868  83.874362  -4.997880
56728.30159 10.992  0.061 W2  1.3596  83.874338  -4.997850
56727.21594  3.065  0.350 W1mW2  1.4868  83.874362  -4.997880
56920.10944 14.119  0.486 W1  1.1362  83.874401  -4.997744
56919.94501 11.401  0.065 W2  1.1046  83.874384  -4.997745
56920.10944  2.717  0.490 W1mW2  1.1362  83.874401  -4.997744
57087.80212 14.880  0.451 W1  1.4111  83.874354  -4.997858
57087.68534 11.369  0.072 W2  1.3367  83.874345  -4.997841
57087.80212  3.511  0.456 W1mW2  1.4111  83.874354  -4.997858
57282.30475 15.282  0.514 W1  1.0218  83.874394  -4.997708
57281.94397 11.720  0.160 W2  1.0943  83.874388  -4.997733
57446.82912 11.946  0.095 W2  1.4673  83.874371  -4.997868
57646.36059 12.422  0.118 W2  1.4520  83.874424  -4.997828
57811.15935 12.738  0.213 W2  1.6668  83.874378  -4.997926
