# MJD mag magerr filter flag distance ra dec
55265.51172 11.133  0.416 W2 10  1.2803  85.432736  -1.860687
55265.24712 10.997  0.309 W2 10  2.8043  85.432417  -1.860370
58743.39180 11.303  0.535 W2 10  2.8708  85.432424  -1.860343
