# MJD mag magerr filter distance ra dec
55266.88105 12.254  0.045 W1  0.2157  86.668325  -0.428896
55266.88105 11.612  0.051 W2  0.2157  86.668325  -0.428896
55266.88105  0.642  0.068 W1mW2  0.2157  86.668325  -0.428896
56731.64045 12.262  0.035 W1  0.1394  86.668320  -0.428920
56731.64045 11.623  0.052 W2  0.1394  86.668320  -0.428920
56731.64045  0.639  0.063 W1mW2  0.1394  86.668320  -0.428920
56923.06174 12.300  0.029 W1  0.1990  86.668328  -0.428903
56923.06174 11.661  0.047 W2  0.1990  86.668328  -0.428903
56923.06174  0.639  0.055 W1mW2  0.1990  86.668328  -0.428903
57090.68146 12.290  0.036 W1  0.1768  86.668312  -0.428903
57090.68146 11.640  0.044 W2  0.1768  86.668312  -0.428903
57090.68146  0.649  0.057 W1mW2  0.1768  86.668312  -0.428903
57284.74183 12.302  0.042 W1  0.2182  86.668311  -0.428901
57284.74183 11.684  0.113 W2  0.2182  86.668311  -0.428901
57284.74183  0.618  0.121 W1mW2  0.2182  86.668311  -0.428901
57285.20102 12.252  0.040 W1  0.1839  86.668324  -0.428903
57285.20102 11.630  0.071 W2  0.1839  86.668324  -0.428903
57285.20102  0.621  0.081 W1mW2  0.1839  86.668324  -0.428903
57449.81605 12.263  0.039 W1  0.1462  86.668307  -0.428911
57449.81605 11.628  0.048 W2  0.1462  86.668307  -0.428911
57449.81605  0.635  0.062 W1mW2  0.1462  86.668307  -0.428911
57649.50113 12.233  0.040 W1  0.2257  86.668329  -0.428894
57649.50113 11.623  0.064 W2  0.2257  86.668329  -0.428894
57649.50113  0.609  0.076 W1mW2  0.2257  86.668329  -0.428894
57814.29848 12.277  0.035 W1  0.1685  86.668322  -0.428912
57814.29848 11.676  0.060 W2  0.1685  86.668322  -0.428912
57814.29848  0.601  0.070 W1mW2  0.1685  86.668322  -0.428912
58016.16657 12.300  0.036 W1  0.2235  86.668333  -0.428897
58016.16657 11.682  0.050 W2  0.2235  86.668333  -0.428897
58016.16657  0.619  0.062 W1mW2  0.2235  86.668333  -0.428897
58171.52505 12.275  0.034 W1  0.1573  86.668315  -0.428909
58171.52505 11.670  0.061 W2  0.1573  86.668315  -0.428909
58171.52505  0.605  0.070 W1mW2  0.1573  86.668315  -0.428909
58380.31065 12.220  0.042 W1  0.2204  86.668326  -0.428895
58380.31065 11.604  0.067 W2  0.2204  86.668326  -0.428895
58380.31065  0.616  0.079 W1mW2  0.2204  86.668326  -0.428895
58537.98993 12.282  0.033 W1  0.1695  86.668329  -0.428915
58537.98993 11.664  0.047 W2  0.1695  86.668329  -0.428915
58537.98993  0.618  0.058 W1mW2  0.1695  86.668329  -0.428915
58745.00315 12.286  0.041 W1  0.2286  86.668331  -0.428898
58745.00315 11.700  0.087 W2  0.2286  86.668331  -0.428898
58745.00315  0.586  0.097 W1mW2  0.2286  86.668331  -0.428898
58902.24569 12.298  0.037 W1  0.1565  86.668314  -0.428910
58902.24569 11.663  0.053 W2  0.1565  86.668314  -0.428910
58902.24569  0.635  0.065 W1mW2  0.1565  86.668314  -0.428910
59111.63729 12.273  0.032 W1  0.2063  86.668305  -0.428887
59111.63729 11.661  0.056 W2  0.2063  86.668305  -0.428887
59111.63729  0.611  0.065 W1mW2  0.2063  86.668305  -0.428887
