# MJD mag magerr filter distance ra dec
55238.32484  7.324  0.139 W1  1.0295  52.238584  31.238425
55238.32484  6.963  0.070 W2  1.0295  52.238584  31.238425
55238.32484  0.361  0.155 W1mW2  1.0295  52.238584  31.238425
56702.75444  7.516  0.100 W1  0.7932  52.238481  31.238460
56702.75444  7.212  0.059 W2  0.7932  52.238481  31.238460
56702.75444  0.304  0.116 W1mW2  0.7932  52.238481  31.238460
56703.15665  7.560  0.075 W1  0.5575  52.238468  31.238513
56703.15665  7.184  0.070 W2  0.5575  52.238468  31.238513
56703.15665  0.376  0.102 W1mW2  0.5575  52.238468  31.238513
56893.46309  7.559  0.072 W1  0.5447  52.238480  31.238534
56893.46309  7.129  0.078 W2  0.5447  52.238480  31.238534
56893.46309  0.431  0.106 W1mW2  0.5447  52.238480  31.238534
56894.02221  7.683  0.048 W1  0.6535  52.238476  31.238478
56894.02221  7.165  0.044 W2  0.6535  52.238476  31.238478
56894.02221  0.518  0.065 W1mW2  0.6535  52.238476  31.238478
57061.80571  7.495  0.076 W1  0.6302  52.238516  31.238540
57061.80571  7.196  0.113 W2  0.6302  52.238516  31.238540
57061.80571  0.298  0.136 W1mW2  0.6302  52.238516  31.238540
57062.24088  7.529  0.074 W1  0.6032  52.238498  31.238527
57062.24088  7.156  0.073 W2  0.6032  52.238498  31.238527
57062.24088  0.373  0.104 W1mW2  0.6032  52.238498  31.238527
57254.89992  7.624  0.054 W1  0.5598  52.238488  31.238536
57254.89992  7.113  0.106 W2  0.5598  52.238488  31.238536
57254.89992  0.511  0.119 W1mW2  0.5598  52.238488  31.238536
57255.46248  7.582  0.082 W1  0.5438  52.238476  31.238534
57255.46248  7.099  0.062 W2  0.5438  52.238476  31.238534
57255.46248  0.483  0.103 W1mW2  0.5438  52.238476  31.238534
57421.53324  7.544  0.073 W1  0.6792  52.238506  31.238498
57421.53324  7.154  0.083 W2  0.6792  52.238506  31.238498
57421.53324  0.390  0.110 W1mW2  0.6792  52.238506  31.238498
57422.01181  7.601  0.054 W1  0.7516  52.238500  31.238460
57422.01181  7.175  0.044 W2  0.7516  52.238500  31.238460
57422.01181  0.426  0.070 W1mW2  0.7516  52.238500  31.238460
57619.54827  7.581  0.081 W1  0.6413  52.238498  31.238508
57619.54827  7.092  0.077 W2  0.6413  52.238498  31.238508
57619.54827  0.489  0.111 W1mW2  0.6413  52.238498  31.238508
57625.23686  7.639  0.050 W1  0.6876  52.238487  31.238474
57625.23686  7.090  0.045 W2  0.6876  52.238487  31.238474
57625.23686  0.549  0.067 W1mW2  0.6876  52.238487  31.238474
57784.90503  7.528  0.062 W1  0.7702  52.238531  31.238482
57784.90503  7.196  0.044 W2  0.7702  52.238531  31.238482
57784.90503  0.332  0.076 W1mW2  0.7702  52.238531  31.238482
57785.50038  7.523  0.090 W1  0.7198  52.238510  31.238485
57785.50038  7.175  0.069 W2  0.7198  52.238510  31.238485
57785.50038  0.348  0.113 W1mW2  0.7198  52.238510  31.238485
57789.42389  7.563  0.058 W1  0.6336  52.238464  31.238477
57789.42389  7.123  0.045 W2  0.6336  52.238464  31.238477
57789.42389  0.440  0.073 W1mW2  0.6336  52.238464  31.238477
57986.53561  7.579  0.088 W1  0.6732  52.238498  31.238492
57986.53561  7.060  0.080 W2  0.6732  52.238498  31.238492
57986.53561  0.519  0.119 W1mW2  0.6732  52.238498  31.238492
57987.12489  7.648  0.051 W1  0.6939  52.238486  31.238471
57987.12489  7.058  0.047 W2  0.6939  52.238486  31.238471
57987.12489  0.590  0.069 W1mW2  0.6939  52.238486  31.238471
58142.54946  7.512  0.077 W1  0.9348  52.238558  31.238441
58142.54946  7.019  0.059 W2  0.9348  52.238558  31.238441
58142.54946  0.493  0.097 W1mW2  0.9348  52.238558  31.238441
58143.09507  7.534  0.074 W1  1.0434  52.238591  31.238426
58143.09507  6.993  0.068 W2  1.0434  52.238591  31.238426
58143.09507  0.541  0.101 W1mW2  1.0434  52.238591  31.238426
58144.99273  7.535  0.062 W1  0.6969  52.238523  31.238509
58144.99273  7.025  0.047 W2  0.6969  52.238523  31.238509
58144.99273  0.510  0.078 W1mW2  0.6969  52.238523  31.238509
58145.46543  7.513  0.072 W1  0.8872  52.238543  31.238449
58145.46543  7.035  0.059 W2  0.8872  52.238543  31.238449
58145.46543  0.479  0.093 W1mW2  0.8872  52.238543  31.238449
58350.59561  7.571  0.066 W1  0.7970  52.238523  31.238464
58350.59561  7.001  0.066 W2  0.7970  52.238523  31.238464
58350.59561  0.570  0.093 W1mW2  0.7970  52.238523  31.238464
58351.16273  7.534  0.070 W1  0.6709  52.238483  31.238478
58351.16273  6.989  0.080 W2  0.6709  52.238483  31.238478
58351.16273  0.545  0.107 W1mW2  0.6709  52.238483  31.238478
58509.51166  7.532  0.074 W1  0.9155  52.238550  31.238441
58509.51166  7.047  0.062 W2  0.9155  52.238550  31.238441
58509.51166  0.485  0.097 W1mW2  0.9155  52.238550  31.238441
58714.78209  7.559  0.077 W1  0.6863  52.238504  31.238495
58714.78209  7.008  0.061 W2  0.6863  52.238504  31.238495
58714.78209  0.551  0.098 W1mW2  0.6863  52.238504  31.238495
58715.26944  7.587  0.060 W1  0.7851  52.238500  31.238449
58715.26944  6.999  0.070 W2  0.7851  52.238500  31.238449
58715.26944  0.588  0.092 W1mW2  0.7851  52.238500  31.238449
58718.85471  7.508  0.064 W1  0.8632  52.238552  31.238463
58718.85471  7.015  0.048 W2  0.8632  52.238552  31.238463
58718.85471  0.493  0.080 W1mW2  0.8632  52.238552  31.238463
58873.68956  7.473  0.109 W1  1.0746  52.238579  31.238402
58873.68956  7.039  0.073 W2  1.0746  52.238579  31.238402
58873.68956  0.434  0.131 W1mW2  1.0746  52.238579  31.238402
58874.18378  7.503  0.091 W1  0.8987  52.238542  31.238441
58874.18378  7.071  0.076 W2  0.8987  52.238542  31.238441
58874.18378  0.432  0.119 W1mW2  0.8987  52.238542  31.238441
58882.75159  7.539  0.060 W1  1.0122  52.238559  31.238408
58882.75159  7.032  0.047 W2  1.0122  52.238559  31.238408
58882.75159  0.507  0.076 W1mW2  1.0122  52.238559  31.238408
59081.77060  7.541  0.067 W1  0.7695  52.238531  31.238485
59081.77060  6.983  0.115 W2  0.7695  52.238531  31.238485
59081.77060  0.558  0.133 W1mW2  0.7695  52.238531  31.238485
59082.29527  7.554  0.084 W1  0.8139  52.238509  31.238444
59082.29527  6.984  0.062 W2  0.8139  52.238509  31.238444
59082.29527  0.570  0.104 W1mW2  0.8139  52.238509  31.238444
