# MJD mag magerr filter flag distance ra dec
55282.87997 13.731  0.060 W1 10  0.7109 276.297259  -2.981473
55282.28454 13.602  0.069 W1 10  0.7576 276.297262  -2.981497
55282.41684 13.689  0.056 W1 10  0.7856 276.297295  -2.981430
55282.01993 13.721  0.113 W1 10  0.8056 276.297278  -2.981494
55282.15224 13.642  0.071 W1 10  0.8221 276.297286  -2.981488
55282.74767 13.762  0.077 W1 10  0.8291 276.297268  -2.981524
55282.61536 13.600  0.066 W1 10  0.8540 276.297301  -2.981477
55281.75520 13.563  0.068 W1 10  0.8585 276.297289  -2.981506
55282.48306 13.658  0.060 W1 10  0.8585 276.297298  -2.981487
55282.35063 13.612  0.139 W1 10  0.8911 276.297295  -2.981513
55281.88763 13.720  0.072 W1 10  0.9329 276.297328  -2.981467
55281.88750 13.635  0.122 W1 10  1.0310 276.297332  -2.981527
55282.21833 13.592  0.067 W1 10  1.0995 276.297319  -2.981580
58936.01709 14.208  0.108 W1  5  1.8616 276.296921  -2.981882
55282.87997 10.827  0.024 W2 10  0.7109 276.297259  -2.981473
55282.28454 10.813  0.029 W2 10  0.7576 276.297262  -2.981497
55282.41684 10.792  0.024 W2 10  0.7856 276.297295  -2.981430
55282.01993 10.821  0.026 W2 10  0.8056 276.297278  -2.981494
55282.15224 10.922  0.027 W2 10  0.8221 276.297286  -2.981488
55282.74767 10.872  0.036 W2 10  0.8291 276.297268  -2.981524
55282.61536 10.787  0.026 W2 10  0.8540 276.297301  -2.981477
55281.75520 10.823  0.031 W2 10  0.8585 276.297289  -2.981506
55282.48306 10.735  0.028 W2 10  0.8585 276.297298  -2.981487
55282.35063 10.738  0.028 W2 10  0.8911 276.297295  -2.981513
55281.88763 10.824  0.036 W2 10  0.9329 276.297328  -2.981467
55281.88750 10.802  0.029 W2 10  1.0310 276.297332  -2.981527
55282.21833 10.823  0.027 W2 10  1.0995 276.297319  -2.981580
58936.01709 11.995  0.078 W2  5  1.8616 276.296921  -2.981882
55282.87997  2.904  0.065 W1mW2 10  0.7109 276.297259  -2.981473
55282.28454  2.789  0.075 W1mW2 10  0.7576 276.297262  -2.981497
55282.41684  2.897  0.061 W1mW2 10  0.7856 276.297295  -2.981430
55282.01993  2.900  0.116 W1mW2 10  0.8056 276.297278  -2.981494
55282.15224  2.720  0.076 W1mW2 10  0.8221 276.297286  -2.981488
55282.74767  2.890  0.085 W1mW2 10  0.8291 276.297268  -2.981524
55282.61536  2.813  0.071 W1mW2 10  0.8540 276.297301  -2.981477
55281.75520  2.740  0.075 W1mW2 10  0.8585 276.297289  -2.981506
55282.48306  2.923  0.066 W1mW2 10  0.8585 276.297298  -2.981487
55282.35063  2.874  0.142 W1mW2 10  0.8911 276.297295  -2.981513
55281.88763  2.896  0.080 W1mW2 10  0.9329 276.297328  -2.981467
55281.88750  2.833  0.125 W1mW2 10  1.0310 276.297332  -2.981527
55282.21833  2.769  0.072 W1mW2 10  1.0995 276.297319  -2.981580
58936.01709  2.213  0.133 W1mW2  5  1.8616 276.296921  -2.981882
