# MJD mag magerr filter distance ra dec
55265.57788 10.389  0.038 W1  0.1195  85.524202  -1.991333
55265.57788  9.600  0.044 W2  0.1195  85.524202  -1.991333
55265.57788  0.789  0.058 W1mW2  0.1195  85.524202  -1.991333
55266.17331 10.354  0.023 W1  0.1627  85.524186  -1.991292
55266.17331  9.569  0.023 W2  0.1627  85.524186  -1.991292
55266.17331  0.785  0.032 W1mW2  0.1627  85.524186  -1.991292
56724.73612 10.317  0.016 W1  0.2854  85.524163  -1.991394
56724.73612  9.473  0.014 W2  0.2854  85.524163  -1.991394
56724.73612  0.844  0.021 W1mW2  0.2854  85.524163  -1.991394
56730.46504 10.251  0.036 W1  0.1929  85.524179  -1.991372
56730.46504  9.438  0.036 W2  0.1929  85.524179  -1.991372
56730.46504  0.813  0.051 W1mW2  0.1929  85.524179  -1.991372
56921.70383  9.964  0.038 W1  0.1536  85.524188  -1.991360
56921.70383  9.246  0.045 W2  0.1536  85.524188  -1.991360
56921.70383  0.719  0.059 W1mW2  0.1536  85.524188  -1.991360
56922.24648 10.002  0.054 W1  0.1673  85.524192  -1.991372
56922.24648  9.277  0.040 W2  0.1673  85.524192  -1.991372
56922.24648  0.725  0.067 W1mW2  0.1673  85.524192  -1.991372
57088.94094 10.268  0.017 W1  0.2424  85.524178  -1.991389
57088.94094  9.473  0.018 W2  0.2424  85.524178  -1.991389
57088.94094  0.795  0.025 W1mW2  0.2424  85.524178  -1.991389
57089.49913 10.249  0.032 W1  0.2043  85.524181  -1.991377
57089.49913  9.432  0.036 W2  0.2043  85.524181  -1.991377
57089.49913  0.817  0.049 W1mW2  0.2043  85.524181  -1.991377
57090.05732 10.229  0.015 W1  0.1460  85.524174  -1.991349
57090.05732  9.389  0.014 W2  0.1460  85.524174  -1.991349
57090.05732  0.840  0.021 W1mW2  0.1460  85.524174  -1.991349
57283.62265 10.199  0.043 W1  0.1291  85.524201  -1.991358
57283.62265  9.446  0.031 W2  0.1291  85.524201  -1.991358
57283.62265  0.752  0.053 W1mW2  0.1291  85.524201  -1.991358
57284.14084 10.152  0.040 W1  0.1507  85.524185  -1.991348
57284.14084  9.439  0.078 W2  0.1507  85.524185  -1.991348
57284.14084  0.713  0.087 W1mW2  0.1507  85.524185  -1.991348
57448.54596 10.340  0.041 W1  0.2305  85.524178  -1.991383
57448.54596  9.562  0.046 W2  0.2305  85.524178  -1.991383
57448.54596  0.779  0.061 W1mW2  0.2305  85.524178  -1.991383
57449.07687 10.343  0.032 W1  0.2210  85.524169  -1.991375
57449.07687  9.566  0.069 W2  0.2210  85.524169  -1.991375
57449.07687  0.777  0.076 W1mW2  0.2210  85.524169  -1.991375
57647.76307  9.975  0.060 W1  0.1507  85.524188  -1.991362
57647.76307  9.225  0.047 W2  0.1507  85.524188  -1.991362
57647.76307  0.750  0.076 W1mW2  0.1507  85.524188  -1.991362
57648.21182  9.991  0.059 W1  0.1509  85.524189  -1.991345
57648.21182  9.224  0.023 W2  0.1509  85.524189  -1.991345
57648.21182  0.766  0.063 W1mW2  0.1509  85.524189  -1.991345
57654.39593 10.115  0.015 W1  0.1350  85.524176  -1.991347
57654.39593  9.377  0.016 W2  0.1350  85.524176  -1.991347
57654.39593  0.738  0.022 W1mW2  0.1350  85.524176  -1.991347
57812.68789 10.236  0.037 W1  0.2227  85.524175  -1.991380
57812.68789  9.464  0.033 W2  0.2227  85.524175  -1.991380
57812.68789  0.772  0.050 W1mW2  0.2227  85.524175  -1.991380
57813.18995 10.245  0.018 W1  0.2213  85.524175  -1.991380
57813.18995  9.498  0.018 W2  0.2213  85.524175  -1.991380
57813.18995  0.747  0.025 W1mW2  0.2213  85.524175  -1.991380
57818.55994 10.259  0.016 W1  0.1705  85.524191  -1.991373
57818.55994  9.445  0.017 W2  0.1705  85.524191  -1.991373
57818.55994  0.814  0.023 W1mW2  0.1705  85.524191  -1.991373
58014.72658 10.190  0.036 W1  0.1495  85.524195  -1.991363
58014.72658  9.511  0.030 W2  0.1495  85.524195  -1.991363
58014.72658  0.679  0.047 W1mW2  0.1495  85.524195  -1.991363
58015.25499 10.196  0.037 W1  0.1519  85.524193  -1.991349
58015.25499  9.471  0.064 W2  0.1519  85.524193  -1.991349
58015.25499  0.725  0.074 W1mW2  0.1519  85.524193  -1.991349
58169.76484 10.165  0.047 W1  0.1748  85.524192  -1.991372
58169.76484  9.375  0.052 W2  0.1748  85.524192  -1.991372
58169.76484  0.791  0.070 W1mW2  0.1748  85.524192  -1.991372
58170.25113 10.195  0.048 W1  0.1700  85.524188  -1.991354
58170.25113  9.403  0.037 W2  0.1700  85.524188  -1.991354
58170.25113  0.792  0.061 W1mW2  0.1700  85.524188  -1.991354
58174.11218 10.214  0.017 W1  0.1518  85.524190  -1.991367
58174.11218  9.543  0.018 W2  0.1518  85.524190  -1.991367
58174.11218  0.671  0.025 W1mW2  0.1518  85.524190  -1.991367
58378.78455 10.309  0.054 W1  0.1823  85.524188  -1.991373
58378.78455  9.522  0.055 W2  0.1823  85.524188  -1.991373
58378.78455  0.787  0.077 W1mW2  0.1823  85.524188  -1.991373
58379.32440 10.269  0.039 W1  0.1382  85.524186  -1.991355
58379.32440  9.496  0.028 W2  0.1382  85.524186  -1.991355
58379.32440  0.773  0.048 W1mW2  0.1382  85.524186  -1.991355
58536.68262 10.083  0.036 W1  0.2191  85.524178  -1.991376
58536.68262  9.304  0.044 W2  0.2191  85.524178  -1.991376
58536.68262  0.779  0.057 W1mW2  0.2191  85.524178  -1.991376
58537.15696 10.139  0.052 W1  0.2298  85.524169  -1.991377
58537.15696  9.355  0.031 W2  0.2298  85.524169  -1.991377
58537.15696  0.784  0.060 W1mW2  0.2298  85.524169  -1.991377
58742.93389  9.977  0.019 W1  0.1882  85.524184  -1.991372
58742.93389  9.197  0.016 W2  0.1882  85.524184  -1.991372
58742.93389  0.780  0.025 W1mW2  0.1882  85.524184  -1.991372
58743.45721  9.959  0.031 W1  0.1510  85.524191  -1.991361
58743.45721  9.172  0.024 W2  0.1510  85.524191  -1.991361
58743.45721  0.787  0.039 W1mW2  0.1510  85.524191  -1.991361
58748.29850  9.897  0.017 W1  0.1716  85.524191  -1.991374
58748.29850  9.109  0.016 W2  0.1716  85.524191  -1.991374
58748.29850  0.788  0.023 W1mW2  0.1716  85.524191  -1.991374
58900.80802  9.763  0.056 W1  0.2467  85.524179  -1.991386
58900.80802  8.978  0.066 W2  0.2467  85.524179  -1.991386
58900.80802  0.785  0.086 W1mW2  0.2467  85.524179  -1.991386
58901.31104  9.823  0.040 W1  0.1833  85.524180  -1.991368
58901.31104  9.038  0.062 W2  0.1833  85.524180  -1.991368
58901.31104  0.785  0.074 W1mW2  0.1833  85.524180  -1.991368
59110.46340 10.043  0.033 W1  0.1312  85.524182  -1.991350
59110.46340  9.232  0.026 W2  0.1312  85.524182  -1.991350
59110.46340  0.810  0.042 W1mW2  0.1312  85.524182  -1.991350
59111.01933 10.003  0.016 W1  0.1264  85.524215  -1.991365
59111.01933  9.207  0.013 W2  0.1264  85.524215  -1.991365
59111.01933  0.796  0.021 W1mW2  0.1264  85.524215  -1.991365
