# MJD mag magerr filter flag distance ra dec
55285.59202  8.847  0.041 W1 10  0.8625 279.726469  -0.456208
55285.85675  8.954  0.040 W1 10  0.9645 279.726499  -0.456208
55285.98905  9.013  0.019 W1 10  0.9657 279.726475  -0.456256
55286.31988  9.005  0.020 W1 10  0.9692 279.726480  -0.456251
55285.92284  9.023  0.015 W1 10  0.9711 279.726474  -0.456260
55292.34029  8.995  0.018 W1 10  0.9966 279.726495  -0.456239
55285.45971  9.017  0.020 W1 10  1.0088 279.726493  -0.456250
55286.05514  9.048  0.019 W1 10  1.0185 279.726514  -0.456212
55285.72445  8.958  0.040 W1 10  1.0400 279.726517  -0.456220
55285.32741  8.989  0.017 W1 10  1.0644 279.726531  -0.456203
55285.79054  8.977  0.018 W1 10  1.0744 279.726500  -0.456272
55285.59214  8.867  0.041 W1 10  1.1091 279.726517  -0.456264
55286.18745  8.998  0.022 W1 10  1.1217 279.726480  -0.456320
57112.21948  9.053  0.015 W1  5  0.7666 279.726440  -0.456205
57844.00091  8.969  0.035 W1  5  0.7837 279.726443  -0.456211
57291.71644  8.946  0.034 W1  5  0.8267 279.726455  -0.456214
58938.95962  8.966  0.035 W1 10  0.8337 279.726448  -0.456231
56929.51346  9.087  0.018 W1  5  0.8363 279.726456  -0.456217
56750.11901  8.911  0.034 W1  5  0.8456 279.726455  -0.456225
57479.19272  8.916  0.034 W1  5  0.8481 279.726453  -0.456229
58574.80899  8.936  0.033 W1  5  0.8575 279.726466  -0.456210
57479.38933  8.887  0.033 W1  5  0.8589 279.726458  -0.456227
58939.22117  8.963  0.035 W1  5  0.8603 279.726460  -0.456224
58010.79802  8.864  0.034 W1  5  0.8625 279.726462  -0.456222
57112.15378  8.813  0.039 W1  5  0.8723 279.726467  -0.456219
56750.71151  8.930  0.035 W1  5  0.8806 279.726472  -0.456212
58011.25631  8.854  0.034 W1  5  0.8813 279.726477  -0.456201
58574.61276  8.916  0.034 W1  5  0.8820 279.726468  -0.456222
