# MJD mag magerr filter distance ra dec
55263.93241 12.049  0.084 W1  0.2860  84.121086  -6.644606
55263.93241 11.396  0.069 W2  0.2860  84.121086  -6.644606
55263.93241  0.653  0.109 W1mW2  0.2860  84.121086  -6.644606
56728.78203 12.102  0.064 W1  0.2924  84.121104  -6.644625
56728.78502 11.549  0.063 W2  0.2959  84.121102  -6.644622
56728.78203  0.553  0.090 W1mW2  0.2924  84.121104  -6.644625
56919.83402 12.045  0.124 W1  0.3053  84.121092  -6.644608
56919.83402 11.436  0.072 W2  0.3053  84.121092  -6.644608
56919.83402  0.608  0.143 W1mW2  0.3053  84.121092  -6.644608
57087.85650 12.215  0.081 W1  0.2532  84.121082  -6.644623
57087.85650 11.645  0.059 W2  0.2532  84.121082  -6.644623
57087.85650  0.570  0.100 W1mW2  0.2532  84.121082  -6.644623
57282.07293 12.037  0.072 W1  0.3171  84.121093  -6.644602
57282.07293 11.413  0.057 W2  0.3171  84.121093  -6.644602
57282.07293  0.623  0.091 W1mW2  0.3171  84.121093  -6.644602
57446.99499 12.171  0.120 W1  0.2832  84.121101  -6.644635
57446.99499 11.634  0.085 W2  0.2832  84.121101  -6.644635
57446.99499  0.537  0.147 W1mW2  0.2832  84.121101  -6.644635
57646.93799 12.079  0.080 W1  0.3040  84.121103  -6.644617
57646.93799 11.522  0.050 W2  0.3040  84.121103  -6.644617
57646.93799  0.556  0.095 W1mW2  0.3040  84.121103  -6.644617
57811.69297 12.223  0.075 W1  0.2746  84.121093  -6.644628
57811.69297 11.594  0.090 W2  0.2746  84.121093  -6.644628
57811.69297  0.629  0.118 W1mW2  0.2746  84.121093  -6.644628
58013.30476 12.245  0.104 W1  0.3003  84.121084  -6.644603
58013.30476 11.702  0.065 W2  0.3003  84.121084  -6.644603
58013.30476  0.544  0.122 W1mW2  0.3003  84.121084  -6.644603
58168.25136 12.089  0.064 W1  0.3008  84.121106  -6.644627
58168.25136 11.560  0.067 W2  0.3008  84.121106  -6.644627
58168.25136  0.529  0.093 W1mW2  0.3008  84.121106  -6.644627
58377.48133 12.153  0.078 W1  0.3194  84.121095  -6.644605
58377.48133 11.589  0.071 W2  0.3194  84.121095  -6.644605
58377.48133  0.564  0.105 W1mW2  0.3194  84.121095  -6.644605
58535.22604 12.196  0.068 W1  0.2975  84.121088  -6.644609
58535.22604 11.688  0.060 W2  0.2975  84.121088  -6.644609
58535.22604  0.507  0.091 W1mW2  0.2975  84.121088  -6.644609
58742.17313 12.071  0.126 W1  0.3145  84.121092  -6.644601
58742.17313 11.598  0.101 W2  0.3145  84.121092  -6.644601
58742.17313  0.472  0.162 W1mW2  0.3145  84.121092  -6.644601
58899.47414 11.981  0.099 W1  0.2750  84.121098  -6.644625
58899.47414 11.462  0.098 W2  0.2750  84.121098  -6.644625
58899.47414  0.519  0.139 W1mW2  0.2750  84.121098  -6.644625
59108.76651 12.212  0.068 W1  0.3113  84.121086  -6.644603
59108.76651 11.662  0.055 W2  0.3113  84.121086  -6.644603
59108.76651  0.550  0.088 W1mW2  0.3113  84.121086  -6.644603
