# MJD mag magerr filter distance ra dec
55287.73795  9.374  0.047 W1  1.4469 285.391127 -36.962544
55287.73795  8.523  0.051 W2  1.4469 285.391127 -36.962544
55287.73795  0.852  0.069 W1mW2  1.4469 285.391127 -36.962544
55288.17901  9.323  0.020 W1  1.4169 285.391123 -36.962536
55288.17901  8.532  0.059 W2  1.4169 285.391123 -36.962536
55288.17901  0.791  0.063 W1mW2  1.4169 285.391123 -36.962536
55292.47934  9.416  0.020 W1  1.4778 285.391150 -36.962541
55292.47934  8.629  0.049 W2  1.4778 285.391150 -36.962541
55292.47934  0.787  0.053 W1mW2  1.4778 285.391150 -36.962541
56931.61122  9.246  0.026 W1  1.5339 285.391107 -36.962584
56931.61122  8.366  0.044 W2  1.5339 285.391107 -36.962584
56931.61122  0.880  0.051 W1mW2  1.5339 285.391107 -36.962584
56934.71153  9.248  0.031 W1  1.5432 285.391132 -36.962572
56934.71153  8.397  0.053 W2  1.5432 285.391132 -36.962572
56934.71153  0.851  0.061 W1mW2  1.5432 285.391132 -36.962572
56935.17894  9.301  0.028 W1  1.5350 285.391115 -36.962580
56935.17894  8.425  0.042 W2  1.5350 285.391115 -36.962580
56935.17894  0.876  0.051 W1mW2  1.5350 285.391115 -36.962580
57113.95519  9.201  0.016 W1  1.4647 285.391114 -36.962558
57113.95519  8.335  0.043 W2  1.4647 285.391114 -36.962558
57113.95519  0.866  0.046 W1mW2  1.4647 285.391114 -36.962558
57114.43665  9.175  0.031 W1  1.4990 285.391126 -36.962562
57114.43665  8.317  0.051 W2  1.4990 285.391126 -36.962562
57114.43665  0.858  0.060 W1mW2  1.4990 285.391126 -36.962562
57293.66104  9.357  0.026 W1  1.5476 285.391108 -36.962587
57293.66104  8.546  0.042 W2  1.5476 285.391108 -36.962587
57293.66104  0.812  0.049 W1mW2  1.5476 285.391108 -36.962587
57294.13662  9.338  0.025 W1  1.5393 285.391107 -36.962586
57294.13662  8.527  0.041 W2  1.5393 285.391107 -36.962586
57294.13662  0.812  0.048 W1mW2  1.5393 285.391107 -36.962586
57478.15092  9.445  0.022 W1  1.4728 285.391113 -36.962561
57478.15092  8.624  0.044 W2  1.4728 285.391113 -36.962561
57478.15092  0.822  0.049 W1mW2  1.4728 285.391113 -36.962561
57481.46043  9.312  0.033 W1  1.5222 285.391129 -36.962569
57481.46043  8.491  0.051 W2  1.5222 285.391129 -36.962569
57481.46043  0.821  0.061 W1mW2  1.5222 285.391129 -36.962569
57482.01746  9.295  0.015 W1  1.5373 285.391118 -36.962580
57482.01746  8.472  0.040 W2  1.5373 285.391118 -36.962580
57482.01746  0.823  0.043 W1mW2  1.5373 285.391118 -36.962580
57652.66724  9.205  0.029 W1  1.5617 285.391109 -36.962592
57652.66724  8.387  0.045 W2  1.5617 285.391109 -36.962592
57652.66724  0.818  0.054 W1mW2  1.5617 285.391109 -36.962592
57653.20952  9.194  0.020 W1  1.6129 285.391138 -36.962593
57653.20952  8.365  0.044 W2  1.6129 285.391138 -36.962593
57653.20952  0.829  0.048 W1mW2  1.6129 285.391138 -36.962593
57845.54353  9.414  0.040 W1  1.5607 285.391129 -36.962581
57845.54353  8.610  0.040 W2  1.5607 285.391129 -36.962581
57845.54353  0.804  0.057 W1mW2  1.5607 285.391129 -36.962581
57846.10302  9.448  0.020 W1  1.4985 285.391111 -36.962570
57846.10302  8.633  0.040 W2  1.4985 285.391111 -36.962570
57846.10302  0.815  0.045 W1mW2  1.4985 285.391111 -36.962570
58012.82078  9.197  0.016 W1  1.6259 285.391111 -36.962612
58012.82078  8.366  0.043 W2  1.6259 285.391111 -36.962612
58012.82078  0.832  0.046 W1mW2  1.6259 285.391111 -36.962612
58013.32490  9.219  0.028 W1  1.5962 285.391121 -36.962597
58013.32490  8.384  0.047 W2  1.5962 285.391121 -36.962597
58013.32490  0.834  0.055 W1mW2  1.5962 285.391121 -36.962597
58209.58838  9.396  0.025 W1  1.5518 285.391128 -36.962579
58209.58838  8.635  0.042 W2  1.5518 285.391128 -36.962579
58209.58838  0.762  0.049 W1mW2  1.5518 285.391128 -36.962579
58210.14833  9.400  0.035 W1  1.6010 285.391138 -36.962591
58210.14833  8.629  0.046 W2  1.6010 285.391138 -36.962591
58210.14833  0.771  0.058 W1mW2  1.6010 285.391138 -36.962591
58216.30060  9.309  0.021 W1  1.5738 285.391131 -36.962586
58216.30060  8.535  0.052 W2  1.5738 285.391131 -36.962586
58216.30060  0.774  0.056 W1mW2  1.5738 285.391131 -36.962586
58373.66425  9.274  0.035 W1  1.6223 285.391126 -36.962603
58373.66425  8.467  0.048 W2  1.6223 285.391126 -36.962603
58373.66425  0.807  0.060 W1mW2  1.6223 285.391126 -36.962603
58374.16372  9.256  0.020 W1  1.6052 285.391116 -36.962603
58374.16372  8.447  0.050 W2  1.6052 285.391116 -36.962603
58374.16372  0.809  0.054 W1mW2  1.6052 285.391116 -36.962603
58379.98739  9.192  0.014 W1  1.6189 285.391135 -36.962598
58379.98739  8.365  0.041 W2  1.6189 285.391135 -36.962598
58379.98739  0.827  0.043 W1mW2  1.6189 285.391135 -36.962598
58576.75031  9.329  0.025 W1  1.6177 285.391123 -36.962603
58576.75031  8.493  0.065 W2  1.6177 285.391123 -36.962603
58576.75031  0.836  0.069 W1mW2  1.6177 285.391123 -36.962603
58577.17090  9.294  0.023 W1  1.5870 285.391119 -36.962596
58577.17090  8.492  0.041 W2  1.5870 285.391119 -36.962596
58577.17090  0.802  0.047 W1mW2  1.5870 285.391119 -36.962596
58740.77611  9.273  0.025 W1  1.6072 285.391134 -36.962593
58740.77611  8.309  0.458 W2  1.6072 285.391134 -36.962593
58740.77611  0.964  0.458 W1mW2  1.6072 285.391134 -36.962593
58741.30760  9.248  0.022 W1  1.6499 285.391115 -36.962617
58741.30760  8.447  0.043 W2  1.6499 285.391115 -36.962617
58741.30760  0.801  0.049 W1mW2  1.6499 285.391115 -36.962617
58940.86291  9.260  0.030 W1  1.6337 285.391130 -36.962605
58940.86291  8.448  0.046 W2  1.6337 285.391130 -36.962605
58940.86291  0.812  0.055 W1mW2  1.6337 285.391130 -36.962605
58941.30439  9.275  0.024 W1  1.5567 285.391111 -36.962589
58941.30439  8.450  0.050 W2  1.5567 285.391111 -36.962589
58941.30439  0.825  0.056 W1mW2  1.5567 285.391111 -36.962589
59104.83237  9.469  0.018 W1  1.6588 285.391106 -36.962625
59104.83237  8.668  0.045 W2  1.6588 285.391106 -36.962625
59104.83237  0.801  0.048 W1mW2  1.6588 285.391106 -36.962625
59105.30648  9.482  0.020 W1  1.6678 285.391122 -36.962620
59105.30648  8.673  0.042 W2  1.6678 285.391122 -36.962620
59105.30648  0.809  0.047 W1mW2  1.6678 285.391122 -36.962620
