# MJD mag magerr filter distance ra dec
55239.69732  5.277  0.181 W1  0.7131 186.231982 -72.177943
55239.69732  5.209  0.149 W2  0.7131 186.231982 -72.177943
55239.69732  0.069  0.235 W1mW2  0.7131 186.231982 -72.177943
55240.42289  5.210  0.098 W1  0.5602 186.231918 -72.177914
55240.42289  5.204  0.149 W2  0.5602 186.231918 -72.177914
55240.42289  0.006  0.178 W1mW2  0.5602 186.231918 -72.177914
56701.74104  5.131  0.368 W1  0.9052 186.231998 -72.177924
56701.74104  5.182  0.191 W2  0.9052 186.231998 -72.177924
56701.74104 -0.051  0.415 W1mW2  0.9052 186.231998 -72.177924
56702.45732  5.365  0.276 W1  0.6409 186.231734 -72.177858
56702.45732  5.131  0.239 W2  0.6409 186.231734 -72.177858
56702.45732  0.234  0.365 W1mW2  0.6409 186.231734 -72.177858
56703.05010  5.366  0.225 W1  0.4947 186.232038 -72.177859
56703.05010  5.047  0.189 W2  0.4947 186.232038 -72.177859
56703.05010  0.319  0.294 W1mW2  0.4947 186.232038 -72.177859
56882.69930  5.491  0.496 W1  1.2138 186.232072 -72.177958
56882.69930  5.264  0.182 W2  1.2138 186.232072 -72.177958
56882.69930  0.227  0.528 W1mW2  1.2138 186.232072 -72.177958
56883.44264  5.268  0.286 W1  1.0492 186.232082 -72.177975
56883.44264  5.193  0.209 W2  1.0492 186.232082 -72.177975
56883.44264  0.075  0.354 W1mW2  1.0492 186.232082 -72.177975
57063.69558  5.208  0.357 W1  0.6120 186.231915 -72.177849
57063.69558  5.206  0.202 W2  0.6120 186.231915 -72.177849
57063.69558  0.002  0.410 W1mW2  0.6120 186.231915 -72.177849
57064.44733  5.320  0.250 W1  0.7084 186.231660 -72.177855
57064.44733  5.217  0.204 W2  0.7084 186.231660 -72.177855
57064.44733  0.103  0.322 W1mW2  0.7084 186.231660 -72.177855
57066.67331  5.229  0.270 W1  0.9923 186.231395 -72.177890
57066.67331  5.228  0.202 W2  0.9923 186.231395 -72.177890
57066.67331  0.001  0.337 W1mW2  0.9923 186.231395 -72.177890
57067.38125  5.241  0.302 W1  0.7763 186.231767 -72.177783
57067.38125  5.164  0.275 W2  0.7763 186.231767 -72.177783
57067.38125  0.077  0.409 W1mW2  0.7763 186.231767 -72.177783
57241.72490  5.209  0.316 W1  1.2518 186.231951 -72.178083
57241.72490  5.177  0.225 W2  1.2518 186.231951 -72.178083
57241.72490  0.032  0.388 W1mW2  1.2518 186.231951 -72.178083
57242.49793  5.105  0.321 W1  1.2521 186.232114 -72.178071
57242.49793  5.127  0.255 W2  1.2521 186.232114 -72.178071
57242.49793 -0.022  0.410 W1mW2  1.2521 186.232114 -72.178071
57430.64799  5.145  0.352 W1  0.7343 186.231798 -72.177837
57430.64799  5.166  0.201 W2  0.7343 186.231798 -72.177837
57430.64799 -0.021  0.406 W1mW2  0.7343 186.231798 -72.177837
57431.50016  5.250  0.335 W1  0.7625 186.231617 -72.177854
57431.50016  5.160  0.266 W2  0.7625 186.231617 -72.177854
57431.50016  0.089  0.428 W1mW2  0.7625 186.231617 -72.177854
57600.70038  5.296  0.334 W1  0.9972 186.232166 -72.177813
57600.70038  5.290  0.342 W2  0.9972 186.232166 -72.177813
57600.70038  0.007  0.478 W1mW2  0.9972 186.232166 -72.177813
57601.39266  5.484  0.755 W1  1.0296 186.232024 -72.177878
57601.39266  5.190  0.237 W2  1.0296 186.232024 -72.177878
57601.39266  0.295  0.791 W1mW2  1.0296 186.232024 -72.177878
57794.79635  5.118  0.338 W1  0.8047 186.231327 -72.177719
57794.79635  5.179  0.216 W2  0.8047 186.231327 -72.177719
57794.79635 -0.061  0.402 W1mW2  0.8047 186.231327 -72.177719
57795.48510  5.198  0.331 W1  1.0372 186.231929 -72.177909
57795.48510  5.178  0.199 W2  1.0372 186.231929 -72.177909
57795.48510  0.020  0.387 W1mW2  1.0372 186.231929 -72.177909
57796.08000  5.118  0.241 W1  0.4549 186.231741 -72.177656
57796.08000  5.048  0.189 W2  0.4549 186.231741 -72.177656
57796.08000  0.070  0.306 W1mW2  0.4549 186.231741 -72.177656
57802.72726  5.149  0.268 W1  1.0076 186.232022 -72.178037
57802.72726  4.981  0.540 W2  1.0076 186.232022 -72.178037
57802.72726  0.168  0.603 W1mW2  1.0076 186.232022 -72.178037
57960.63380  5.184  0.243 W1  0.6014 186.232017 -72.177887
57960.63380  5.162  0.215 W2  0.6014 186.232017 -72.177887
57960.63380  0.022  0.325 W1mW2  0.6014 186.232017 -72.177887
57961.46308  5.100  0.366 W1  1.0264 186.231798 -72.177989
57961.46308  5.247  0.255 W2  1.0264 186.231798 -72.177989
57961.46308 -0.148  0.446 W1mW2  1.0264 186.231798 -72.177989
57962.13962  4.968  0.690 W1  0.7312 186.232034 -72.177943
57962.13962  5.149  0.307 W2  0.7312 186.232034 -72.177943
57962.13962 -0.181  0.756 W1mW2  0.7312 186.232034 -72.177943
57966.39506  5.361  0.223 W1  0.4893 186.231578 -72.177913
57966.39506  5.327  0.161 W2  0.4893 186.231578 -72.177913
57966.39506  0.034  0.275 W1mW2  0.4893 186.231578 -72.177913
58161.79060  4.892  0.294 W1  0.4223 186.231848 -72.177772
58161.79060  5.250  0.175 W2  0.4223 186.231848 -72.177772
58161.79060 -0.358  0.342 W1mW2  0.4223 186.231848 -72.177772
58162.57599  5.221  0.313 W1  0.7535 186.231840 -72.177807
58162.57599  5.193  0.222 W2  0.7535 186.231840 -72.177807
58162.57599  0.028  0.384 W1mW2  0.7535 186.231840 -72.177807
58163.23056  5.257  0.225 W1  0.8779 186.232033 -72.177997
58163.23056  5.005  0.203 W2  0.8779 186.232033 -72.177997
58163.23056  0.252  0.303 W1mW2  0.8779 186.232033 -72.177997
58324.56708  5.082  0.376 W1  1.2075 186.231894 -72.178034
58324.56708  5.009  0.312 W2  1.2075 186.231894 -72.178034
58324.56708  0.072  0.489 W1mW2  1.2075 186.231894 -72.178034
58325.15599  4.758  0.377 W1  1.3557 186.232281 -72.178061
58325.15599  5.396  0.432 W2  1.3557 186.232281 -72.178061
58325.15599 -0.637  0.573 W1mW2  1.3557 186.232281 -72.178061
58525.88682  4.844  0.280 W1  0.7041 186.231426 -72.177639
58525.88682  5.006  0.264 W2  0.7041 186.231426 -72.177639
58525.88682 -0.163  0.385 W1mW2  0.7041 186.231426 -72.177639
58526.59250  5.110  0.370 W1  0.8845 186.231699 -72.177821
58526.59250  5.148  0.305 W2  0.8845 186.231699 -72.177821
58526.59250 -0.038  0.479 W1mW2  0.8845 186.231699 -72.177821
58527.19527  5.160  0.290 W1  0.2568 186.231480 -72.177769
58527.19527  5.248  0.174 W2  0.2568 186.231480 -72.177769
58527.19527 -0.088  0.338 W1mW2  0.2568 186.231480 -72.177769
58688.70569  5.006  0.349 W1  1.0694 186.231841 -72.177906
58688.70569  5.286  0.365 W2  1.0694 186.231841 -72.177906
58688.70569 -0.280  0.505 W1mW2  1.0694 186.231841 -72.177906
58689.47949  5.113  0.407 W1  1.0587 186.231277 -72.177947
58689.47949  5.119  0.406 W2  1.0587 186.231277 -72.177947
58689.47949 -0.005  0.575 W1mW2  1.0587 186.231277 -72.177947
58890.58177  4.995  0.394 W1  0.7394 186.231782 -72.177823
58890.58177  4.861  0.351 W2  0.7394 186.231782 -72.177823
58890.58177  0.133  0.527 W1mW2  0.7394 186.231782 -72.177823
58891.33666  5.030  0.486 W1  0.8142 186.231504 -72.177876
58891.33666  5.043  0.322 W2  0.8142 186.231504 -72.177876
58891.33666 -0.013  0.583 W1mW2  0.8142 186.231504 -72.177876
59052.67281  4.766  0.488 W1  1.3276 186.231506 -72.178058
59052.67281  5.701  0.245 W2  1.3276 186.231506 -72.178058
