# MJD mag magerr filter distance ra dec
55265.52826 12.227  0.048 W1  0.2870  85.483229  -1.995707
55265.52826 11.560  0.060 W2  0.2870  85.483229  -1.995707
55265.52826  0.667  0.077 W1mW2  0.2870  85.483229  -1.995707
56729.95705 12.241  0.045 W1  0.1462  85.483205  -1.995762
56729.95705 11.666  0.047 W2  0.1462  85.483205  -1.995762
56729.95705  0.575  0.065 W1mW2  0.1462  85.483205  -1.995762
56921.81894 12.265  0.041 W1  0.2035  85.483218  -1.995752
56921.81894 11.710  0.060 W2  0.2035  85.483218  -1.995752
56921.81894  0.555  0.073 W1mW2  0.2035  85.483218  -1.995752
57089.42689 12.258  0.047 W1  0.1298  85.483202  -1.995752
57089.42689 11.687  0.102 W2  0.1298  85.483202  -1.995752
57089.42689  0.571  0.112 W1mW2  0.1298  85.483202  -1.995752
57283.67663 12.258  0.052 W1  0.1812  85.483212  -1.995746
57283.67663 11.695  0.081 W2  0.1812  85.483212  -1.995746
57283.67663  0.563  0.096 W1mW2  0.1812  85.483212  -1.995746
57448.54160 12.266  0.047 W1  0.1250  85.483191  -1.995762
57448.54160 11.681  0.057 W2  0.1250  85.483191  -1.995762
57448.54160  0.585  0.074 W1mW2  0.1250  85.483191  -1.995762
57648.37913 12.192  0.046 W1  0.1562  85.483209  -1.995750
57648.37913 11.620  0.069 W2  0.1562  85.483209  -1.995750
57648.37913  0.572  0.083 W1mW2  0.1562  85.483209  -1.995750
57813.18492 12.233  0.053 W1  0.1486  85.483193  -1.995769
57813.18492 11.632  0.051 W2  0.1486  85.483193  -1.995769
57813.18492  0.601  0.073 W1mW2  0.1486  85.483193  -1.995769
58014.96579 12.241  0.065 W1  0.1796  85.483217  -1.995748
58014.96579 11.637  0.060 W2  0.1796  85.483217  -1.995748
58014.96579  0.604  0.088 W1mW2  0.1796  85.483217  -1.995748
58170.15538 12.229  0.047 W1  0.1662  85.483206  -1.995755
58170.15538 11.614  0.043 W2  0.1662  85.483206  -1.995755
58170.15538  0.615  0.064 W1mW2  0.1662  85.483206  -1.995755
58379.12364 12.253  0.056 W1  0.1671  85.483209  -1.995740
58379.12364 11.650  0.050 W2  0.1671  85.483209  -1.995740
58379.12364  0.603  0.075 W1mW2  0.1671  85.483209  -1.995740
58536.82515 12.264  0.060 W1  0.1586  85.483200  -1.995769
58536.82515 11.670  0.055 W2  0.1586  85.483200  -1.995769
58536.82515  0.594  0.081 W1mW2  0.1586  85.483200  -1.995769
58743.33510 12.212  0.060 W1  0.1737  85.483210  -1.995745
58743.33510 11.637  0.056 W2  0.1737  85.483210  -1.995745
58743.33510  0.575  0.082 W1mW2  0.1737  85.483210  -1.995745
58901.01851 12.226  0.047 W1  0.1529  85.483197  -1.995759
58901.01851 11.628  0.060 W2  0.1529  85.483197  -1.995759
58901.01851  0.598  0.076 W1mW2  0.1529  85.483197  -1.995759
59110.42477 12.262  0.044 W1  0.1484  85.483207  -1.995752
59110.42477 11.696  0.058 W2  0.1484  85.483207  -1.995752
59110.42477  0.566  0.072 W1mW2  0.1484  85.483207  -1.995752
