# MJD mag magerr filter flag distance ra dec
55264.12158 13.343  0.042 W1 10  0.0626  84.219450  -5.768454
55264.65092 13.333  0.040 W1 10  0.1115  84.219454  -5.768470
55263.65845 13.295  0.039 W1 10  0.1214  84.219426  -5.768444
55264.18779 13.310  0.040 W1 10  0.1330  84.219429  -5.768420
55263.92318 13.305  0.048 W1 10  0.1366  84.219485  -5.768469
55264.25388 13.364  0.042 W1 10  0.1652  84.219414  -5.768439
55264.51862 13.390  0.043 W1 10  0.1908  84.219505  -5.768468
55263.98927 13.453  0.047 W1 10  0.2092  84.219419  -5.768481
55264.38631 13.441  0.044 W1 10  0.2312  84.219454  -5.768504
55263.79075 13.372  0.043 W1 10  0.2355  84.219450  -5.768505
55264.05549 13.384  0.042 W1 10  0.2516  84.219422  -5.768499
55264.32010 13.426  0.043 W1 10  0.2710  84.219474  -5.768514
55263.92306 13.348  0.041 W1 10  0.3230  84.219445  -5.768529
57087.82381 13.462  0.040 W1  5  0.0106  84.219459  -5.768443
56915.73576 13.440  0.042 W1 10  0.0298  84.219458  -5.768432
57282.69848 13.308  0.037 W1 10  0.0344  84.219469  -5.768444
58899.42307 13.396  0.040 W1 10  0.0376  84.219469  -5.768435
56920.40562 13.502  0.045 W1 10  0.0474  84.219448  -5.768446
58168.35238 13.374  0.044 W1 10  0.0478  84.219472  -5.768434
56728.42306 13.405  0.040 W1  0  0.0479  84.219465  -5.768427
58535.84773 13.433  0.042 W1 10  0.0498  84.219447  -5.768444
56728.55473 13.471  0.043 W1  0  0.0508  84.219468  -5.768428
57087.49540 13.432  0.043 W1 10  0.0529  84.219455  -5.768426
58013.58162 13.417  0.047 W1 10  0.0542  84.219467  -5.768453
57810.96268 13.362  0.042 W1 10  0.0595  84.219465  -5.768456
58899.09556 13.419  0.042 W1 10  0.0602  84.219477  -5.768440
58741.43003 13.367  0.043 W1 10  0.0611  84.219455  -5.768456
58168.54823 13.481  0.042 W1 10  0.0652  84.219476  -5.768449
56920.60287 13.361  0.037 W1  5  0.0656  84.219472  -5.768454
58535.25892 13.310  0.036 W1 10  0.0678  84.219474  -5.768453
57087.62682 13.459  0.043 W1  5  0.0696  84.219451  -5.768423
56920.47133 13.364  0.036 W1  5  0.0696  84.219472  -5.768455
58899.81553 13.386  0.051 W1 10  0.0756  84.219440  -5.768445
58535.38982 13.517  0.043 W1 10  0.0767  84.219464  -5.768461
56728.94973 13.353  0.037 W1 10  0.0863  84.219483  -5.768446
56919.74792 13.526  0.078 W1 10  0.0864  84.219436  -5.768439
58534.86633 13.436  0.040 W1 10  0.0866  84.219484  -5.768436
57646.73195 13.212  0.049 W1 10  0.0901  84.219457  -5.768465
57282.10814 13.458  0.046 W1  5  0.0920  84.219484  -5.768450
57811.35564 13.407  0.040 W1 10  0.1010  84.219488  -5.768443
57811.81406 13.376  0.039 W1 10  0.1011  84.219481  -5.768459
57088.48049 13.451  0.039 W1 10  0.1039  84.219457  -5.768469
57088.15221 13.418  0.042 W1 10  0.1048  84.219488  -5.768432
57811.29019 13.417  0.043 W1 10  0.1071  84.219486  -5.768454
58168.61419 13.391  0.043 W1 10  0.1090  84.219488  -5.768451
58741.29913 13.533  0.055 W1 10  0.1099  84.219475  -5.768467
58013.51617 13.451  0.046 W1 10  0.1111  84.219455  -5.768471
58013.12334 13.398  0.039 W1 10  0.1123  84.219491  -5.768434
57281.71454 13.385  0.040 W1  5  0.1162  84.219448  -5.768410
58377.86912 13.441  0.043 W1 10  0.1166  84.219492  -5.768435
58377.67277 13.546  0.051 W1 10  0.1168  84.219434  -5.768420
57810.83177 13.499  0.042 W1 10  0.1182  84.219492  -5.768447
58742.41130 13.414  0.046 W1 10  0.1208  84.219489  -5.768422
59109.58131 13.558  0.051 W1  5  0.1209  84.219481  -5.768467
57282.37046 13.477  0.057 W1 10  0.1259  84.219490  -5.768422
58741.75704 13.361  0.039 W1 10  0.1279  84.219483  -5.768413
58174.04609 13.353  0.039 W1 10  0.1282  84.219443  -5.768472
57446.58544 13.414  0.041 W1  5  0.1287  84.219495  -5.768446
58377.41109 13.473  0.042 W1 10  0.1310  84.219469  -5.768475
58013.45059 13.402  0.045 W1 10  0.1328  84.219489  -5.768463
58167.89422 13.435  0.042 W1 10  0.1329  84.219496  -5.768450
57811.68303 13.411  0.040 W1 10  0.1337  84.219493  -5.768423
57446.84763 13.425  0.047 W1  5  0.1371  84.219426  -5.768458
58899.48789 13.424  0.047 W1 10  0.1372  84.219479  -5.768473
58168.28693 13.390  0.041 W1 10  0.1374  84.219474  -5.768476
