# MJD mag magerr filter distance ra dec
55286.55595  8.594  0.088 W1  1.4066 279.977816   0.395229
55286.55595  8.509  0.065 W2  1.4066 279.977816   0.395229
55286.55595  0.085  0.110 W1mW2  1.4066 279.977816   0.395229
56750.60166  8.714  0.050 W1  1.3773 279.977821   0.395206
56750.60166  8.502  0.050 W2  1.3773 279.977821   0.395206
56750.60166  0.212  0.071 W1mW2  1.3773 279.977821   0.395206
56931.82852  8.738  0.038 W1  1.3617 279.977810   0.395216
56931.82852  8.541  0.044 W2  1.3617 279.977810   0.395216
56931.82852  0.197  0.058 W1mW2  1.3617 279.977810   0.395216
57112.71177  8.734  0.043 W1  1.3916 279.977818   0.395219
57112.71177  8.555  0.043 W2  1.3916 279.977818   0.395219
57112.71177  0.179  0.061 W1mW2  1.3916 279.977818   0.395219
57292.21396  8.768  0.039 W1  1.3634 279.977814   0.395210
57292.21396  8.587  0.043 W2  1.3634 279.977814   0.395210
57292.21396  0.181  0.058 W1mW2  1.3634 279.977814   0.395210
57478.50317  8.891  0.221 W1  1.3756 279.977805   0.395227
57478.50317  8.640  0.204 W2  1.3756 279.977805   0.395227
57478.50317  0.252  0.300 W1mW2  1.3756 279.977805   0.395227
57651.18560  8.672  0.041 W1  1.3707 279.977817   0.395210
57651.18560  8.510  0.047 W2  1.3707 279.977817   0.395210
57651.18560  0.161  0.063 W1mW2  1.3707 279.977817   0.395210
57843.96806  8.835  0.042 W1  1.3612 279.977808   0.395218
57843.96806  8.613  0.050 W2  1.3612 279.977808   0.395218
57843.96806  0.222  0.065 W1mW2  1.3612 279.977808   0.395218
58011.68746  8.681  0.038 W1  1.3571 279.977817   0.395202
58011.68746  8.504  0.051 W2  1.3571 279.977817   0.395202
58011.68746  0.177  0.064 W1mW2  1.3571 279.977817   0.395202
58208.70169  8.726  0.037 W1  1.3719 279.977808   0.395224
58208.70169  8.523  0.046 W2  1.3719 279.977808   0.395224
58208.70169  0.203  0.059 W1mW2  1.3719 279.977808   0.395224
58372.66139  8.874  0.037 W1  1.3231 279.977805   0.395205
58372.66139  8.618  0.043 W2  1.3231 279.977805   0.395205
58372.66139  0.256  0.056 W1mW2  1.3231 279.977805   0.395205
58575.29952  8.732  0.035 W1  1.3088 279.977796   0.395210
58575.29952  8.541  0.047 W2  1.3088 279.977796   0.395210
58575.29952  0.191  0.059 W1mW2  1.3088 279.977796   0.395210
58739.32310  8.835  0.037 W1  1.3337 279.977812   0.395198
58739.32310  8.618  0.044 W2  1.3337 279.977812   0.395198
58739.32310  0.217  0.057 W1mW2  1.3337 279.977812   0.395198
58939.48266  8.722  0.035 W1  1.4163 279.977820   0.395228
58939.48266  8.532  0.043 W2  1.4163 279.977820   0.395228
58939.48266  0.190  0.055 W1mW2  1.4163 279.977820   0.395228
59103.54918  8.706  0.035 W1  1.3301 279.977806   0.395207
59103.54918  8.502  0.045 W2  1.3301 279.977806   0.395207
59103.54918  0.203  0.057 W1mW2  1.3301 279.977806   0.395207
