# MJD mag magerr filter distance ra dec
55249.75400  8.545  0.071 W1  1.2354 194.777296 -77.127839
55249.75400  6.586  0.090 W2  1.2354 194.777296 -77.127839
55249.75400  1.960  0.114 W1mW2  1.2354 194.777296 -77.127839
56714.07525  8.521  0.062 W1  1.1471 194.777185 -77.127817
56714.07525  6.592  0.084 W2  1.1471 194.777185 -77.127817
56714.07525  1.929  0.104 W1mW2  1.1471 194.777185 -77.127817
56893.17132  8.723  0.048 W1  1.2571 194.776893 -77.127846
56893.17132  6.833  0.065 W2  1.2571 194.776893 -77.127846
56893.17132  1.890  0.080 W1mW2  1.2571 194.776893 -77.127846
57076.37387  9.381  0.045 W1  1.1599 194.777121 -77.127822
57076.37387  7.206  0.060 W2  1.1599 194.777121 -77.127822
57076.37387  2.175  0.075 W1mW2  1.1599 194.777121 -77.127822
57252.34089  8.839  0.056 W1  1.2705 194.776875 -77.127850
57252.34089  6.853  0.062 W2  1.2705 194.776875 -77.127850
57252.34089  1.987  0.084 W1mW2  1.2705 194.776875 -77.127850
57440.92358  8.879  0.070 W1  1.1921 194.777100 -77.127831
57440.92358  6.790  0.078 W2  1.1921 194.777100 -77.127831
57440.92358  2.089  0.105 W1mW2  1.1921 194.777100 -77.127831
57612.35489  8.459  0.053 W1  1.2818 194.776847 -77.127852
57612.35489  6.624  0.077 W2  1.2818 194.776847 -77.127852
57612.35489  1.835  0.093 W1mW2  1.2818 194.776847 -77.127852
57807.70641  8.820  0.052 W1  1.2001 194.777071 -77.127833
57807.70641  6.902  0.061 W2  1.2001 194.777071 -77.127833
57807.70641  1.918  0.080 W1mW2  1.2001 194.777071 -77.127833
57974.36343  8.528  0.049 W1  1.2870 194.776833 -77.127853
57974.36343  6.679  0.076 W2  1.2870 194.776833 -77.127853
57974.36343  1.848  0.091 W1mW2  1.2870 194.776833 -77.127853
58171.89323  8.685  0.044 W1  1.1942 194.777057 -77.127831
58171.89323  6.719  0.071 W2  1.1942 194.777057 -77.127831
58171.89323  1.966  0.083 W1mW2  1.1942 194.777057 -77.127831
58334.84398  8.221  0.077 W1  1.3261 194.776782 -77.127861
58334.84398  6.305  0.133 W2  1.3261 194.776782 -77.127861
58334.84398  1.916  0.154 W1mW2  1.3261 194.776782 -77.127861
58536.43592  8.754  0.056 W1  1.1886 194.777006 -77.127829
58536.43592  6.769  0.073 W2  1.1886 194.777006 -77.127829
58536.43592  1.985  0.091 W1mW2  1.1886 194.777006 -77.127829
58699.23475  8.606  0.057 W1  1.2850 194.776769 -77.127850
58699.23475  6.736  0.070 W2  1.2850 194.776769 -77.127850
58699.23475  1.870  0.090 W1mW2  1.2850 194.776769 -77.127850
58903.08317  8.580  0.100 W1  1.2077 194.777015 -77.127834
58903.08317  6.636  0.111 W2  1.2077 194.777015 -77.127834
58903.08317  1.944  0.149 W1mW2  1.2077 194.777015 -77.127834
59065.96981  8.613  0.060 W1  1.3358 194.776743 -77.127862
59065.96981  6.669  0.092 W2  1.3358 194.776743 -77.127862
59065.96981  1.945  0.109 W1mW2  1.3358 194.776743 -77.127862
