# MJD mag magerr filter distance ra dec
55286.89143  5.981  0.261 W1  1.7332 279.785424   0.596613
55286.89143  5.681  0.109 W2  1.7332 279.785424   0.596613
55286.89143  0.300  0.283 W1mW2  1.7332 279.785424   0.596613
56750.59851  5.870  0.248 W1  1.7057 279.785405   0.596631
56750.51383  5.627  0.184 W2  1.6464 279.785399   0.596611
56750.59851  0.243  0.309 W1mW2  1.7057 279.785405   0.596631
56931.87705  5.952  0.218 W1  1.9657 279.785486   0.596619
56932.12487  5.540  0.234 W2  1.9719 279.785494   0.596598
56931.87705  0.413  0.320 W1mW2  1.9657 279.785486   0.596619
57112.49835  5.866  0.249 W1  2.0058 279.785489   0.596646
57112.50382  5.575  0.205 W2  1.8624 279.785453   0.596630
57112.49835  0.291  0.322 W1mW2  2.0058 279.785489   0.596646
57292.07371  5.916  0.223 W1  1.6589 279.785435   0.596537
57292.11519  5.620  0.241 W2  1.7360 279.785443   0.596554
57292.07371  0.296  0.329 W1mW2  1.6589 279.785435   0.596537
57478.44300  5.877  0.270 W1  1.6589 279.785407   0.596587
57478.55233  5.559  0.216 W2  1.6951 279.785408   0.596616
57478.44300  0.318  0.346 W1mW2  1.6589 279.785407   0.596587
57650.78604  6.150  0.365 W1  1.9063 279.785437   0.596680
57650.94444  5.614  0.213 W2  1.8583 279.785455   0.596618
57650.78604  0.536  0.422 W1mW2  1.9063 279.785437   0.596680
57843.84069  5.759  0.220 W1  1.8289 279.785435   0.596625
57843.78646  5.487  0.275 W2  1.7814 279.785426   0.596618
57843.84069  0.272  0.353 W1mW2  1.8289 279.785435   0.596625
58011.48099  5.732  0.250 W1  1.9827 279.785478   0.596589
58011.53293  5.578  0.301 W2  1.8023 279.785443   0.596590
58011.48099  0.154  0.391 W1mW2  1.9827 279.785478   0.596589
58208.95529  5.925  0.418 W1  1.5238 279.785275   0.596589
58207.94007  5.589  0.328 W2  1.5582 279.785297   0.596560
58208.95529  0.335  0.531 W1mW2  1.5238 279.785275   0.596589
58373.27634  5.758  0.239 W1  1.4839 279.785328   0.596616
58371.99354  5.519  0.280 W2  1.6688 279.785408   0.596584
58373.27634  0.239  0.368 W1mW2  1.4839 279.785328   0.596616
58575.07049  5.609  0.302 W1  1.6330 279.785366   0.596606
58575.05596  5.540  0.372 W2  1.5662 279.785306   0.596607
58575.07049  0.069  0.479 W1mW2  1.6330 279.785366   0.596606
58739.22451  5.818  0.431 W1  1.8466 279.785360   0.596694
58739.17217  5.738  0.291 W2  1.8053 279.785355   0.596702
58739.22451  0.080  0.520 W1mW2  1.8466 279.785360   0.596694
58939.18366  5.847  0.204 W1  1.8858 279.785415   0.596649
58939.20234  5.729  0.324 W2  1.9144 279.785432   0.596640
58939.18366  0.118  0.383 W1mW2  1.8858 279.785415   0.596649
59103.50526  5.773  0.241 W1  2.2026 279.785566   0.596598
59103.31070  5.643  0.366 W2  2.1131 279.785515   0.596615
59103.50526  0.130  0.439 W1mW2  2.2026 279.785566   0.596598
