# MJD mag magerr filter distance ra dec
55283.58278 12.109  0.152 W1  2.3158 277.513910  -2.057478
55283.58278  9.839  0.107 W2  2.3158 277.513910  -2.057478
55283.58278  2.270  0.185 W1mW2  2.3158 277.513910  -2.057478
55284.07071 12.044  0.029 W1  2.3914 277.513927  -2.057511
55284.07071  9.668  0.023 W2  2.3914 277.513927  -2.057511
55284.07071  2.376  0.037 W1mW2  2.3914 277.513927  -2.057511
55292.14208 11.977  0.170 W1  2.0675 277.513897  -2.057313
55292.14208  9.716  0.109 W2  2.0675 277.513897  -2.057313
55292.14208  2.261  0.202 W1mW2  2.0675 277.513897  -2.057313
56747.81509 11.935  0.079 W1  2.1231 277.513874  -2.057444
56747.81509  9.619  0.090 W2  2.1231 277.513874  -2.057444
56747.81509  2.316  0.120 W1mW2  2.1231 277.513874  -2.057444
56748.31981 11.921  0.121 W1  2.2650 277.513900  -2.057457
56748.31981  9.752  0.114 W2  2.2650 277.513900  -2.057457
56748.31981  2.169  0.166 W1mW2  2.2650 277.513900  -2.057457
56927.65519 12.072  0.064 W1  2.3956 277.513932  -2.057492
56927.65519  9.919  0.050 W2  2.3956 277.513932  -2.057492
56927.65519  2.153  0.081 W1mW2  2.3956 277.513932  -2.057492
56928.13198 12.058  0.047 W1  2.2906 277.513923  -2.057431
56928.13198  9.834  0.088 W2  2.2906 277.513923  -2.057431
56928.13198  2.225  0.099 W1mW2  2.2906 277.513923  -2.057431
56932.14388 11.988  0.024 W1  2.1582 277.513866  -2.057488
56932.14388  9.971  0.016 W2  2.1582 277.513866  -2.057488
56932.14388  2.017  0.029 W1mW2  2.1582 277.513866  -2.057488
57109.74116 12.250  0.027 W1  1.9210 277.513817  -2.057436
57109.74116 10.002  0.063 W2  1.9210 277.513817  -2.057436
57109.74116  2.248  0.068 W1mW2  1.9210 277.513817  -2.057436
57110.34851 12.236  0.070 W1  2.3845 277.513914  -2.057532
57110.34851 10.010  0.073 W2  2.3845 277.513914  -2.057532
57110.34851  2.227  0.101 W1mW2  2.3845 277.513914  -2.057532
57286.50146 12.230  0.087 W1  2.0076 277.513843  -2.057426
57286.50146 10.032  0.098 W2  2.0076 277.513843  -2.057426
57286.50146  2.197  0.131 W1mW2  2.0076 277.513843  -2.057426
57289.56468 12.208  0.083 W1  2.2315 277.513888  -2.057480
57289.56468 10.034  0.094 W2  2.2315 277.513888  -2.057480
57289.56468  2.174  0.125 W1mW2  2.2315 277.513888  -2.057480
57290.14190 12.167  0.024 W1  1.9098 277.513789  -2.057481
57290.14190  9.979  0.097 W2  1.9098 277.513789  -2.057481
57290.14190  2.188  0.100 W1mW2  1.9098 277.513789  -2.057481
57473.86280 12.255  0.052 W1  2.4345 277.513917  -2.057555
57473.86280 10.105  0.040 W2  2.4345 277.513917  -2.057555
57473.86280  2.150  0.066 W1mW2  2.4345 277.513917  -2.057555
57474.44987 12.286  0.079 W1  2.0456 277.513860  -2.057419
57474.44987 10.105  0.062 W2  2.0456 277.513860  -2.057419
57474.44987  2.181  0.100 W1mW2  2.0456 277.513860  -2.057419
57478.79981 12.145  0.188 W1  2.2997 277.513899  -2.057473
57478.79981 10.050  0.184 W2  2.2997 277.513899  -2.057473
57478.79981  2.096  0.263 W1mW2  2.2997 277.513899  -2.057473
57648.53800 12.333  0.116 W1  2.1465 277.513848  -2.057503
57648.53800 10.245  0.054 W2  2.1465 277.513848  -2.057503
57648.53800  2.087  0.128 W1mW2  2.1465 277.513848  -2.057503
57649.12158 12.370  0.026 W1  1.9936 277.513781  -2.057542
57649.12158 10.221  0.018 W2  1.9936 277.513781  -2.057542
57649.12158  2.149  0.032 W1mW2  1.9936 277.513781  -2.057542
57841.45399 12.312  0.064 W1  2.2923 277.513912  -2.057467
57841.45399 10.123  0.115 W2  2.2923 277.513912  -2.057467
57841.45399  2.189  0.132 W1mW2  2.2923 277.513912  -2.057467
58008.78139 11.861  0.070 W1  2.4574 277.513930  -2.057540
58008.78139  9.880  0.054 W2  2.4574 277.513930  -2.057540
58008.78139  1.981  0.088 W1mW2  2.4574 277.513930  -2.057540
58009.25477 11.924  0.038 W1  2.4060 277.513906  -2.057554
58009.25477  9.853  0.078 W2  2.4060 277.513906  -2.057554
58009.25477  2.071  0.087 W1mW2  2.4060 277.513906  -2.057554
58205.51709 11.953  0.046 W1  2.2735 277.513914  -2.057455
58205.51709  9.841  0.064 W2  2.2735 277.513914  -2.057455
58205.51709  2.112  0.079 W1mW2  2.2735 277.513914  -2.057455
58206.01876 11.958  0.024 W1  2.5428 277.513972  -2.057515
58206.01876  9.783  0.018 W2  2.5428 277.513972  -2.057515
58206.01876  2.175  0.030 W1mW2  2.5428 277.513972  -2.057515
58369.64218 11.954  0.045 W1  2.5727 277.513966  -2.057545
58369.64218  9.850  0.084 W2  2.5727 277.513966  -2.057545
58369.64218  2.104  0.096 W1mW2  2.5727 277.513966  -2.057545
58370.04790 12.005  0.022 W1  2.6205 277.513890  -2.057685
58370.04790  9.729  0.016 W2  2.6205 277.513890  -2.057685
58370.04790  2.276  0.027 W1mW2  2.6205 277.513890  -2.057685
58569.57512 11.936  0.081 W1  2.2374 277.513902  -2.057444
58569.57512  9.815  0.051 W2  2.2374 277.513902  -2.057444
58569.57512  2.121  0.096 W1mW2  2.2374 277.513902  -2.057444
58572.68305 11.932  0.049 W1  2.2750 277.513900  -2.057475
58572.68305  9.787  0.048 W2  2.2750 277.513900  -2.057475
58572.68305  2.146  0.069 W1mW2  2.2750 277.513900  -2.057475
58573.10839 11.877  0.024 W1  2.4856 277.513998  -2.057397
58573.10839  9.737  0.020 W2  2.4856 277.513998  -2.057397
58573.10839  2.140  0.031 W1mW2  2.4856 277.513998  -2.057397
