mjd,mag,emag,flt,class,ra,dec
56728.02793,10.392999999999999,0.016,W1,D,83.863279,-5.506892
56729.14736,10.437000000000001,0.018000000000000002,W1,D,83.86336800000001,-5.506857
56728.686389999995,10.758,0.026000000000000002,W1,D,83.863339,-5.506875
56728.884020000005,10.787,0.052000000000000005,W1,D,83.863326,-5.506895
56724.603820000004,10.870999999999999,0.055999999999999994,W1,D,83.863322,-5.506872
56728.752360000006,11.045,0.032,W1,D,83.863351,-5.5068779999999995
56919.879329999996,10.659,0.047,W1,D,83.86338,-5.506911
56919.61625,10.741,0.049,W1,D,83.863321,-5.506848000000001
56919.747789999994,10.742,0.054000000000000006,W1,D,83.863393,-5.506863
56920.010870000006,10.772,0.083,W1,D,83.86329599999999,-5.506824
56919.81363,10.773,0.07200000000000001,W1,D,83.863322,-5.506863
56915.73576,10.815,0.06,W1,D,83.86335600000001,-5.506875
56920.47132999999,10.872,0.032,W1,D,83.863374,-5.506844999999999
56920.07671,10.964,0.043,W1,D,83.863277,-5.506817
56920.20825,10.985999999999999,0.028999999999999998,W1,D,83.863365,-5.506876
56919.484710000004,11.02,0.027999999999999997,W1,D,83.86330600000001,-5.506871
57087.49552999999,10.633,0.051,W1,D,83.86332900000001,-5.506864
57087.692520000004,10.64,0.024,W1,D,83.863304,-5.5068269999999995
57087.82381,10.645,0.03,W1,D,83.863401,-5.5068470000000005
57088.08651,10.667,0.047,W1,D,83.863377,-5.506869
57087.95522,10.677,0.048,W1,D,83.863333,-5.506867
57087.364120000006,10.683,0.026000000000000002,W1,D,83.863366,-5.506894
57087.10155,10.735,0.069,W1,D,83.863313,-5.506876
57087.626820000005,10.751,0.05,W1,D,83.86336899999999,-5.5068790000000005
57087.75822999999,10.758,0.052000000000000005,W1,D,83.863302,-5.5068839999999994
57087.561239999995,10.769,0.055999999999999994,W1,D,83.86333,-5.506865
57087.101420000006,10.783,0.059000000000000004,W1,D,83.86330699999999,-5.506880000000001
57282.43604,10.294,0.019,W1,D,83.86338,-5.506863
57281.32094,10.314,0.016,W1,D,83.86331899999999,-5.506843
57281.91127999999,10.390999999999998,0.048,W1,D,83.863339,-5.506836
57281.8457,10.405,0.04,W1,D,83.86336700000001,-5.50685
57281.97686,10.597999999999999,0.046,W1,D,83.863343,-5.5068790000000005
57281.58325,10.614,0.023,W1,D,83.86334699999999,-5.506869
57281.4521,10.636,0.047,W1,D,83.86335799999999,-5.50686
57281.78012,10.654000000000002,0.025,W1,D,83.863348,-5.506855000000001
57282.17359,10.674000000000001,0.053,W1,D,83.863364,-5.5068660000000005
57281.71441,10.675999999999998,0.057,W1,D,83.86335799999999,-5.50689
57446.192220000004,10.388,0.021,W1,D,83.863337,-5.506851999999999
57446.454410000006,10.407,0.04,W1,D,83.863325,-5.5068660000000005
57446.782179999995,10.489,0.038,W1,D,83.863363,-5.506912000000001
57447.04437,10.63,0.051,W1,D,83.863381,-5.50685
57446.651020000005,10.687999999999999,0.03,W1,D,83.863325,-5.506876
57446.847760000004,10.73,0.06,W1,D,83.863313,-5.506882
57447.306560000005,10.739,0.07,W1,D,83.863362,-5.506907
57446.58557,10.748,0.05,W1,D,83.863359,-5.5068980000000005
57446.65115,10.748,0.07200000000000001,W1,D,83.863322,-5.506907
57446.323379999994,10.78,0.049,W1,D,83.863355,-5.5068779999999995
57645.88031,10.369000000000002,0.02,W1,D,83.863287,-5.5068589999999995
57654.26554,10.379000000000001,0.018000000000000002,W1,D,83.863373,-5.50689
57646.07679,10.423,0.04,W1,D,83.863364,-5.506869
57646.46989,10.455,0.038,W1,D,83.863377,-5.506874
57646.20782,10.607000000000001,0.046,W1,D,83.86333499999999,-5.506883
57646.01134,10.616,0.053,W1,D,83.86340899999999,-5.506787
57646.33886,10.655999999999999,0.025,W1,D,83.863363,-5.506885
57645.48722,10.664000000000001,0.023,W1,D,83.863309,-5.5068839999999994
57646.60091,10.734000000000002,0.052000000000000005,W1,D,83.86336,-5.506865
57646.14237,10.78,0.053,W1,D,83.863353,-5.506869999999999
57645.61825,10.821,0.025,W1,D,83.863337,-5.506876999999999
57818.42827999999,10.392000000000001,0.039,W1,D,83.863312,-5.506873000000001
57811.4211,10.581,0.025,W1,D,83.863332,-5.506895
57811.421220000004,10.591,0.063,W1,D,83.863333,-5.5068589999999995
57810.897229999995,10.614,0.022000000000000002,W1,D,83.863359,-5.50684
57810.9628,10.62,0.047,W1,D,83.863302,-5.506864
57810.70087000001,10.652000000000001,0.051,W1,D,83.863332,-5.506913
57810.43881,10.69,0.028999999999999998,W1,D,83.86334699999999,-5.506863
57811.09371,10.704,0.025,W1,D,83.863274,-5.506813
57810.56984,10.74,0.053,W1,D,83.863338,-5.506864
57811.29019,10.76,0.055,W1,D,83.863315,-5.506874
58012.5996,10.298,0.021,W1,D,83.863349,-5.506883
58012.59947000001,10.300999999999998,0.019,W1,D,83.863362,-5.5068790000000005
58013.123210000005,10.31,0.02,W1,D,83.86338,-5.506919
58013.45059,10.317,0.018000000000000002,W1,D,83.86335799999999,-5.506864
58013.05776,10.324000000000002,0.017,W1,D,83.86338,-5.5068589999999995
58012.99231,10.413,0.04,W1,D,83.863373,-5.506871
58013.7124,10.56,0.052000000000000005,W1,D,83.86337900000001,-5.506862
58012.7305,10.595,0.022000000000000002,W1,D,83.863362,-5.506903
58013.18879,10.595,0.051,W1,D,83.863327,-5.5068589999999995
58013.5815,10.595999999999998,0.045,W1,D,83.863374,-5.50686
58012.8614,10.633,0.022000000000000002,W1,D,83.863314,-5.50685
58012.92685,10.754000000000001,0.071,W1,D,83.863315,-5.506867
58173.98063,10.372,0.017,W1,D,83.86333,-5.5068779999999995
58168.22097,10.605,0.024,W1,D,83.863354,-5.506875
58167.959670000004,10.638,0.023,W1,D,83.863343,-5.506881
58168.025120000006,10.651,0.045,W1,D,83.863372,-5.506881
58167.632410000006,10.654000000000002,0.023,W1,D,83.863359,-5.5068980000000005
58167.50099,10.669,0.043,W1,D,83.86331,-5.506886
58168.35238,10.681,0.076,W1,D,83.863351,-5.506858
58168.09057000001,10.690999999999999,0.045,W1,D,83.863291,-5.506867
58168.61419,10.694,0.048,W1,D,83.863316,-5.506885
58168.15603,10.724,0.162,W1,D,83.86327,-5.506831
58377.083829999996,10.65,0.049,W1,D,83.863338,-5.506871
58377.280060000005,10.65,0.032,W1,D,83.863495,-5.506881
58377.345629999996,10.652999999999999,0.028999999999999998,W1,D,83.863313,-5.506894
58377.14928,10.661,0.024,W1,D,83.863349,-5.506863
58377.60731,10.662,0.05,W1,D,83.863355,-5.506871
58376.88747,10.671,0.055999999999999994,W1,D,83.86334000000001,-5.506873000000001
58377.21472999999,10.674000000000001,0.044000000000000004,W1,D,83.863355,-5.506882
58376.756570000005,10.685,0.052000000000000005,W1,D,83.863365,-5.506867
58377.41096,10.699000000000002,0.049,W1,D,83.863355,-5.5068660000000005
58377.34551,10.734000000000002,0.027000000000000003,W1,D,83.86332800000001,-5.506888
58534.73556,10.669,0.024,W1,D,83.863357,-5.506893
58534.99724,10.704,0.023,W1,D,83.86334699999999,-5.506861
58534.604779999994,10.72,0.068,W1,D,83.863331,-5.506906
