mjd,mag,emag,flt,class
56729.01569,12.513,0.23600000000000002,W1,D
56920.20825,12.855,0.265,W1,D
57087.626820000005,13.612,0.518,W1,D
57447.1754,12.817,0.23,W1,D
57810.43881,13.575,0.542,W1,D
58012.59947000001,13.135,0.316,W1,D
58167.76331,12.870999999999999,0.19899999999999998,W1,D
58377.21472999999,12.622,0.17300000000000001,W1,D
58534.931789999995,13.130999999999998,0.364,W1,D
58741.29913,13.098500000000001,0.4619018429276936,W1,D
58899.68475,13.305,0.38799999999999996,W1,D
59108.79652,12.993,0.276,W1,D
56729.01569,12.222000000000001,0.22399999999999998,W2,D
56920.20825,12.319,0.233,W2,D
57087.626820000005,12.450999999999999,0.217,W2,D
57447.1754,12.329,0.198,W2,D
57810.76632,12.449000000000002,0.156,W2,D
58013.123210000005,12.686,0.31,W2,D
58167.76331,12.315999999999999,0.08800000000000001,W2,D
58377.21472999999,12.543,0.19899999999999998,W2,D
58534.822786666664,12.398000000000001,0.20624499993939216,W2,D
58741.29913,12.334750000000001,0.2194856202579112,W2,D
58899.68475,12.734000000000002,0.322,W2,D
59108.79652,12.386,0.19899999999999998,W2,D
