mjd,mag,emag,flt,class
56728.30066999999,11.092142857142857,0.026467924369095994,W1,D
56919.22902,11.000222222222224,0.03813960709852218,W1,D
57087.423201000005,11.188300000000002,0.03380976190392382,W1,D
57281.49988181819,11.054272727272727,0.029663958151655137,W1,D
57446.362611000004,11.1969,0.02320215507232045,W1,D
57645.779133636366,11.113272727272728,0.04992564719594383,W1,D
57811.427640999995,10.955800000000002,0.06000499979168421,W1,D
58012.75017299999,11.2121,0.0225763150226071,W1,D
58168.147691875,11.155437500000001,0.04227624924233469,W1,D
58376.90208777777,11.222,0.022558565754251497,W1,D
58534.696234999996,11.1408,0.024355697485393412,W1,D
58741.86415090908,11.246818181818181,0.02650635351872296,W1,D
58898.84015363636,11.14518181818182,0.025459252811482837,W1,D
59108.38788,11.167625000000001,0.022225759267120667,W1,D
56728.366521428565,10.717999999999998,0.023616839374497482,W2,D
56919.28016777778,10.601444444444446,0.03708049302480969,W2,D
57087.311565,10.854099999999999,0.026920995523940137,W2,D
57281.56547272727,10.677090909090909,0.024504679937574637,W2,D
57446.467474000005,10.857800000000001,0.03429168995543959,W2,D
57645.77318363636,10.743909090909092,0.05370065484310672,W2,D
57810.681093999985,10.541599999999999,0.040594088239545335,W2,D
58012.835285,10.922400000000001,0.02794637722496419,W2,D
58168.119048750006,10.826125000000001,0.03419184158904001,W2,D
58376.85845333334,10.929333333333334,0.038165979291885394,W2,D
58534.702768,10.8125,0.028943738528393433,W2,D
58741.132690000006,10.956636363636363,0.030998000468705305,W2,D
58898.85801545454,10.829363636363636,0.027403323680902848,W2,D
59108.322492499996,10.852,0.03059105261346864,W2,D
