mjd,mag,emag,flt,class,ra,dec
57282.17359,10.270999999999999,0.025,W1,D,83.769993,-5.3772470000000006
57446.192220000004,10.129,0.03,W1,D,83.77006300000001,-5.377031
57646.20782,10.029,0.023,W1,D,83.770392,-5.377679
58013.18866,10.205,0.028999999999999998,W1,D,83.770046,-5.377373
58167.632410000006,9.802,0.023,W1,D,83.770238,-5.377465
58377.14928,9.982000000000001,0.021,W1,D,83.770172,-5.377462
58534.99724,10.129,0.023,W1,D,83.769819,-5.376930000000001
58741.03745,10.103,0.02,W1,D,83.769908,-5.377301999999999
58898.83451,9.85,0.02,W1,D,83.77051800000001,-5.377629
57282.17359,11.429,0.33,W2,D,83.769993,-5.3772470000000006
57446.192220000004,12.842,0.307,W2,D,83.77006300000001,-5.377031
57646.20782,10.872,0.062,W2,D,83.770392,-5.377679
58013.18866,10.821,0.057,W2,D,83.770046,-5.377373
58167.632410000006,10.675999999999998,0.051,W2,D,83.770238,-5.377465
58377.14928,10.685,0.10400000000000001,W2,D,83.770172,-5.377462
58534.99724,11.071,0.068,W2,D,83.769819,-5.376930000000001
58741.03745,10.821,0.062,W2,D,83.769908,-5.377301999999999
58898.83451,10.443,0.038,W2,D,83.77051800000001,-5.377629
