mjd,mag,emag,flt,class,ra,dec
56728.752360000006,10.581,0.073,W1,P,83.79140600000001,-5.3163160000000005
56919.879329999996,10.51,0.069,W1,P,83.79151800000001,-5.316319999999999
57087.429820000005,10.366,0.06,W1,P,83.79158699999999,-5.316580999999999
57087.49552999999,10.415999999999999,0.07400000000000001,W1,P,83.791258,-5.3161190000000005
57087.95522,10.437000000000001,0.062,W1,P,83.791377,-5.316097
57087.75822999999,10.443,0.064,W1,P,83.791535,-5.3164
57087.692520000004,10.467,0.062,W1,P,83.791519,-5.31642
57087.23282999999,10.485,0.064,W1,P,83.79131,-5.316343
57087.364239999995,10.495999999999999,0.069,W1,P,83.79135600000001,-5.316212
57087.626939999995,10.508,0.068,W1,P,83.79155300000001,-5.316378
57282.17359,10.142000000000001,0.055999999999999994,W1,P,83.791433,-5.316365
57282.04244,10.27,0.021,W1,P,83.79125400000001,-5.3163160000000005
57281.4521,10.419,0.062,W1,P,83.79146999999999,-5.316427
57281.779989999995,10.424000000000001,0.06,W1,P,83.79148,-5.316466
57281.8457,10.444,0.06,W1,P,83.79160999999999,-5.31651
57281.71441,10.477,0.059000000000000004,W1,P,83.791511,-5.316567
57446.7166,10.583,0.068,W1,P,83.79151999999999,-5.31643
57646.20782,10.59,0.075,W1,P,83.791678,-5.316433999999999
57810.89735,10.773,0.086,W1,P,83.791439,-5.316707
58012.46856,10.408,0.057,W1,P,83.79169,-5.31644
58013.05776,10.465,0.07,W1,P,83.791398,-5.316298000000001
58013.123210000005,10.545,0.071,W1,P,83.79146899999999,-5.316395
58013.5815,10.55,0.069,W1,P,83.791613,-5.316407
58012.59947000001,10.581,0.07400000000000001,W1,P,83.791538,-5.316488
58012.730370000005,10.585,0.07200000000000001,W1,P,83.79137,-5.3162199999999995
58168.09057000001,10.214,0.068,W1,P,83.791263,-5.3162139999999996
58167.76331,10.222999999999999,0.023,W1,P,83.791513,-5.316337
58168.025120000006,10.415999999999999,0.064,W1,P,83.791595,-5.316212999999999
58168.48329,10.459000000000001,0.069,W1,P,83.791465,-5.316344
58167.632410000006,10.498,0.066,W1,P,83.79153000000001,-5.315908
58168.15603,10.499,0.068,W1,P,83.791318,-5.316132
58168.35238,10.501,0.064,W1,P,83.791605,-5.316319999999999
58167.89422,10.577,0.049,W1,P,83.791653,-5.316375
58377.73822000001,10.206,0.069,W1,P,83.79124300000001,-5.316351999999999
58377.60731,10.248,0.048,W1,P,83.791223,-5.316226
58377.14915,10.282,0.065,W1,P,83.79121500000001,-5.316157
58376.756570000005,10.294,0.059000000000000004,W1,P,83.791353,-5.3163160000000005
58377.34551,10.300999999999998,0.051,W1,P,83.791186,-5.316117
58376.88747,10.350999999999999,0.065,W1,P,83.791269,-5.316201
58535.06269,10.453,0.068,W1,P,83.791464,-5.316315
58534.866460000005,10.466,0.062,W1,P,83.79144699999999,-5.316279
58534.47388,10.493,0.064,W1,P,83.79143,-5.316206
58534.80101,10.508,0.075,W1,P,83.79145799999999,-5.316253
58535.455270000006,10.508,0.075,W1,P,83.79150899999999,-5.31616
58534.73556,10.512,0.045,W1,P,83.791297,-5.316054
58535.3245,10.515999999999998,0.057,W1,P,83.79133,-5.316064
58534.93191,10.562000000000001,0.069,W1,P,83.79144000000001,-5.31635
58535.32437,10.573,0.078,W1,P,83.79120400000001,-5.315997
58740.90655,10.392000000000001,0.06,W1,P,83.791476,-5.316363
58741.03745,10.432,0.066,W1,P,83.79147900000001,-5.316358999999999
58741.168229999996,10.443,0.068,W1,P,83.791546,-5.316669999999999
58741.42991,10.458,0.066,W1,P,83.791253,-5.316216000000001
58741.36445,10.466,0.065,W1,P,83.7915,-5.316299
58741.88781,10.492,0.071,W1,P,83.791168,-5.316187
58741.62613,10.503,0.062,W1,P,83.79124300000001,-5.316301
58899.2923,10.609000000000002,0.07200000000000001,W1,P,83.791363,-5.316235
59108.7312,10.640999999999998,0.08,W1,P,83.791423,-5.315698
57446.65115,11.609000000000002,0.428,W2,P,83.791691,-5.316012000000001
