mjd,mag,emag,flt,class,ra,dec
56714.86489,12.689,0.026000000000000002,W1,D,67.607939,35.803098999999996
56715.12836,12.712,0.028999999999999998,W1,D,67.607947,35.803124
56714.99656,12.743,0.027000000000000003,W1,D,67.607912,35.803126
56715.194189999995,12.764000000000001,0.026000000000000002,W1,D,67.60792099999999,35.803106
56715.325860000004,12.800999999999998,0.033,W1,D,67.607975,35.803101
56715.26002,12.814,0.027000000000000003,W1,D,67.60802199999999,35.803138
56715.325979999994,12.832,0.028999999999999998,W1,D,67.607917,35.803129999999996
56715.45765,12.845,0.04,W1,D,67.607956,35.803093
56906.914170000004,12.748,0.033,W1,D,67.607973,35.803158
56906.51955,12.794,0.026000000000000002,W1,D,67.60791400000001,35.803185
56906.38801,12.8,0.026000000000000002,W1,D,67.60794399999999,35.803155
56906.32217000001,12.808,0.037000000000000005,W1,D,67.607933,35.803185
56906.3223,12.808,0.03,W1,D,67.607963,35.803131
56906.19063,12.835999999999999,0.028999999999999998,W1,D,67.607954,35.803145
56906.65109,12.84,0.03,W1,D,67.607955,35.803158
56906.453839999995,12.856,0.034,W1,D,67.60793100000001,35.80317
56906.25647000001,12.860999999999999,0.027999999999999997,W1,D,67.607943,35.803171
57074.696410000004,12.823,0.026000000000000002,W1,D,67.607957,35.803133
57074.827820000006,12.828,0.027999999999999997,W1,D,67.607913,35.803096999999994
57073.97402,12.854000000000001,0.032,W1,D,67.60792,35.803162
57073.97389,12.857999999999999,0.038,W1,D,67.607958,35.803089
57074.56512000001,12.866,0.031,W1,D,67.607963,35.803146999999996
57074.368,12.874,0.027000000000000003,W1,D,67.607895,35.803144
57073.8426,12.878,0.028999999999999998,W1,D,67.607947,35.803148
57074.433710000005,12.886,0.031,W1,D,67.607908,35.803142
57074.30229,12.908,0.033,W1,D,67.607973,35.803102
57074.499410000004,12.922,0.027999999999999997,W1,D,67.607968,35.803126
57267.80056,12.827,0.03,W1,D,67.607973,35.803089
57271.53946,12.84,0.03,W1,D,67.607972,35.803141
57271.277010000005,12.842,0.031,W1,D,67.607975,35.803141
57271.145860000004,12.852,0.028999999999999998,W1,D,67.607936,35.803135
57270.81782999999,12.864,0.031,W1,D,67.607912,35.803158
57271.080279999995,12.915,0.032,W1,D,67.60794,35.803141
57268.653210000004,12.925999999999998,0.03,W1,D,67.607949,35.803160999999996
57267.800429999996,12.93,0.03,W1,D,67.607887,35.803129
57268.52205,12.935,0.034,W1,D,67.607984,35.80311
57271.0147,12.937999999999999,0.03,W1,D,67.607961,35.803112
57267.99729,12.94,0.028999999999999998,W1,D,67.607948,35.803175
57268.3909,12.947000000000001,0.032,W1,D,67.608014,35.803117
57268.06287,12.950999999999999,0.031,W1,D,67.607989,35.803114
57270.949120000005,12.954,0.037000000000000005,W1,D,67.607985,35.803096000000004
57268.25961,12.962,0.037000000000000005,W1,D,67.60793000000001,35.803169
57268.19403,12.993,0.037000000000000005,W1,D,67.607958,35.803146000000005
57436.36795,12.817,0.03,W1,D,67.607923,35.803141
57436.433529999995,12.835999999999999,0.028999999999999998,W1,D,67.607923,35.803083
57436.82687999999,12.860999999999999,0.028999999999999998,W1,D,67.60799,35.803087
57436.36807999999,12.863,0.031,W1,D,67.607948,35.803089
57435.843570000005,12.870999999999999,0.033,W1,D,67.607851,35.803114
57436.69572,12.876,0.028999999999999998,W1,D,67.607945,35.803115999999996
57433.41828,12.880999999999998,0.028999999999999998,W1,D,67.607998,35.803075
57432.95948,12.898,0.031,W1,D,67.607954,35.803121000000004
57433.221670000006,12.898,0.03,W1,D,67.607922,35.803134
57436.56469,12.907,0.033,W1,D,67.607986,35.803075
57433.81163,12.915,0.03,W1,D,67.607952,35.803160999999996
57433.549320000006,12.915999999999999,0.031,W1,D,67.607933,35.803124
57433.549439999995,12.937999999999999,0.035,W1,D,67.607863,35.803157
57433.942670000004,12.94,0.028999999999999998,W1,D,67.607947,35.803105
57433.68047000001,12.946,0.028999999999999998,W1,D,67.607958,35.803121999999995
57635.84947000001,12.875,0.032,W1,D,67.607923,35.803166
57635.12874,12.884,0.033,W1,D,67.607939,35.803146999999996
57635.19432,12.895,0.03,W1,D,67.607979,35.803163
57634.86681,12.904000000000002,0.03,W1,D,67.607946,35.803186
57635.71844,12.904000000000002,0.036000000000000004,W1,D,67.607964,35.803159
57635.32535,12.917,0.03,W1,D,67.607936,35.803166999999995
57635.456379999996,12.92,0.03,W1,D,67.60795300000001,35.803106
57635.58741,12.933,0.040999999999999995,W1,D,67.608002,35.803129
57634.997839999996,12.943,0.037000000000000005,W1,D,67.60797,35.803145
57800.81966,12.84,0.03,W1,D,67.607928,35.803083
57800.623179999995,12.85,0.031,W1,D,67.607928,35.803165
57800.688760000005,12.857999999999999,0.028999999999999998,W1,D,67.607966,35.803127
57800.55772999999,12.874,0.03,W1,D,67.60805500000001,35.80314
57800.62331,12.874,0.033,W1,D,67.607941,35.803148
57800.49228,12.880999999999998,0.028999999999999998,W1,D,67.607969,35.803139
57800.230339999995,12.886,0.031,W1,D,67.607946,35.803168
57800.42683,12.905999999999999,0.034,W1,D,67.60795,35.803145
57999.43272999999,12.835,0.028999999999999998,W1,D,67.607881,35.803159
57999.498179999995,12.866,0.034,W1,D,67.607952,35.803101
57999.105339999995,12.873,0.027999999999999997,W1,D,67.607947,35.803135
57999.36728,12.888,0.034,W1,D,67.60789799999999,35.803166
57999.36715,12.89,0.043,W1,D,67.60794,35.803124
57999.69454,12.927999999999999,0.03,W1,D,67.607963,35.803136
