mjd,mag,emag,flt,class,ra,dec
56718.65217,13.116,0.044000000000000004,W1,D,244.17475299999998,-36.846018
56718.52051,13.134,0.03,W1,D,244.17487200000002,-36.845995
56718.981470000006,13.154000000000002,0.036000000000000004,W1,D,244.17490800000002,-36.846033
56718.718010000004,13.167,0.036000000000000004,W1,D,244.17492599999997,-36.845996
56718.8498,13.179,0.033,W1,D,244.174861,-36.84595
56718.783970000004,13.194,0.034,W1,D,244.17482400000003,-36.845965
56718.915629999996,13.216,0.035,W1,D,244.174891,-36.846015
56719.244679999996,13.219000000000001,0.035,W1,D,244.174868,-36.84601
56897.277610000005,13.177999999999999,0.034,W1,D,244.17490299999997,-36.846022
56897.540689999994,13.18,0.037000000000000005,W1,D,244.174867,-36.846032
56898.26435,13.187999999999999,0.036000000000000004,W1,D,244.17491600000002,-36.846012
56897.8696,13.192,0.045,W1,D,244.17493599999997,-36.846038
56897.93544,13.225999999999999,0.036000000000000004,W1,D,244.17494399999998,-36.845997
56898.00114,13.23,0.04,W1,D,244.17479500000002,-36.845948
56898.13281,13.241,0.035,W1,D,244.17492599999997,-36.846019
56897.40915,13.245999999999999,0.038,W1,D,244.174917,-36.84601
56897.672360000004,13.265,0.04,W1,D,244.17496200000002,-36.846035
57080.70625,13.118,0.028999999999999998,W1,D,244.174891,-36.846038
57080.83767000001,13.155,0.034,W1,D,244.174892,-36.846056
57080.771960000005,13.163,0.040999999999999995,W1,D,244.17489500000002,-36.84604
57080.50926,13.172,0.032,W1,D,244.17490899999999,-36.846035
57081.100360000004,13.175,0.036000000000000004,W1,D,244.174923,-36.845971
57080.24656,13.183,0.033,W1,D,244.174919,-36.846022999999995
57080.64055,13.264000000000001,0.035,W1,D,244.17498500000002,-36.846090000000004
57256.418939999996,13.147,0.040999999999999995,W1,D,244.17490899999999,-36.84601
57256.87825,13.16,0.036000000000000004,W1,D,244.174884,-36.846016999999996
57256.87813,13.16,0.038,W1,D,244.174877,-36.846018
57256.74697000001,13.17,0.036000000000000004,W1,D,244.174906,-36.84602
57259.69892,13.174000000000001,0.038,W1,D,244.17484900000002,-36.845955
57257.00941,13.190999999999999,0.033,W1,D,244.174914,-36.845997
57257.14057,13.218,0.034,W1,D,244.174871,-36.845963
57256.15663,13.218,0.034,W1,D,244.17487000000003,-36.846061
57259.89566,13.224,0.039,W1,D,244.174925,-36.846013
