mjd,mag,emag,flt,class,ra,dec
56748.27605,9.25,0.013000000000000001,W1,E,278.097275,-2.480546
56748.80272000001,9.253,0.015,W1,E,278.09726800000004,-2.480547
56748.86855,9.261000000000001,0.013999999999999999,W1,E,278.097235,-2.480545
56748.67105,9.262,0.017,W1,E,278.09726,-2.480525
56749.13187999999,9.264,0.015,W1,E,278.097274,-2.480511
56748.605220000005,9.267000000000001,0.013999999999999999,W1,E,278.097262,-2.48055
56748.40771,9.267999999999999,0.013999999999999999,W1,E,278.097263,-2.480521
56748.73688,9.269,0.013000000000000001,W1,E,278.097273,-2.480539
56928.26352000001,9.381,0.018000000000000002,W1,E,278.097246,-2.4805639999999998
56928.65814,9.392000000000001,0.016,W1,E,278.097302,-2.480585
56928.32922000001,9.396,0.013999999999999999,W1,E,278.09725099999997,-2.4805669999999997
56927.9346,9.397,0.016,W1,E,278.097283,-2.48054
56928.5266,9.4,0.016,W1,E,278.09727000000004,-2.480559
56928.78955,9.402000000000001,0.017,W1,E,278.097193,-2.480547
56927.803060000006,9.407,0.016,W1,E,278.097219,-2.480547
56928.19768,9.407,0.013999999999999999,W1,E,278.09725499999996,-2.4805509999999997
56928.46076,9.41,0.013999999999999999,W1,E,278.097292,-2.480573
56928.789679999994,9.41,0.018000000000000002,W1,E,278.09727200000003,-2.480579
56928.39506,9.413,0.016,W1,E,278.097228,-2.480528
57110.70964,9.302,0.018000000000000002,W1,E,278.09726800000004,-2.480572
57111.03804,9.316,0.016,W1,E,278.09724,-2.4805189999999997
57110.18437,9.331,0.017,W1,E,278.097244,-2.480532
57110.57835,9.337,0.017,W1,E,278.097309,-2.4805610000000002
57110.709760000005,9.338,0.018000000000000002,W1,E,278.097226,-2.4805080000000004
57110.447060000006,9.339,0.016,W1,E,278.09727999999996,-2.4805200000000003
57110.644060000006,9.339,0.015,W1,E,278.0973,-2.4805349999999997
57111.16933,9.341000000000001,0.016,W1,E,278.097282,-2.480552
57110.31578,9.346,0.015,W1,E,278.097238,-2.480569
57290.14178,9.3,0.015,W1,E,278.097277,-2.4805509999999997
57289.879460000004,9.312999999999999,0.015,W1,E,278.097238,-2.480545
57290.01062000001,9.312999999999999,0.016,W1,E,278.097239,-2.480594
57290.4698,9.314,0.015,W1,E,278.09727999999996,-2.480581
57290.20736,9.315,0.018000000000000002,W1,E,278.09729500000003,-2.480555
57290.0762,9.32,0.015,W1,E,278.097206,-2.4805669999999997
57289.7483,9.331,0.018000000000000002,W1,E,278.097264,-2.480486
57290.338639999994,9.335,0.016,W1,E,278.097238,-2.480552
57474.86779,9.37,0.017,W1,E,278.097256,-2.480537
