mjd,mag,emag,flt,class
56747.7002575,11.016375,0.029004040666775772,W1,D
56927.301396250004,11.0655,0.032156113337901665,W1,D
57109.440513333335,10.570666666666668,0.03561124111607344,W1,D
57287.456345,10.4606875,0.07312190164376213,W1,D
57474.40196444445,10.82922222222222,0.035930488446443476,W1,D
57647.92758222222,10.30788888888889,0.027075796672159192,W1,D
57840.872967777774,10.739666666666666,0.03137015173302662,W1,D
58008.42753100001,10.9197,0.0499856979545151,W1,D
58204.92620600001,10.6565,0.027075634803268828,W1,D
58368.978715555546,10.598666666666666,0.021561282171728292,W1,D
58570.749643333336,10.942555555555556,0.033713388921800716,W1,D
58734.41811866666,10.707666666666665,0.0431382274400171,W1,D
58936.22795888888,10.643888888888888,0.029732137494636983,W1,D
59100.30132874999,10.55625,0.022482284692619748,W1,D
56747.45338125,10.35925,0.028338633082772378,W2,D
56927.235626249996,10.318624999999999,0.024492345743109094,W2,D
57109.47700333334,9.866888888888887,0.024931015935087113,W2,D
57287.521940000006,9.759249999999998,0.054854922295086685,W2,D
57474.34371444445,10.15688888888889,0.03395239950428784,W2,D
57647.949413333336,9.620666666666667,0.029473151624260993,W2,D
57840.80020111112,10.002,0.02802005454652284,W2,D
58008.466827000004,10.2627,0.022459296516142317,W2,D
58204.952387000005,9.987599999999999,0.02545446915572978,W2,D
58368.85516888889,9.964222222222222,0.021878452108562547,W2,D
58570.59332833333,10.256944444444446,0.03003650042905613,W2,D
58734.400674000004,9.971866666666665,0.026334767893414313,W2,D
58936.2134288889,9.928333333333335,0.02264568745906913,W2,D
59100.34220499999,9.856875,0.02334891592772534,W2,D
